,episode_rewards,episode_lengths
1068,-157.0760227625343,115
1069,-155.06808873254113,104
1070,-179.62458389949674,68
1071,-104.10172359981108,247
1072,-76.75115953482879,316
1073,-99.92688393647224,222
1074,-173.59045047950082,71
1075,-168.43315952246942,59
1076,-121.54648672636868,420
1077,-48.29874114898297,300
1078,-80.85732417120755,575
1079,-181.43674968985368,83
1080,-179.79715836188151,70
1081,-171.21102377413487,76
1082,-170.04855147173672,66
1083,-138.75815504217707,130
1084,-171.72436707101963,74
1085,-169.17917690304841,57
1086,-167.8925865604956,121
1087,-170.73070671854026,69
1088,-114.26060240375402,223
1089,-124.4649515913784,281
1090,-170.13844971845273,66
1091,-165.92371477292684,110
1092,-127.14077017164773,183
1093,-74.98821117081418,500
1094,-141.60018308730292,145
1095,-156.71163928424056,116
1096,-179.7891853100917,34
1097,-180.92907977757977,68
1098,-163.5614770389675,131
1099,-184.0785015217103,56
1100,-169.15551453949723,61
1101,-181.6581886050437,42
1102,-151.8955536631773,85
1103,-161.22925109288832,73
1104,-164.59057933794355,98
1105,-74.95494586982059,223
1106,-152.59629470169818,149
1107,-176.80864824322128,62
1108,-160.73107712053485,68
1109,-180.73722156438708,33
1110,-195.17893626169112,21
1111,-187.53878184895754,30
1112,-186.2239123422378,23
1113,-194.7384901834495,21
1114,-186.18048179843026,24
1115,-194.8237401320593,20
1116,-188.6052007999428,36
1117,-186.36752221157784,25
1118,-195.0875462561412,21
1119,-193.78150098752997,18
1120,-194.67952246925017,19
1121,-194.61265248101606,20
1122,-194.71341078066857,19
1123,-195.8638160709813,22
1124,-195.71769734544154,22
1125,-195.43932921810872,21
1126,-194.33681638608323,19
1127,-185.65823982074517,25
1128,-195.2353954233796,22
1129,-192.95502047484484,16
1130,-195.35160088579389,21
1131,-189.44881659480848,37
1132,-187.53112291928528,31
1133,-196.08194800690302,29
1134,-188.71579589457735,33
1135,-155.34057988257513,104
1136,-166.6979440637681,112
1137,-162.68373443573591,90
1138,-177.05503239595572,102
1139,-127.49535998607423,158
1140,-165.82737382121664,107
1141,-183.3343694457839,47
1142,-149.20033374744153,126
1143,-170.16058670454,78
1144,-171.26347145884677,54
1145,-180.67670058746066,41
1146,-162.9604492727581,91
1147,-176.96386699878772,62
1148,-173.8009629891074,51
1149,-176.2042797532796,95
1150,-177.23205674018803,62
1151,-132.93236894435074,141
1152,-151.95171284073623,98
1153,-172.6462811617553,64
1154,-197.6507784135566,31
1155,-180.97953866964446,47
1156,-181.20482258340678,74
1157,-186.8196048525834,64
1158,-176.81906634656454,62
1159,-181.76072897050997,76
1160,-166.40820030619432,114
1161,-168.1990770903825,57
1162,-174.5637906161397,97
1163,-171.45835301517204,128
1164,-154.04609551672417,99
1165,-167.80362847535184,58
1166,-168.71012476141703,65
1167,-170.86637841533957,77
1168,-186.83815836208126,143
1169,-186.51979085894888,27
1170,-194.48723342209328,19
1171,-194.50354615970804,20
1172,-194.79261376955967,19
1173,-194.65506849402914,19
1174,-193.9938922824495,18
1175,-203.7469899551192,19
1176,-194.95376318626055,21
1177,-195.4826744581873,22
1178,-196.20484306102085,25
1179,-193.58123268553535,17
1180,-179.33210148771292,37
1181,-194.48949542290836,19
1182,-195.08674862770724,23
1183,-195.1511811862479,21
1184,-197.00913533516524,28
1185,-195.94423331466055,27
1186,-191.6646265395327,43
1187,-178.83294963658656,73
1188,-191.99103152428998,45
1189,-157.47826189825193,111
1190,-172.5787980932817,48
1191,-173.8809901539746,52
1192,-188.6725078130291,31
1193,-179.72371596043877,42
1194,-179.78567701811681,44
1195,-193.64970565855685,48
1196,-166.82227314888354,107
1197,-171.57903899954943,74
1198,-178.32438208036416,64
1199,-147.00594139615106,117
1200,-175.81921844330867,101
1201,-136.8012518260894,303
1202,-187.18195308592047,28
1203,-143.70200287502485,150
1204,-161.7316146394927,120
1205,-178.12460255727578,58
1206,-180.65606048131758,59
1207,-162.75388073576715,83
1208,-185.53287605897083,58
1209,-188.6315479237453,34
1210,-146.0635726622757,100
1211,-117.85673542216372,166
1212,-179.62053630337738,61
1213,-191.44208820780182,43
1214,-178.92480297075755,41
1215,-197.57140141981614,27
1216,-156.80978472490978,58
1217,-198.90781763750948,55
1218,-98.337881252758,169
1219,-131.6273314303947,162
1220,-178.19633785804004,112
1221,-144.9468989609656,120
1222,-165.86625252733066,93
1223,-181.27592462563592,77
1224,-125.74861188424148,173
1225,-151.29854947558786,254
1226,-134.7811981761546,224
1227,-140.3883178357578,135
1228,-138.92604645165005,131
1229,-48.73602385454805,245
1230,-173.77549861473437,75
1231,-159.84219868419348,131
1232,-169.3162955225935,71
1233,-171.1015417872085,77
1234,-161.40298216629878,144
1235,-168.15487015493477,118
1236,-179.45072390744738,66
1237,-52.20678691912036,352
1238,-172.70640895693026,91
1239,-171.89002930251618,49
1240,-178.84993045920947,66
1241,-181.04611787593296,74
1242,-163.77565051550565,95
1243,-108.98066872643099,294
1244,-164.63152079490106,96
1245,-144.35605382382096,148
1246,-164.5873994642246,100
1247,-178.95265731797898,215
1248,-103.85260197173619,243
1249,-126.5414654016272,206
1250,-189.30322232470905,34
1251,-194.1236948988549,18
1252,-189.836274991426,32
1253,-199.14884208766813,47
1254,-172.5359460155683,86
1255,-139.1879760399083,157
1256,-173.5335875907735,62
1257,-120.25698042881011,171
1258,-145.89932958716165,168
1259,-165.16688389540053,102
1260,-134.72199881383898,143
1261,-97.24786382209581,313
1262,-126.95585362237391,243
1263,-177.08154156876057,56
1264,-145.33094851612435,141
1265,-165.1252700701923,102
1266,-141.05709489658597,138
1267,-166.68778861835207,109
1268,-152.22126124417449,146
1269,-175.48768722135594,100
1270,-83.82644981509972,246
1271,-189.7525737028743,65
1272,-118.21555307412173,236
1273,-151.3453318462551,112
1274,-195.20796781715106,24
1275,-88.93352276456001,220
1276,-152.5093006832288,135
1277,-196.80078272643826,27
1278,-190.5753079216129,36
1279,-194.797782561467,19
1280,-198.08582441537726,53
1281,-188.1122263279534,58
1282,-143.1074549247414,157
1283,-168.98954970942992,58
1284,-177.20626194235683,50
1285,-168.51806769445557,87
1286,-124.81980786203113,283
1287,-180.60483472084525,79
1288,-178.48998386017925,99
1289,-152.31257237885694,128
1290,-165.02559088680323,112
1291,-77.75966790474646,233
1292,-136.91110762466442,133
1293,-146.81882753287994,95
1294,-179.79432833965535,46
1295,-189.2343049254137,35
1296,-134.65757352345275,256
1297,-196.4413393604984,27
1298,-183.76766895876162,48
1299,-197.40002780518014,28
1300,-195.31668300223518,22
1301,-142.15249790589522,182
1302,-140.67358375619173,155
1303,-185.44329133952903,54
1304,-181.69036354793482,44
1305,-46.80093681131214,469
1306,-145.7752414303268,104
1307,-194.26610030701414,19
1308,-194.14303721519667,18
1309,-189.033888246539,30
1310,-195.2541993679488,19
1311,-194.80037097341514,19
1312,-194.68218147079278,19
1313,-178.87541131101437,53
1314,-65.53908542702189,361
1315,-176.31619826974136,69
1316,-162.3646212791557,84
1317,-172.88534633177102,80
1318,-170.44065926989367,75
1319,-186.49166839331846,22
1320,-194.41485618164603,19
1321,-195.6413186713171,22
1322,-167.2226013445259,102
1323,-190.9494234698289,88
1324,-165.6666074000895,91
1325,-171.25929834403473,83
1326,-182.81915965882416,46
1327,-178.04579499813246,86
1328,-150.13526017937033,111
1329,-180.05501300440918,68
1330,-159.1530289700492,74
1331,-174.35933707157704,50
1332,-194.72608363529224,20
1333,-195.1354459176119,21
1334,-194.7367095161238,20
1335,-194.49096563384285,19
1336,-194.1097271977476,19
1337,-193.80665870120077,17
1338,-193.99279102683667,18
1339,-187.4503090113825,47
1340,-195.11854512790558,20
1341,-195.04829726651366,20
1342,-186.5574740918688,51
1343,-187.1036057657752,81
1344,-197.00879764522756,24
1345,-145.17983112191058,66
1346,-166.56722845932626,229
1347,-188.15690989102592,29
1348,-167.4977982071885,31
1349,-170.93532947135756,116
1350,-184.60307418362135,55
1351,-152.1668594093258,90
1352,-183.00163397995308,51
1353,-82.10306485782796,230
1354,-161.21711017541946,158
1355,-173.41445139519413,48
1356,-177.75636749310476,72
1357,-122.82094495524241,261
1358,-167.27684953019474,106
1359,-140.83337709478462,200
1360,-145.64455501810545,217
1361,-187.253241143685,59
1362,-196.12143994786047,21
1363,-154.93484754128073,158
1364,-197.72848651604608,79
1365,-172.28159333484373,60
1366,-198.34968281840816,57
1367,-187.6158700709187,25
1368,-121.58775448036306,99
1369,-195.47271589823967,22
1370,-195.96326089128453,22
1371,-194.55052375416105,19
1372,-195.40295629892813,22
1373,-195.96390369194052,23
1374,-194.92232169330353,19
1375,-187.10262205124272,52
1376,-171.47689684514546,77
1377,-189.45493973090745,56
1378,-194.01623560608405,46
1379,-178.62056224582395,69
1380,-150.94450746177702,136
1381,-178.14814369300242,73
1382,-170.26511204144748,85
1383,-177.07073798702572,63
1384,-181.27472234346192,44
1385,-170.84765351709228,80
1386,-194.40586723603425,19
1387,-164.159640088334,115
1388,-188.21847859734427,60
1389,-187.169354733759,27
1390,-185.20256241677131,45
1391,-188.89586546491552,62
1392,-182.264472210227,52
1393,-132.98640084842003,106
1394,-145.28406106433357,149
1395,-183.89017442794824,107
1396,-184.5529537497091,52
1397,-167.82109859734226,70
1398,-169.45061640113914,71
1399,-180.09875220541693,75
1400,-181.23255307767852,76
1401,-170.6731346016381,75
1402,-117.23935164096376,157
1403,-195.55883314146845,24
1404,-197.06240529548114,26
1405,-188.0063855844143,30
1406,-179.66745627483618,70
1407,-174.69991407354524,53
1408,-181.22038960111416,75
1409,-162.89307763157274,92
1410,-168.23642160724506,64
1411,-183.0583081507264,90
1412,-183.39262085205593,84
1413,-160.51876840388627,87
1414,-41.925486553067856,488
1415,-168.7702734079239,63
1416,-176.05503500914384,104
1417,-138.6479173117632,163
1418,-155.74089822012473,58
1419,-174.76647735745908,71
1420,-191.27139866718062,259
1421,-153.3305825982925,91
1422,-160.0231993826193,117
1423,-134.2125811555768,208
1424,-118.658563610207,186
1425,-119.3976649865018,153
1426,-191.0378437828178,116
1427,-176.31680151125468,110
1428,-150.62863917606407,168
1429,-154.70639620429455,173
1430,-136.46722418084985,112
1431,-151.4395182418061,84
1432,-143.27960101767323,160
1433,-88.75533125869444,343
1434,-165.6262747300612,105
1435,-164.88544154252008,95
1436,-74.42358341315693,382
1437,-173.38534681006405,93
1438,-137.9140839952656,120
1439,-162.62813027862836,194
1440,-158.70725671097517,124
1441,-164.5390676091093,88
1442,-170.8816165112445,54
1443,-186.05321756886457,23
1444,-186.380660655148,22
1445,-187.86909498948285,32
1446,-186.33739638607207,59
1447,-196.48917768997885,24
1448,-180.44927271810718,43
1449,-191.81903862187698,75
1450,-167.5391920445797,102
1451,-186.4426719851674,63
1452,-188.33402367075527,36
1453,-197.01906779594853,27
1454,-177.46893490467076,28
1455,-191.526122002446,74
1456,-193.50883555592802,47
1457,-198.88493473263017,54
1458,-195.11667241939836,43
1459,-148.2358439552142,82
1460,-183.97227965486465,82
1461,-197.30312888290632,26
1462,-154.3946110619385,56
1463,-177.61891576294954,68
1464,-174.73681225728464,62
1465,-153.78997572909628,51
1466,-187.8065203923691,58
1467,-171.27546106713856,109
1468,-171.8110883379652,54
1469,-187.82999628262857,26
1470,-171.65357318004433,77
1471,-173.14053835818677,87
1472,-194.6025963186729,19
1473,-194.70995968555908,19
1474,-195.49884672918142,24
1475,-194.73724111724368,19
1476,-195.1924840370769,19
1477,-186.27041604147644,23
1478,-194.7919485122289,19
1479,-194.99313859984784,20
1480,-194.77929396594382,19
1481,-195.05717470540912,19
1482,-194.77910136796163,19
1483,-193.68176640973826,17
1484,-204.10659179076336,19
1485,-184.3512832014008,15
1486,-195.05357242966372,19
1487,-194.8907717297619,19
1488,-194.749831292801,19
1489,-195.39379804491585,19
1490,-194.5799559425989,19
1491,-194.15142317704195,18
1492,-194.5968138230562,19
1493,-194.6388953259286,19
1494,-194.56607400386687,19
1495,-194.52507123235495,19
1496,-192.8349187434646,14
1497,-194.05704397164303,18
1498,-194.87826605294538,19
1499,-194.61432736837062,19
1500,-194.78979841478616,19
1501,-194.77652737589725,19
1502,-193.83998423462913,18
1503,-194.38787457950497,18
1504,-194.71515805031243,19
1505,-195.29463080782978,19
1506,-194.64765438781598,21
1507,-193.497359628585,16
1508,-194.67828560722228,19
1509,-194.89403872233058,19
1510,-194.4150411172681,19
1511,-194.79157568374274,19
1512,-186.37912785191435,20
1513,-194.32849552208086,19
1514,-195.26694364006326,19
1515,-185.20073767916494,18
1516,-186.14369816931446,22
1517,-194.65909795349953,19
1518,-194.74403535943713,19
1519,-193.95685393527938,17
1520,-194.194121256411,19
1521,-194.1976037324186,19
1522,-193.9311901890454,18
1523,-193.81337016304664,17
1524,-193.31584917764678,16
1525,-194.3715015374837,19
1526,-194.73855334750638,19
1527,-194.78023912415264,19
1528,-194.67118558888026,19
1529,-193.7339545160872,16
1530,-194.72532809943127,19
1531,-194.13258913928686,18
1532,-195.12291916056222,19
1533,-195.0103196357495,19
1534,-193.19042344405102,16
1535,-194.87765722562008,19
1536,-195.0016166633983,20
1537,-194.27873250842907,21
1538,-186.03431140015545,21
1539,-182.54528451582425,50
1540,-182.67626355597656,70
1541,-189.90865427274298,32
1542,-197.2128982871288,27
1543,-181.92324372371735,77
1544,-159.52905387813263,125
1545,-156.83860684982022,149
1546,-147.77873751050416,119
1547,-131.582017895544,81
1548,-179.05186311008012,73
1549,-170.7432355733059,101
1550,-167.06622935091823,74
1551,-176.13756859307813,67
1552,-175.80729785006707,90
1553,-176.3520402650715,82
1554,-174.57987098703245,80
1555,-126.70441555351971,188
1556,-178.84218445578742,76
1557,-148.49984373737118,125
1558,-162.51293202485436,90
1559,-176.64012831918316,83
1560,-183.8043538568931,79
1561,-181.8565841860281,93
1562,-180.25547491038142,71
1563,-183.50308387916226,47
1564,-154.78272656051092,110
1565,-186.77517003057915,86
1566,-186.55235517446064,51
1567,-195.14353999210735,19
1568,-185.71575869801666,50
1569,-194.94169188246784,19
1570,-187.20818911080724,23
1571,-186.66469555193106,22
1572,-194.73467320753412,19
1573,-195.29119287510733,20
1574,-196.19250354526176,23
1575,-183.8156179625328,49
1576,-167.1099907810098,125
1577,-175.93503388696087,44
1578,-194.62296590884867,19
1579,-179.00390457228855,52
1580,-183.81290197059727,82
1581,324.87489853824354,1943
1582,-83.95316349497011,224
1583,-180.5979983851756,63
1584,-194.4719797920594,19
1585,-108.00754256201019,149
1586,-178.726394592337,56
1587,-197.16193952622623,48
1588,-186.34032821875772,49
1589,-76.84325056973474,169
1590,437.2436896229608,1631
1591,89.62697547342361,719
1592,-88.82798472001191,324
1593,-69.14833694744371,196
1594,-196.57265612855872,24
1595,-198.66787546172856,28
1596,-149.44970636269466,127
1597,630.982054556249,1555
1598,-55.16872454886581,285
1599,-87.22697484420964,381
1600,-156.71498050822785,131
1601,-128.86816008086134,124
1602,-174.81287756031637,92
1603,-161.39806856826183,131
1604,-196.30003784467024,23
1605,-199.03100006326522,29
1606,-169.400270694451,97
1607,-160.14374790531878,116
1608,-119.53207871452253,137
1609,-174.09905765114652,211
1610,-168.67097375398,42
1611,-148.83659946301304,128
1612,-159.67693135620493,77
1613,-166.82182700680994,70
1614,-174.5539308321077,51
1615,-172.88763570472025,45
1616,-184.73717146579878,50
1617,-152.30133343244884,91
1618,-187.34236868461778,53
1619,-164.35807228315855,81
1620,-195.22981913991816,20
1621,-185.32003384676787,53
1622,-194.7445366371735,20
1623,-195.2199834700643,21
1624,-194.78513785341252,19
1625,-194.76192725062393,19
1626,-194.3737490897343,19
1627,-195.1011357923598,21
1628,-194.66279245522037,19
1629,-194.8055613847304,19
1630,-195.57540135981682,21
1631,-188.12978185532592,26
1632,-194.10337437843825,18
1633,-194.6232934385554,19
1634,-194.62695883614498,19
1635,-187.27666308378502,57
1636,-195.27802794527773,20
1637,-189.47974260755362,29
1638,-196.0028465164939,23
1639,-194.92440381287486,19
1640,-196.15716609582563,23
1641,-195.13105410458869,20
1642,-184.53345059974535,87
1643,-195.5634960847736,21
1644,-195.22916889062878,20
1645,-195.8578283461713,22
1646,-196.53194581983215,24
1647,-195.79644332593648,23
1648,-187.22534691443045,24
1649,-195.30228259138806,21
1650,-195.859626492302,22
1651,-186.30136871313437,22
1652,-194.37690667986743,19
1653,-195.4553045006716,21
1654,-196.40461664624664,23
1655,-187.9718791369764,30
1656,-173.85882630414287,82
1657,-186.66829961354188,22
1658,-121.91079207454898,152
1659,-20.75738031414096,378
1660,-34.63528679693752,456
1661,-147.14410251818305,102
1662,-169.32367910253197,163
1663,-137.09730686442103,96
1664,-133.27545528333968,173
1665,-171.06591010432453,85
1666,-172.59114339149272,88
1667,-165.056913516721,64
1668,-179.7372159363506,49
1669,-90.91929210932646,238
1670,-194.85007577178385,20
1671,-196.0337471253412,24
1672,-186.06492270459387,21
1673,-195.7344193639413,22
1674,-196.03935551498734,22
1675,-195.93724679756147,23
1676,-195.37331476024627,22
1677,-195.44206580698867,21
1678,-189.34945305653525,34
1679,-195.76096262908814,22
1680,-195.1707904308609,20
1681,-195.49700444637875,23
1682,-195.52584757274252,21
1683,-186.09715993415497,22
1684,-186.53575468339676,25
1685,-195.071083393226,20
1686,-202.3332280972488,67
1687,-187.00251868558627,26
1688,-196.0450622148665,24
1689,-186.86166571794897,24
1690,-195.9476790107887,22
1691,-195.82766401602368,22
1692,-196.69546374557544,25
1693,-177.56915024508342,53
1694,-188.21083097149298,58
1695,-190.62931291570496,65
1696,-174.12032498075652,46
1697,-190.79333234703685,37
1698,-149.34588024836006,81
1699,-170.5650543484074,69
1700,-166.11911940720353,104
1701,-169.5664800477641,83
1702,-147.16063675561864,251
1703,-132.31468600297495,243
1704,-195.6657605639312,52
1705,-151.4949279339413,127
1706,-164.534279352514,108
1707,-152.48304320679682,122
1708,-167.69778308740302,70
1709,-166.46214857990805,101
1710,-157.83008800441263,73
1711,-168.256100652826,68
1712,-165.1015021047407,65
1713,-167.03027526779715,71
1714,-168.60231503768688,149
1715,-186.93574965250156,60
1716,-164.4265309643062,107
1717,-172.9404051471313,57
1718,-151.49205781967225,143
1719,-104.83112585351886,329
1720,-154.26698347676572,219
1721,-124.099122900961,231
1722,-175.5762180618118,100
1723,-92.14039606849346,284
1724,-153.0842821170691,146
1725,-125.72422061303867,191
1726,32.38444808116478,1022
1727,156.9820905090121,827
1728,-132.2607272977436,235
1729,-148.59824913042164,129
1730,1161.139537835029,2575
1731,-129.9796930986265,116
1732,-185.7781843211187,21
1733,-195.39585998338325,22
1734,-89.30920116628619,246
1735,-194.3937596798416,19
1736,-194.77193272141648,19
1737,-184.02282931399677,81
1738,-194.9014773268793,20
1739,-197.59866936628194,25
1740,178.2047386913489,1509
1741,-142.744580191167,128
1742,-199.95435028765627,56
1743,-181.1402510055041,45
1744,-194.35678131972557,19
1745,569.915032874507,2566
1746,-175.457335883109,101
1747,-127.17430787117257,328
1748,-171.24973676285418,78
1749,-133.7273424929507,181
1750,-129.65513390333268,207
1751,-158.04281466210136,76
1752,-149.77774320413124,86
1753,-196.93922182999555,25
1754,-133.2122391048519,193
1755,-164.62628730437734,98
1756,-169.31507909946504,90
1757,-113.1805931296655,377
1758,-144.96207865822595,144
1759,-0.9001611085743093,598
1760,-181.96023074587438,75
1761,-181.065848088873,66
1762,-126.68425702818776,164
1763,-191.39002697058217,65
1764,-177.1999018428693,101
1765,-195.9864146320857,22
1766,-177.95031992931226,58
1767,-193.30232639251838,79
1768,-195.9395777382943,20
1769,-195.68939300757154,21
1770,-187.11972775262853,56
1771,-186.90774049332964,27
1772,-188.16224867643913,58
1773,-193.6830022971954,43
1774,-177.61758016957728,51
1775,-195.1676552034857,19
1776,-187.01886896083604,48
1777,-198.596641387725,49
1778,-197.82827709608372,27
1779,-197.40606362870028,24
1780,-194.78254191612092,19
1781,-194.61836548634918,19
1782,-193.88656600351115,18
1783,-188.11652532005394,51
1784,-193.09059175572807,37
1785,-181.1581841197398,62
1786,-189.86748625178635,52
1787,-197.73209097692802,27
1788,-195.11772967862098,20
1789,-195.65140164771876,21
1790,-194.29324356776903,19
1791,-195.03775459950202,20
1792,-194.65973684380472,19
1793,-188.25908303756424,47
1794,-179.9711013117592,64
1795,-197.73901274103068,27
1796,-194.7365914572631,19
1797,-194.3776678011899,19
1798,-196.5653224654866,23
1799,-196.29063264407637,44
1800,-179.0013919025155,61
1801,-9.351414669558267,441
1802,-182.6232188687156,85
1803,-171.55478653060942,71
1804,-181.9603917368878,82
1805,-155.595256054426,156
1806,-174.3962082825324,93
1807,-158.31937474105493,125
1808,-162.8314424776745,94
1809,-115.83003672771636,200
1810,-41.688360711160584,274
1811,699.5978346043694,2358
1812,571.0238301440887,2880
1813,65.020523359903,1389
1814,-159.99286242417264,120
1815,-182.27852819386416,48
1816,-105.31693557657202,238
1817,-164.50727438860355,117
1818,-195.0422146193125,20
1819,-146.9426274373885,200
1820,-171.64607667103553,75
1821,-198.32903468104348,49
1822,-195.12149222901738,22
1823,-194.6848541094212,19
1824,-193.9120949122151,18
1825,-188.34798547061493,58
1826,-189.7244903827413,61
1827,-174.84183266711153,109
1828,2.1812225947950594,442
1829,-194.91369512490712,20
1830,-195.14203953071163,20
1831,-168.07170015783015,69
1832,-71.84945666506422,243
1833,-134.43647007658774,239
1834,-155.53453461748143,192
1835,-160.76580795495795,125
1836,-148.00389355471611,150
1837,-167.3342892341179,116
1838,-172.0858854037849,48
1839,-81.51615450247907,232
1840,-99.10223053723317,148
1841,-183.2962759747862,78
1842,-180.9607012323345,64
1843,-176.3080128683623,84
1844,-188.71835964448044,58
1845,-187.71879440521462,26
1846,-171.66381545483145,107
1847,-194.85912752529168,20
1848,-194.28745686100484,18
1849,-194.7617295194967,19
1850,-178.11597011347988,87
1851,-186.7670325234987,56
1852,-186.22243876830447,51
1853,-181.84941001811438,45
1854,-158.6471320368632,109
1855,-153.5928103087017,112
1856,-155.9304673425741,115
1857,252.25189439370695,764
1858,-172.73104527363196,120
1859,-24.084958409949053,321
1860,-171.79078134966446,79
1861,-128.96945675452474,520
1862,-131.72649504324528,136
1863,-182.66499061023268,49
1864,-165.67296222671015,133
1865,-195.41978914934128,21
1866,16.862404643536365,477
1867,-186.65115842151133,211
1868,-171.48417434659046,85
1869,-164.02757437029217,102
1870,-136.04003257875144,121
1871,-164.89079933737577,78
1872,-176.97174479657576,96
1873,-168.36533855250548,144
1874,-183.94624172615136,48
1875,-159.58034177956773,98
1876,-167.9458693922831,106
1877,-140.16837533912675,137
1878,-163.31148576238945,52
1879,-175.33897871683553,52
1880,-162.15993373339847,74
1881,-180.33331477853605,75
1882,-193.88641570091303,79
1883,-199.57488740107502,57
1884,-178.84929903975544,57
1885,-188.4892648398765,55
1886,-188.42056982983624,27
1887,-176.25679586468874,86
1888,-170.96134101161778,132
1889,-138.80130306780177,156
1890,-149.33707485015975,153
1891,-160.3207174836968,105
1892,-176.48078804004513,74
1893,-191.72735680493497,82
1894,-144.12743192503493,209
1895,-125.20482749201305,183
1896,-140.61209882608236,130
1897,-167.71183545771623,129
1898,-191.652158590632,44
1899,-177.76803601214175,68
1900,-149.2371021717443,125
1901,-186.815573642105,54
1902,-177.83357368991727,76
1903,-147.471757974097,120
1904,-187.40814848222846,92
1905,-195.83670362312776,23
1906,-169.7973633493781,143
1907,-145.93171504756236,263
1908,-78.2526531767066,225
1909,-127.55632435057254,159
1910,-14.797687710178252,339
1911,-117.35262787537448,170
1912,-144.69431332574135,176
1913,-92.32604117599472,262
1914,-142.04683534840694,212
1915,-194.97188337764584,20
1916,-184.68866826752082,19
1917,-187.37750846559072,26
1918,-195.3201582283586,21
1919,-196.66966361172797,23
1920,-181.12724088139228,95
1921,-195.87536079320583,22
1922,-195.78450642181642,21
1923,751.0145056625447,2783
1924,-121.30576184826205,161
1925,-195.17803213788812,20
1926,-94.519456087365,441
1927,-195.39133026511726,20
1928,-196.088458658015,25
1929,-77.9310640748577,207
1930,-196.59207653572057,23
1931,-176.88035710727684,53
1932,-164.84870059925586,107
1933,-184.81340858817114,49
1934,-196.04666294950573,21
1935,-169.27092775332025,102
1936,-183.2941500749954,49
1937,-147.16918693944865,99
1938,16.149322121388195,816
1939,146.06053332024862,2873
1940,-170.33190296287074,81
1941,-175.37412759671764,110
1942,-123.50639940313394,320
1943,-24.00417748587853,476
1944,-195.09460909849193,20
1945,-185.71699582955742,85
1946,-195.70193267862626,23
1947,-186.6515160132333,23
1948,-141.51293621066273,174
1949,-199.01734020978301,29
1950,-186.54416604598794,51
1951,-195.16933284451636,21
1952,-186.5970833847036,23
1953,-155.3892023238555,119
1954,-194.23872180353527,18
1955,-188.7598364285797,56
1956,-195.13122065961258,21
1957,-195.04109812602496,22
1958,-164.19580303952196,132
1959,-195.5783737882521,22
1960,-195.29684425958362,19
1961,-195.4624187743351,22
1962,-194.88317626135785,19
1963,-194.96328391146815,19
1964,-195.2883730650561,20
1965,-195.27840189070278,19
1966,-162.46152486428252,78
1967,-194.32781339309818,19
1968,-195.02911461574124,21
1969,-195.24986442268707,20
1970,-152.16081650011736,50
1971,-194.6970879563707,20
1972,-194.7449217051575,19
1973,-194.74283090020458,19
1974,-178.61433644276346,52
1975,-193.925098350461,17
1976,-23.88454355200105,922
1977,-195.1502968343759,20
1978,-193.93879272494718,17
1979,-194.38738547384065,19
1980,-194.7114935917182,19
1981,-194.8874395868233,19
1982,-194.79451205770684,19
1983,-194.86275004226033,21
1984,-195.05428336389096,19
1985,-194.45417380233425,19
1986,-194.850949941177,19
1987,-194.84559397002826,19
1988,-194.63361123704797,20
1989,-180.53465391665628,67
1990,-195.06162820985372,22
1991,-194.64817608144807,19
1992,-194.54912000425492,19
1993,-178.37114095274598,59
1994,-195.42609033131205,19
1995,-198.01724452764978,25
1996,-195.87655459616084,22
1997,-172.5451938970732,73
1998,-186.15691504223153,22
1999,-195.34997847368655,20
2000,-194.59088059615348,19
2001,-193.58473830442105,17
2002,-180.89863656472667,70
2003,-195.29705778379218,20
2004,-188.46653406757596,58
2005,-195.11669534807342,20
2006,-180.8712194782048,67
2007,-197.14964687593638,43
2008,-113.02804840276634,188
2009,-197.15789150256737,26
2010,-175.37408216561957,100
2011,-131.01586777012102,258
2012,-54.34168769913143,770
2013,-118.86506452045039,186
2014,-114.61282228901793,259
2015,704.2007375205192,1433
2016,-128.12962157901833,325
2017,-158.3135756489547,124
2018,-116.50210924138108,536
2019,25.6591206708174,330
2020,-116.12354217094953,166
2021,-153.6911742762254,151
2022,-194.73967079883818,19
2023,107.04119500583579,872
2024,-17.02895689906785,482
2025,716.4983567464552,1838
2026,-61.22144756461748,340
2027,74.7633134598961,627
2028,-201.6562988385756,54
2029,484.96349924764206,1705
2030,647.9634217276587,2025
2031,-157.62568087491243,137
2032,-166.0228648120954,100
2033,-194.82555511569936,19
2034,-103.19192372754252,211
2035,-172.2483050145483,78
2036,-166.07122093305395,56
2037,-201.0600244300306,61
2038,-165.27259815107462,89
2039,-163.54098928169313,125
2040,-197.29632107867752,27
2041,-195.27679860894574,22
2042,-169.47425919598794,114
2043,-187.11030654872278,50
2044,-5.1141679294401,629
2045,-156.39040840007846,111
2046,-150.9569699378556,135
2047,-189.58212204831793,65
2048,186.09489183208552,1087
2049,-171.041659243838,78
2050,-126.87026692268769,170
2051,-161.534246228024,130
2052,-161.26608047948503,88
2053,-115.18769321939433,258
2054,-169.00375255289944,60
2055,-179.63993092513732,69
