episode,avg_reward,avg_v,episode_time,distance_traveled
446,0.5583865253241868,2.6234415,41.944,1.4210854715202004e-13
447,-10.650468980639536,3.6544735,42.065,6.063652992248535
448,0.6691149539696802,3.683367,42.113,6.936703681945801
449,0.6603649700262035,2.9036813,42.181,50.0926513671875
450,0.626974895122119,5.070655,42.325,2.4791958332061768
451,0.6020357663982178,4.4542785,42.379,2.3092638912203256e-14
452,-10.719385643479841,3.0148118,42.407,3.5950935154197006e-13
453,-5.779539804783843,2.6438468,42.463,5.550610542297363
454,-7.073806615073309,3.7075334,42.588,1.3043830338760332e-13
455,-16.777472998729188,3.0971704,42.661,1.607774650176294e-13
456,-1.5946483308145984,6.32885,42.769,4.8312835693359375
457,-7.945826388632714,1.8364335,42.887,6.296567440032959
458,0.44831655586092123,2.3763485,42.924,6.711215496063232
459,-8.978219372371408,1.6738721,42.997,1.1368683772161603e-13
460,-2.316444982538382,7.3306875,43.091,2.2737367544323206e-13
461,0.5625816470526723,3.615554,43.265,6.366148948669434
462,-6.083228931070522,1.8235939,43.307,1.607774650176294e-13
463,-4.752856296051207,3.3912065,43.366,2.542115010249063e-13
464,-17.901052417629174,1.6414899,43.408,8.526512829121202e-14
465,-8.762118347962131,2.4856708,43.522,7.579807281494141
466,0.5410595701414052,3.2758598,43.559,1.925104022026062
467,-8.024876827301176,2.1802144,43.598,7.7690205574035645
468,0.6416069451194544,2.3393784,43.742,5.701072692871094
469,-8.678265703628426,2.108339,43.783,1.4210854715202004e-13
470,0.6412962754973257,1.9203019,43.874,2.2781733097221313e-13
471,-4.349724580898866,2.928604,43.939,1.607774650176294e-13
472,-8.090063170591986,2.4327018,44.069,1.1368683772161603e-13
473,-9.695305559143005,2.3159244,44.112,5.684341886080802e-14
474,-9.94623371478267,3.1032283,44.186,1.2710575051245315e-13
475,-9.59907195571675,2.615006,44.301,4.658918380737305
476,-16.18190737305368,2.5603676,44.338,2.3437141442005094e-13
477,0.5601061962902752,4.192397,44.411,4.440892098500626e-16
478,-6.7947802595662745,2.240151,44.471,1.7053025658242404e-13
479,-4.997350631781796,6.5390086,44.597,2.6812986509902603e-13
480,-3.8039357779839142,3.0246928,44.667,7.8461079597473145
481,0.6483317801353922,3.5629375,44.717,1.1718570721002547e-13
482,0.3724101480348564,2.5615954,44.841,6.0357584953308105
483,0.5122492020386877,2.681385,44.91,5.013597011566162
484,1.5608676688006573,9.774981,44.999,6.165503025054932
485,1.0449576106775718,6.750296,45.15,5.567669868469238
486,-16.235536601409713,2.2386212,45.193,3.744065523147583
487,0.7594730151762019,5.3947515,45.251,5.6668009757995605
488,0.4039970552652171,1.8770826,45.299,2.049518595201999e-13
489,0.2796817109973263,2.3467286,45.409,1.607774650176294e-13
490,-4.919838938146335,2.2286587,45.472,2.3437141442005094e-13
491,0.6890998002484369,4.357802,45.526,1.1718570721002547e-13
492,-7.841122866145892,3.9580767,45.652,3.197442310920451e-14
493,-9.779563897843834,7.413228,45.745,2.3437141442005094e-13
494,0.3097063078502865,2.7121897,45.79,8.497815132141113
495,-3.048809575555542,4.5439453,45.879,8.526512829121202e-14
496,0.38442172573754896,2.325779,45.999,2.4839603900909424
497,0.3978060759966868,2.9534788,46.037,5.322371482849121
498,0.40361515627954847,2.8611128,46.067,4.438318729400635
499,-17.810879882520375,1.9202069,46.194,2.542115010249063e-13
500,-8.910868245905085,1.8004085,46.239,1.1368683772161603e-13
501,0.571458544808126,3.9125378,46.294,1.1368683772161603e-13
502,-6.0944701231902565,3.2132921,46.48,1.141853403279977e-13
503,0.7184465465792821,6.1489096,46.624,5.684341886080802e-14
504,0.4460449644394402,2.9609938,46.671,6.020487308502197
505,-6.4248321293207535,3.9826128,46.739,8.881784197001252e-14
506,-11.245219590411489,3.3025875,46.887,1.607774650176294e-13
507,-5.0624103555781845,3.484065,46.955,2.2914314759883703e-13
508,0.2915822275672918,2.0326948,47.021,5.232491970062256
509,0.41286057201882725,2.9402437,47.137,5.182331562042236
510,-4.75244563829264,6.9784784,47.195,1.2710575051245315e-13
511,0.3235311591280471,2.5034728,47.227,1.1457157379941851e-13
512,-35.41778069092973,1.4420549,47.277,2.1316282072803006e-14
513,0.5154599495964468,3.6224442,47.403,1.7053025658242404e-13
514,-7.833596332294461,4.0832357,47.454,1.1457157379941851e-13
515,-10.705504182287427,3.0972228,47.488,1.1368683772161603e-13
516,-7.696119899929961,7.584478,47.663,1.7053025658242404e-13
517,0.2902898609365038,2.4794755,47.702,8.146648406982422
518,-6.847802350417703,4.4761915,47.758,65.64165496826172
519,-12.743388082163076,4.4386616,47.894,5.684341886080802e-14
520,-10.86266747053776,2.1562483,47.943,1.607774650176294e-13
521,-8.582029738772292,3.1608734,47.98,5.458608627319336
522,0.896743566770715,5.349922,48.12,1.9328852754463277e-13
523,0.45814673906968806,3.0130365,48.162,2.049518595201999e-13
524,0.46660415630333774,3.160909,48.203,5.684341886080802e-14
525,0.7194468767562492,4.492681,48.263,6.0024285316467285
526,-5.9594405296704585,4.0428343,48.39,1.607774650176294e-13
527,-9.646886870819626,2.7069256,48.423,1.607774650176294e-13
528,0.8703990141279743,5.0269594,48.479,1.1368683772161603e-13
529,-19.698545835072405,2.203229,48.63,4.2038140296936035
530,0.8593139452963697,6.432085,48.681,4.625006198883057
531,0.45552281917175674,2.9035766,48.726,4.2275710105896
532,0.4263960739633643,2.3396199,48.857,27.971073150634766
533,-10.71523401108378,2.882673,48.899,1.214175922347252e-13
534,0.4433314939911681,3.3602002,48.955,3.833493947982788
535,0.36533869325640134,2.6638448,48.984,1.1368683772161603e-13
536,0.8204019384651042,5.013123,49.117,1.5223906120118147e-13
537,-9.720985203546793,2.3986337,49.156,3.197442310920451e-14
538,0.5092855191013788,4.2479014,49.205,2.542115010249063e-13
539,0.8165262675561827,4.610266,49.352,1.1368683772161603e-13
540,0.37485609478942084,2.7586107,49.387,7.249311923980713
541,-8.43103877153133,4.011949,49.432,1.1368683772161603e-13
542,0.3634288722718899,2.0410068,49.556,3.5732601231207306e-13
543,0.733385012926634,4.0207834,49.615,6.29925012588501
544,-2.581525665178613,3.4603121,49.697,1.2710575051245315e-13
545,-4.55894075748772,3.5830789,49.758,1.607774650176294e-13
546,0.6728534126934134,5.5810328,49.889,5.744209289550781
547,0.8535482856901128,4.782443,49.945,2.2914314759883703e-13
548,0.7041965398009856,3.993053,49.999,6.342175483703613
549,0.824941525721617,4.8391004,50.136,4.978641986846924
550,0.7596150296273049,4.4576154,50.198,5.82349967956543
551,0.8328318215134407,3.4109066,50.258,1.1457157379941851e-13
552,-5.127846326978376,6.312043,50.4,9.024336814880371
553,0.7632575953772422,3.7357738,50.452,3.907985046680551e-14
554,0.2964537548177233,2.414733,50.503,6.508160591125488
555,-8.61411071009253,2.824283,50.549,1.5106346078555544e-13
556,0.5815411036872253,4.277001,50.68,5.702856540679932
557,-7.862177036603556,2.2975826,50.733,1.3043830338760332e-13
558,0.7747787794559989,4.8243666,50.785,2.169192831000949e-13
559,0.7950698155021771,3.1829638,50.856,6.063358306884766
560,-12.095009096799417,2.7563481,50.968,18.27163314819336
561,-9.819090692037326,1.7486614,51.007,6.0431694984436035
562,0.8153275069953183,4.444517,51.079,1.9895196601282805e-13
563,0.3205063398696488,3.1517277,51.212,4.26686429977417
564,-9.386289158765628,4.334545,51.259,6.155534267425537
565,-3.1279914509298594,6.3570223,51.409,4.963883876800537
566,0.5016344155503307,3.4633644,51.449,5.969417095184326
567,-1.0600524666837168,8.351051,51.633,6.883152484893799
568,0.6833657124462599,3.4293911,51.686,1.2409095018900418e-13
569,-5.569331459500353,3.7178266,51.766,6.288228988647461
570,-1.4893853144182316,6.2822285,51.976,1.1368683772161603e-13
571,0.6358035815250085,4.245155,52.03,6.255705833435059
572,0.44775786482366725,2.6093135,52.067,8.526512829121202e-14
573,0.36751874591511585,3.2757294,52.104,2.1316282072803006e-13
574,0.3802252661266339,2.8948634,52.25,5.684341886080802e-14
575,0.20959683218402006,1.671106,52.291,1.180976703148845e-13
576,0.8487766999600709,6.0264373,52.36,2.1316282072803006e-13
577,-5.801102412003729,5.0987487,52.584,1.607774650176294e-13
578,0.6768891395892404,3.9231741,52.665,2.2737367544323206e-13
579,0.4172883546404063,3.750702,52.73,6.355287525622658e-14
580,0.8521619331566807,5.981363,52.804,5.077661991119385
581,0.5349432639963712,3.6351295,52.947,2.2737367544323206e-13
582,-5.936560436996695,5.6229415,53.042,6.758860111236572
583,0.904128098184164,6.0663586,53.105,3.410605131648481e-13
584,-12.071707445564252,3.301791,53.272,8.526512829121202e-14
585,-11.143631639049069,2.6236918,53.354,8.198274612426758
586,0.5880058620330824,3.5229154,53.403,1.2710575051245315e-13
587,0.5092150831314689,4.102567,53.532,2.3437141442005094e-13
588,-1.7244546607617481,8.362828,53.666,6.267006874084473
589,0.5930526102027889,3.231784,53.737,1.4210854715202004e-13
590,-5.5537742894917255,3.6567733,53.893,2.2737367544323206e-13
591,0.8024539617667283,5.1560287,53.949,5.831485271453857
592,0.5874863358378342,3.9441006,54.006,2.542115010249063e-13
593,-10.722053131996502,3.0717669,54.05,1.1718570721002547e-13
594,-3.1176103061632685,4.279558,54.233,1.2079226507921703e-13
595,0.29055353281143964,2.5129657,54.28,1.607774650176294e-13
596,0.869991517550585,5.6539626,54.36,1.1368683772161603e-13
597,0.5950385999970427,4.021587,54.485,7.458301544189453
598,0.8825164264662495,3.6716428,54.539,4.550471305847168
599,0.6740515449829381,5.0244265,54.603,30.555091857910156
600,0.5082998458402568,3.5536041,54.649,2.049518595201999e-13
601,0.9723471079602486,6.422208,54.817,3.89585472172424e-13
602,0.4070317189491774,1.8409393,54.872,7.709048748016357
603,-2.653419814254728,5.3203626,54.96,91.63253784179688
604,0.39692022228883417,2.615281,55.096,5.557837963104248
605,0.47638199219325894,3.4813004,55.145,5.684341886080802e-14
606,0.4990956487974834,4.0868354,55.193,4.720271110534668
607,-9.513028839613344,3.4633796,55.318,1.1718570721002547e-13
608,0.33751133257565474,2.7232785,55.361,6.247579574584961
609,0.9456597449795158,5.0174623,55.449,2.220446049250313e-15
610,-2.5092178067031643,7.8309956,55.547,6.743954181671143
611,0.8067837806530778,4.5851927,55.678,3.9094128608703613
612,0.6608139105995012,5.086674,55.728,3.668080108317623e-13
613,-7.8096886655539635,3.142566,55.781,1.153538256668668e-13
614,0.5618632404488816,4.187811,55.907,4.654051780700684
615,-5.629330834659969,3.7829046,55.965,5.565815448760986
616,-13.607547831371095,4.028579,56.027,3.8809564113616943
617,0.6061374912980227,3.3714383,56.16,1.8198773922301764e-13
618,-9.48178365661558,3.843932,56.206,7.040643692016602
619,-10.658803364616933,2.56401,56.25,2.393010377528537e-13
620,-5.697812812950736,3.9084725,56.405,1.1368683772161603e-13
621,0.8409999954638957,6.6644464,56.483,5.261935710906982
622,0.40436823077612116,2.8879633,56.533,2.9022440910339355
623,1.096514543072408,6.322538,56.622,4.706956386566162
624,0.44983477712629877,2.9226224,56.76,5.684341886080802e-14
625,0.9830224815413127,2.7082956,56.827,5.16269063949585
626,0.8064132817723246,4.679387,56.888,6.496827602386475
627,0.4419796091999313,2.359517,57.009,7.4440598487854
628,0.8930645115681936,5.2286425,57.071,3.8461380004882812
629,0.6099070270296316,3.0656686,57.123,1.1368683772161603e-13
630,-8.605667589144481,3.7098167,57.17,6.407857894897461
631,-8.98209217463494,4.539979,57.312,1.607774650176294e-13
632,1.405939555797002,9.313872,57.396,1.7053025658242404e-13
633,0.5025237854488439,3.769158,57.432,5.832406044006348
634,0.6088456093892439,4.0509033,57.492,7.157338619232178
635,-3.131931188040967,3.9588256,57.803,2.6645352591003757e-14
636,0.7022438423000079,5.3022294,57.864,2.283706806559954e-13
637,-5.9357554838582685,4.0664477,57.926,4.550471305847168
638,0.5699532553841293,3.4230192,58.054,5.166841506958008
639,0.4406695369785814,2.263012,58.09,8.354907035827637
640,0.6650498017813578,3.0700173,58.142,4.263256414560601e-14
641,1.2547062055971727,7.8176045,58.301,1.5187850976872141e-13
642,1.9358161892926138,9.928271,58.382,172.0311737060547
643,1.0299336177279348,7.883713,58.457,6.725488662719727
644,1.2135120477171375,6.7532234,58.509,6.355287525622658e-14
645,-5.488135587841711,1.6585826,58.633,1.4210854715202004e-14
646,0.4023170490932743,2.9716067,58.669,6.43917989730835
647,1.0703786798909922,4.7122188,58.731,6.635352611541748
648,-5.686992278085823,2.951326,58.904,4.973799150320701e-14
649,0.4972948901455492,3.8713028,58.954,5.853811740875244
650,1.310210749670814,6.3761787,59.029,1.8474111129762605e-13
651,-4.220378264011915,4.5470495,59.181,1.4210854715202004e-13
652,0.44129748274809283,3.744595,59.224,8.566874504089355
653,0.7275406039381015,4.1919274,59.283,1.2710575051245315e-13
654,1.1030526720710898,8.004235,59.369,1.1368683772161603e-13
655,0.6177700302658465,4.7152424,59.482,1.1368683772161603e-13
656,0.28936302005202663,2.5343373,59.523,1.1368683772161603e-13
657,1.1085939495151096,7.633809,59.586,5.262134075164795
658,-10.668716456126672,2.957521,59.619,3.410605131648481e-13
659,-7.924578916879587,2.7254543,59.773,5.417171478271484
660,0.7512114993995563,5.5463333,59.838,6.0042805671691895
661,0.7018026627854345,4.279394,59.888,1.8198773922301764e-13
662,1.0320493019867436,7.441713,60.038,4.752277374267578
663,1.2094025156014558,7.3485284,60.107,7.573172092437744
664,1.1617162798764635,9.42192,60.21,3.3175575459530593e-13
665,0.5335392312794508,3.828132,60.354,5.684341886080802e-14
666,1.0146024210073692,5.9297533,60.428,2.2737367544323206e-13
667,0.6449036128278708,4.4365935,60.473,5.684341886080802e-14
668,0.5335237089546426,4.302202,60.52,5.684341886080802e-14
669,0.8107416781444535,6.0490403,60.647,1.607774650176294e-13
670,-1.5970794576556424,9.456776,60.752,105.60636138916016
671,0.6094497943588607,4.452014,60.807,1.1368683772161603e-13
672,0.9379750065915922,8.506313,60.965,2.2737367544323206e-13
673,0.6136104868600982,3.5909605,61.024,1.35981246336854e-13
674,-24.601333658939797,2.5271146,61.089,7.105427357601002e-14
675,0.7447217121931415,4.351669,61.15,5.314616680145264
676,0.5213430755076319,3.331019,61.265,1.214175922347252e-13
677,0.825065840135229,5.464442,61.316,3.8787343502044678
678,0.680026666343545,4.535443,61.364,1.7763568394002505e-13
679,-2.1416875375896622,7.1347966,61.529,1.1718570721002547e-13
680,0.702951934203102,4.6340365,61.603,8.075847625732422
681,-12.464509793371148,3.5560365,61.701,2.36195340629769e-13
682,1.1027020136882113,7.203903,61.916,2.8421709430404007e-13
683,-7.8150937529557645,3.7332485,61.971,1.607774650176294e-13
684,0.6888738223365887,4.3042717,62.043,3.96746826171875
685,-7.648476784830265,4.924783,62.09,4.099037190403998e-13
686,0.9883469967034222,5.680636,62.169,1.607774650176294e-13
687,0.7499093515733231,3.640031,62.331,3.5950935154197006e-13
688,-8.601686727502537,3.451625,62.382,2.428351844694504e-13
689,-16.250519225952843,3.2216465,62.438,5.684341886080802e-14
690,0.4278448068241332,2.666712,62.569,1.4210854715202004e-13
691,-5.52697272580126,4.327574,62.642,1.35981246336854e-13
692,0.7175238396691423,4.252376,62.701,6.734608173370361
693,0.44917275292256864,2.9660165,62.846,7.558538436889648
694,0.8403371231951745,5.4952083,62.902,6.394884621840902e-14
695,-4.867387965411265,4.1322775,62.985,1.607774650176294e-13
696,-8.474204776502434,4.851213,63.169,7.292201995849609
697,0.6700793063032107,4.431042,63.222,3.650585412979126
698,0.85044911667387,6.258719,63.287,1.1381167004925058e-13
699,-7.773600565599049,4.3254447,63.344,6.927791673660977e-14
700,-8.784841984719172,2.327773,63.481,7.015472412109375
701,1.2652504424030733,8.1378355,63.57,3.8657705508926554e-13
702,0.40533473485309907,2.9131927,63.612,5.822606086730957
703,0.889253924502384,5.1531315,63.673,6.255112648010254
704,-6.076890419905784,2.1998217,63.822,1.8198773922301764e-13
705,-3.160651075464942,7.7373943,63.935,1.7053025658242404e-13
706,0.43368870454901665,2.550891,63.979,6.141450881958008
707,0.9884148991774114,4.7303324,64.135,2.3437141442005094e-13
708,0.5600265628333015,4.006168,64.184,6.179736137390137
709,0.8945375106622648,6.2434964,64.241,8.632928848266602
710,0.7481890553909386,3.6431484,64.381,1.607774650176294e-13
711,-8.656010590058338,2.2767122,64.424,1.214175922347252e-13
712,0.5413851214595145,3.7141354,64.497,1.607774650176294e-13
713,0.6797914998883167,4.311086,64.601,5.46571159362793
714,0.5385513235089109,3.0773942,64.716,4.248453617095947
715,0.5755182961645998,4.0019584,64.769,6.054342746734619
716,0.6835674537163998,4.188124,64.809,1.2710575051245315e-13
717,0.9525063386655099,5.4743214,64.957,8.353657722473145
718,0.5933638137765477,3.3506632,65.02,2.428351844694504e-13
719,0.48961967035795007,3.3967555,65.069,2.049518595201999e-13
720,-4.645364992293955,5.8268704,65.134,1.2079226507921703e-13
721,-7.252405018608087,2.9898071,65.265,3.456352472305298
722,0.6458037362617532,4.791564,65.331,1.1368683772161603e-13
723,-2.7131176052947783,9.205105,65.41,59.33079147338867
724,-6.125667495522703,4.1576915,65.462,1.5631940186722204e-13
725,-16.21775007166667,3.43213,65.577,1.2710575051245315e-13
726,1.1345960490333626,4.2116404,65.666,7.547023773193359
727,1.1608507580896552,5.6040473,65.734,2.364776849746704
728,-12.16941013363614,2.7508116,65.839,2.4868995751603507e-14
729,-14.925617737439442,3.3257265,65.917,1.7053025658242404e-13
730,0.31246937643790323,2.5836573,65.954,2.4266393184661865
731,1.005495330835714,7.5359216,66.093,3.8686089515686035
732,0.4477695879355657,3.6451933,66.124,1.1718570721002547e-13
733,0.5598450597097301,4.660763,66.202,3.8075366020202637
734,-4.284610091315463,5.2973185,66.274,1.1368683772161603e-13
735,0.9604626350531219,5.5041947,66.423,5.09411096572876
736,1.1600557010762087,7.5446796,66.489,2.2737367544323206e-13
737,-2.2648368709143134,10.101507,66.563,2.6812986509902603e-13
738,-7.854553995533236,5.3346577,66.725,2.2748467064064026e-13
739,0.8017662227875827,3.2090292,66.788,3.5003199577331543
740,0.5742877898661424,4.371659,66.835,1.4210854715202004e-14
741,0.44611999095459015,3.62717,66.915,8.210501670837402
742,0.6428444194523485,2.8403313,67.026,1.1368683772161603e-13
743,0.7760814447019999,4.6833844,67.065,6.754005432128906
744,0.8880179991188504,6.5754294,67.12,5.389259338378906
745,0.6080313411017395,3.9281168,67.164,1.2710575051245315e-13
746,0.7140019628680607,5.0879474,67.311,27.852863311767578
747,-5.969296606048306,5.426413,67.373,7.279604434967041
748,-3.934356535207378,3.9451194,67.459,4.9951171875
749,0.7995931103809989,4.2299714,67.632,6.607451438903809
750,-13.912083344886812,2.3991704,67.667,1.2710575051245315e-13
751,-4.381539729447919,5.4111543,67.745,8.278943061828613
752,1.227301889282696,7.5902686,67.922,3.4576502902158857e-13
753,1.534987387389281,9.044279,68.04,1.2710575051245315e-13
754,1.2727331699488074,7.2998915,68.123,7.378974914550781
755,0.6283677877031206,3.3396075,68.172,1.3796244962421822e-13
756,1.0430757631069294,5.786447,68.502,4.273809432983398
757,0.6825256457835682,5.636768,68.545,2.3515210151672363
758,0.4018914478846268,3.5,68.58,4.461238861083984
759,1.227414301445025,8.974949,68.752,5.3606953620910645
760,0.9186896518968357,7.0895324,68.831,9.691930770874023
761,-0.1367214188569504,6.5438437,68.988,8.526512829121202e-14
762,-7.5609759921720086,4.830094,69.137,1.2710575051245315e-13
763,-2.9172264452898133,5.496411,69.213,1.1368683772161603e-13
764,-5.573758149464618,5.235067,69.266,2.542115010249063e-13
765,0.6296593750642964,4.261901,69.403,4.514535903930664
766,1.0926044926595546,7.9280877,69.468,5.638457775115967
767,-5.4635272012656015,3.9832206,69.526,4.658009052276611
768,1.0303710567943203,4.91539,69.629,3.284519672393799
769,1.0272356454004454,7.7561545,69.801,4.861465930938721
770,0.7012242703618068,4.8343015,69.848,1.2710575051245315e-13
771,0.5235436190520291,3.6666236,69.893,4.246336460113525
772,1.2089803080292947,7.6229734,70.061,2.542115010249063e-13
773,1.073924355669363,8.060867,70.156,7.978617191314697
774,0.826431569694528,5.3060255,70.231,1.3406493254951302e-13
775,-7.204450151373542,3.501896,70.283,6.09367036819458
776,0.521068310801965,2.4014494,70.41,42.981719970703125
777,1.1095831144886663,7.6718884,70.492,1.607774650176294e-13
778,-1.2649308575562452,10.891129,70.589,1.1566797324634448e-13
779,1.6424197103756466,9.838187,70.812,6.143028736114502
780,-9.550241709977046,2.7268634,70.85,2.3437141442005094e-13
781,0.9619284344101419,6.869147,70.918,5.408180236816406
782,1.5584755215206851,11.760458,71.037,7.030801296234131
783,1.383896247978823,6.492701,71.202,1.1718570721002547e-13
784,0.5861570825107634,3.9319358,71.261,7.663102149963379
785,0.9181335217576404,5.220439,71.341,2.3013250918628436e-13
786,0.9263799262508451,7.0801888,71.422,4.2228217124938965
787,0.5358636442448651,3.4931707,71.555,6.070799827575684
788,0.9516242728895954,7.463254,71.614,2.4048280715942383
789,0.9394895297350958,7.561147,71.678,1.1457157379941851e-13
790,0.480293295448881,3.778334,71.796,6.444113254547119
791,0.8476643384680362,5.788685,71.851,1.2710575051245315e-13
792,-2.0969110263475517,10.961251,71.942,6.914649963378906
793,0.9880422219260351,5.296505,72.013,1.4210854715202004e-13
794,-2.732709836160201,10.035606,72.188,8.526512829121202e-14
795,-1.9335393066177695,8.417796,72.292,2.1819820404052734
796,0.6280267810636934,4.9721847,72.346,5.6196608543396
797,0.971395632028696,7.4282756,72.497,1.607774650176294e-13
798,-4.338100772346093,4.6842546,72.556,1.2710575051245315e-13
799,0.5768843357287287,4.0407867,72.62,1.3406493254951302e-13
800,1.5381542751039774,9.180289,72.708,6.033196926116943
801,0.8500338459981652,5.9161267,72.836,5.918819427490234
802,-4.533046295816767,4.902242,72.886,2.9190876483917236
803,-4.937092268374304,4.3129086,72.949,25.498119354248047
804,0.4385227586628315,3.277532,73.071,5.514294147491455
805,0.5028976280638309,3.4378402,73.116,1.607774650176294e-13
806,1.2791921657697534,9.700695,73.189,1.1390866548610656e-13
807,0.35225505480776487,2.9290135,73.304,7.471094131469727
808,1.6869146352118032,10.582056,73.417,108.98193359375
809,1.941028233159527,9.99898,73.535,2.2737367544323206e-13
810,0.6801681991930397,3.8363254,73.664,2.6699771408546236e-13
811,0.4584936299680076,3.4978254,73.706,1.5106346078555544e-13
812,1.0976777862918599,7.4827676,73.781,2.3437141442005094e-13
813,1.1294973073314438,6.8360453,73.939,1.1566797324634448e-13
814,0.8544542360963905,5.4380608,74.002,5.833348274230957
815,-5.070253934841043,5.408802,74.062,1.8198773922301764e-13
816,-3.1787016430475656,6.1554155,74.144,7.3310017585754395
817,2.3620996301011026,12.907034,74.385,1.1965051887642686e-13
818,1.3476517413439755,9.73083,74.473,1.2710575051245315e-13
819,0.5829816288487907,4.0889153,74.535,2.109007684204106e-13
820,-1.0882769942777393,5.8411465,74.663,6.139894962310791
821,0.905562394470888,5.999675,74.824,1.1718570721002547e-13
822,1.341932650290571,10.056423,74.905,1.2710575051245315e-13
823,0.9238004780236251,5.847388,74.964,5.621901988983154
824,0.5341369654369789,3.6681373,75.009,3.29945707321167
825,1.269379786495716,10.495656,75.183,1.2936418429532193e-13
826,1.038264446044627,8.610064,75.273,5.76234769821167
827,1.2846455613302932,7.956705,75.34,1.214175922347252e-13
828,-4.2994845463210565,4.6757994,75.4,5.079748153686523
829,1.184719139111222,8.548157,75.552,1.7112135005433599e-13
830,0.7128434994712587,4.7941794,75.615,1.1368683772161603e-13
831,0.428635446655825,2.8865876,75.657,3.5280263423919678
832,0.7596633148473269,5.8092585,75.816,4.352398872375488
833,-4.797150908609405,4.9884167,75.866,9.618891716003418
834,0.4384734314924765,2.8696964,75.905,9.863739013671875
835,-3.2392853397585126,6.793808,76.074,7.917964935302734
836,-4.0815501453992225,6.0015445,76.139,1.1368683772161603e-13
837,0.47911233993230984,3.8894575,76.201,13.790182113647461
838,1.1693558622125217,7.0751276,76.366,2.049518595201999e-13
839,0.6088155705267096,4.9094806,76.419,2.542115010249063e-13
840,1.3838937512001133,7.383294,76.533,1.2710575051245315e-13
841,1.1525384161551717,8.644976,76.7,6.362071514129639
842,1.1440065267507205,6.7880034,76.779,3.633904218673706
843,1.1576388905236106,9.075966,76.883,9.68477725982666
844,-0.7048659060965953,9.499414,77.147,5.684341886080802e-14
845,0.7290119677159428,4.8509784,77.215,4.7779083251953125
846,0.7834221231265731,6.055448,77.276,5.556210994720459
847,0.7211360473836106,4.5474696,77.321,7.632011413574219
848,1.2307658959690535,6.156187,77.484,8.508712768554688
849,2.3691702969729005,5.075955,77.593,6.226121425628662
850,0.5274482523063017,3.5334074,77.639,5.3290705182007514e-14
851,-2.869824713341216,7.435161,77.88,1.3406493254951302e-13
852,0.4408269201670358,2.7183013,78.116,5.684341886080802e-14
853,1.8548460048553952,12.099421,78.242,5.196097373962402
854,0.5263427779514152,3.018707,78.284,1.1368683772161603e-13
855,1.9306208389209156,12.107805,78.394,1.0247592976009995e-13
856,1.1495558178629397,8.43606,78.554,7.657816410064697
857,1.2595602763107676,6.9146237,78.622,1.1390866548610656e-13
858,2.0886316439425814,13.381436,78.746,6.1196746826171875
859,1.1024432948758756,6.370864,78.899,5.684341886080802e-14
860,-5.006324187579372,4.87297,78.967,7.692880153656006
861,1.637545594198126,6.6229916,79.057,7.639776229858398
862,-4.53544139005376,6.7949047,79.118,3.5950935154197006e-13
863,1.0694228599801798,7.9445705,79.274,2.542115010249063e-13
864,-6.99234344082467,5.0298023,79.322,1.1718570721002547e-13
865,0.9061360890521657,6.816624,79.38,5.973058223724365
866,0.7384980159397081,4.811411,79.426,7.105427357601002e-15
867,1.3798099319159214,8.40085,79.584,5.417206764221191
868,1.7167230869444565,9.82363,79.673,1.607774650176294e-13
869,-9.447699847471108,4.140357,79.737,1.8198773922301764e-13
870,1.3779508651582613,10.367827,79.919,1.3796244962421822e-13
871,1.5528246348035017,10.622724,80.037,1.4210854715202004e-13
872,-3.622835272217305,7.494225,80.106,2.9296427480132725e-13
873,1.635370592712887,10.602923,80.286,1.3043830338760332e-13
874,1.342454921917982,9.406884,80.347,2.2737367544323206e-13
875,1.7479691992753978,12.567435,80.478,6.775526523590088
876,1.5323830712741968,8.831985,80.58,7.075291633605957
877,1.5397285270257244,8.372779,80.737,1.2710575051245315e-13
878,1.9488294644560775,14.371426,80.862,7.901230335235596
879,0.8997947022479742,5.7907863,80.924,1.4210854715202004e-13
880,1.3371478751348669,7.11255,81.1,1.607774650176294e-13
881,0.8550743571134729,6.8410125,81.165,1.1718570721002547e-13
882,0.7315420036557907,5.664685,81.206,5.558326721191406
883,1.5509588437011006,8.082948,81.352,8.328630447387695
884,1.1878688506146828,6.0545874,81.501,5.485309600830078
885,1.1629981660550177,8.790655,81.579,1.1368683772161603e-13
886,0.8842558693387242,7.1606693,81.652,1.607774650176294e-13
887,-2.354789766835241,10.917086,81.749,8.526512829121202e-14
888,0.9523047403194389,7.0218034,81.913,6.52927303314209
889,1.6020734965435561,10.695258,82.023,1.607774650176294e-13
890,0.6215330355439727,4.533776,82.068,6.187179088592529
891,1.4650481595177183,10.2176,82.232,1.7763568394002505e-15
892,1.4655703273414193,11.511191,82.322,2.049518595201999e-13
893,0.669582456065215,4.5843353,82.387,2.3437141442005094e-13
894,1.14234932769327,7.127012,82.542,1.1368683772161603e-13
895,1.6415479737406442,12.25579,82.657,2.428351844694504e-13
896,1.4343092144629581,9.957358,82.742,6.153552055358887
897,1.0872870235108958,7.1587906,82.825,1.1368683772161603e-13
898,-2.461609023983665,8.795898,82.993,6.935701847076416
899,-0.44297245177591343,7.722075,83.142,3.047898769378662
900,1.2248065089061397,9.588959,83.221,5.18541145324707
901,2.0017354435903605,12.944641,83.455,1.5583419428998047e-13
