episode,avg_reward,avg_v,episode_time,distance_traveled
106,-5.200964428125471,1.4577546,12.29,3.5950935e-13
107,0.49873036890886224,2.8159087,12.4,1.304383e-13
108,-2.9701325068805358,5.5075316,12.476,6.5663757
109,-7.46048318195357,4.0428224,12.533,4.8205485
110,0.36391195133294313,2.509241,12.565,6.128396
111,-40.216032883983196,1.0984144,12.726,1.6077747e-13
112,-12.163263670865172,2.4507935,12.757,5.0621753
113,-5.637662641820851,2.7945955,12.888,5.3160133
114,0.2705052857298387,2.2915852,12.924,5.3160133
115,1.2070613122027245,6.1709137,13.089,2.842171e-14
116,0.45206583779269194,3.005333,13.134,1.7053026e-13
117,-3.8449869276470974,5.2976394,13.2,8.526513e-14
118,0.6013700536565436,3.2873182,13.333,2.4283518e-13
119,-6.548527491419428,3.86503,13.388,1.4210855e-13
120,-17.308938187503593,1.8611146,13.434,2.734436e-13
121,1.0723070261831489,7.2129416,13.51,2.2737368e-13
122,-9.492633256866444,3.2054055,13.639,1.1368684e-13
123,0.4843887927731812,3.5706046,13.675,20.02601
124,-7.264554846247417,2.6708899,13.716,2.301325e-13
125,-1.6577531451445664,7.6829457,13.837,8.095752
126,-22.438259280379174,2.202614,13.97,1.2710575e-13
127,-2.8926522491620767,3.493991,14.052,5.684342e-14
128,-30.588780512407318,1.762223,14.101,5.496344
129,-5.1086553967387935,4.337943,14.243,5.556406
130,-52.47242675064247,0.83655167,14.33,1.1368684e-13
131,-7.017394611536648,5.0967617,14.374,1.7112135e-13
132,-9.377592747052585,5.5090117,14.541,2.2914315e-13
133,-15.21380281402514,1.7081256,14.593,1.1368684e-13
134,-13.99069226457766,1.588915,14.638,6.562176
135,0.5081207433765447,2.9783168,14.674,2.511143e-13
136,0.9620654939520132,7.5433135,14.831,5.684342e-14
137,0.4379209985988896,3.3491457,14.88,5.684342e-14
138,-5.600112537623606,2.6847243,14.928,1.1457157e-13
139,-5.773768410838416,5.2836466,15.077,1.1368684e-13
140,0.8162842585298901,5.9837885,15.151,2.1691928e-13
141,-8.57701088032259,3.3644068,15.19,1.1368684e-13
142,-33.16081474547584,1.7251859,15.309,1.1368684e-13
143,-13.828271379722665,3.2736201,15.35,1.8198774e-13
144,-3.5410109370279854,3.9147682,15.425,5.684342e-14
145,0.39120061802822115,2.7279787,15.459,5.510621
146,-5.39101626323181,2.603159,15.627,9.452979
147,-30.45981547510982,1.7473922,15.69,2.3437141e-13
148,-14.083663227011144,1.7014669,15.74,3.907985e-14
149,-11.788813923077901,5.04541,15.882,2.3437141e-13
150,0.44643815123227903,2.50676,15.927,1.2141759e-13
151,-17.87109202684399,1.9114537,15.994,2.2740143e-13
152,-5.807637678162825,3.4422848,16.129,1.2789769e-13
153,0.38962497760064707,3.0818155,16.175,2.2914315e-13
154,-9.682073500427954,2.3049698,16.213,1.3598125e-13
155,-49.32360195138853,1.732463,16.354,4.5077615
156,-16.277538493409526,1.9600892,16.401,6.6556735
157,0.4494867409246551,2.2574887,16.463,5.7329097
158,-19.57314614052733,2.0518804,16.499,3.8707428
159,-12.950491229102635,3.533241,16.656,2.4283518e-13
160,-29.20568656155078,1.4954321,16.704,1.2710575e-13
161,0.8314989180018911,4.8985085,16.755,1.3406493e-13
162,-16.41743696711915,2.084096,16.873,5.5863533
163,-11.124166955075053,2.5943618,17.011,3.410605e-13
164,-24.788680350832006,1.3941174,17.055,1.4210855e-13
165,-28.30844560809466,1.6177038,17.122,5.5109878
166,-4.4612855698062805,3.3404236,17.257,2.0495186e-13
167,-18.58599817170514,1.3353213,17.304,6.649507
168,0.4888931003034932,2.9414015,17.348,1.4210855e-14
169,-4.758401528466979,5.9638324,17.408,26.063448
170,0.5432090376417313,3.1189935,17.553,3.7517732e-13
171,-4.923440539940162,3.0262392,17.693,6.5755267
172,1.002328219952828,5.264449,17.751,9.947598e-14
173,0.4488588244485602,3.3969014,17.787,5.530212
174,0.41636933746077676,2.916461,17.901,2.5830575e-13
175,0.7941555173679382,5.668026,17.974,7.4262233
176,0.8875114541157912,5.0038357,18.041,9.947598e-14
177,0.3912804613786392,2.9376092,18.08,2.4283518e-13
178,0.7718968903351255,6.559387,18.219,3.422427e-13
179,1.2118996925812284,8.134513,18.344,1.1368684e-13
180,1.088139868729246,8.787111,18.443,6.0321193
181,0.4636320774362621,2.869242,18.482,7.5273986
182,-14.50573301498426,1.2653016,18.641,4.8397217
183,0.66650568585875,4.69139,18.699,4.5955515
184,-7.363978014578984,1.8052669,18.748,1.2141759e-13
185,1.3058075090947463,6.6380033,18.904,5.102581
186,0.473415552522869,2.6624491,18.951,2.6699771e-13
187,1.211015275930155,7.281674,19.021,1.1718571e-13
188,-4.168430118581326,4.4568377,19.175,4.473692
189,-8.755722079894197,1.7609578,19.221,1.6077747e-13
190,0.33668572434603394,2.5383537,19.287,1.6077747e-13
191,-8.102976007265399,1.8876843,19.336,5.7619877
192,-6.962598790719699,4.357085,19.449,2.542115e-13
193,-7.0765145134301175,4.687873,19.51,6.069288
194,-7.6526838342562815,5.001,19.564,6.958045
195,-3.8954176963956995,5.3138065,19.624,5.9520597
196,0.9710978470468977,5.742171,19.756,2.1691928e-13
197,0.34826642805818064,2.691346,19.796,2.842171e-14
198,-8.593281923234903,3.4754388,19.831,1.1368684e-13
199,-4.628261591094161,4.9152746,19.977,3.4417345e-13
200,0.41742904451149987,3.0719125,20.025,1.2789769e-13
201,-9.606214054181113,2.7905784,20.077,9.947598e-14
202,-14.982138401518885,2.722248,20.151,3.501686
203,-8.740990489062227,2.329951,20.297,7.3917923
204,-5.484040214614412,3.1205983,20.345,2.7089734
205,-17.246866590775202,2.0771437,20.402,6.437186
206,0.47464443376950644,2.9505222,20.518,2.2737368e-13
207,-24.759138914327348,1.8935603,20.564,1.6077747e-13
208,-6.369561286731212,2.1305857,20.621,2.0495186e-13
209,0.6000112251586387,3.4690425,20.714,7.3179994
210,0.4626625511717267,2.4553428,20.836,5.2094736
211,0.5405586439570524,4.0076866,20.88,5.08423e-13
212,-5.501414635159271,2.6014278,20.937,3.6397548e-13
213,-10.869464874929843,2.4164624,21.047,1.4210855e-13
214,-16.43921300427692,1.9593192,21.091,6.780031
215,1.1304929947520528,6.7685847,21.16,1.1368684e-13
216,1.5673128191556707,7.3276277,21.313,6.6333003
217,0.456524557072791,2.530826,21.352,2.2737368e-13
218,0.7631693093890516,4.375101,21.409,5.341218
219,-4.5073599391201675,3.8445556,21.475,1.6077747e-13
220,-3.071675811212748,5.4255466,21.648,1.7763568e-15
221,0.3525672406816793,1.7533013,21.687,5.3872466
222,0.6806452285315499,3.642863,21.756,6.463306
223,0.5732362164271052,3.5157974,21.868,3.2155493e-13
224,0.6399215370425451,3.927726,21.914,1.4210855e-13
225,-7.188213877095864,4.0129743,21.954,1.1368684e-13
226,-8.65061203624727,3.7887113,22.019,2.2192433
227,-6.778881418828948,2.440481,22.143,1.3313199e-13
228,-7.283480016691391,1.7295754,22.183,2.1691928e-13
229,0.35396508087105416,2.2271197,22.232,1.2789769e-13
230,-8.009249898920666,1.9621269,22.282,2.481819e-13
231,-6.974357641085394,4.1994176,22.413,2.3437141e-13
232,-4.509909595470011,6.0231566,22.541,1.4648214e-13
233,0.4243677339180651,2.3781083,22.6,1.1368684e-13
234,0.6106918173264928,3.4557884,22.73,3.7517732e-13
235,0.9757650910005928,4.8140845,22.807,4.0990372e-13
236,0.64476607524113,4.813065,22.859,9.2370556e-14
237,-16.32228369569032,2.321675,22.899,1.6077747e-13
238,0.949238291864476,6.1225076,23.057,2.2737368e-13
239,0.7229076303714753,3.951131,23.106,7.6499147
240,0.5055295812949026,2.7124135,23.15,5.67328
241,1.4776538780763502,8.5217285,23.321,6.928959
242,-12.116110615553138,2.3664901,23.356,7.1054274e-14
243,-7.9030306806561335,3.372878,23.399,5.336244
244,-17.676940170463205,3.1312208,23.521,2.3437141e-13
245,-12.73524150763972,3.679534,23.578,5.684342e-14
246,0.500306088603494,3.1632235,23.62,6.0484867
247,-7.801757194879149,3.0436008,23.687,6.392153
248,1.0670264960546139,5.8878593,23.836,1.6077747e-13
249,0.33092310449416035,2.842278,23.867,6.710864
250,1.81687241890709,9.911983,23.963,1.2710575e-13
251,-10.396421122477463,4.3829217,24.082,1.4210855e-13
252,-6.195216770583249,3.4236474,24.136,1.8651747e-14
253,-8.601388005731922,3.780743,24.165,1.2141759e-13
254,-8.655329656497871,2.7986221,24.208,1.2141759e-13
255,-7.837913349550905,2.227635,24.335,5.772308
256,0.3637836547458223,2.3551013,24.37,1.1718571e-13
257,-4.078978163283236,5.077067,24.43,1.2710575e-13
258,0.6273431270907521,2.8286633,24.491,5.376081
259,1.5111583063373633,9.235365,24.667,1.9328853e-13
260,-6.40722416136236,5.0657463,24.71,1.8198774e-13
261,-10.29644908597677,5.7325716,24.795,1.8198774e-13
262,-4.018665975835918,3.290831,24.944,6.6820574
263,1.7531298337732837,11.177924,25.035,7.412911
264,0.7892783879575963,4.9273176,25.079,5.6090674
265,0.6480965321071793,3.8468506,25.143,1.7053026e-13
266,0.5444539491421896,4.0931997,25.261,4.2632564e-14
267,0.882830176688479,6.141904,25.336,8.881784e-14
268,-3.405962977888044,5.806352,25.404,1.2710575e-13
269,0.5381804648737165,3.9692807,25.442,3.3936262
270,0.8962140852359458,5.7635007,25.603,7.5266366
271,0.7830082443265913,3.7758608,25.666,1.2141759e-13
272,-9.453571396226325,4.2816415,25.739,8.050012
273,-2.7933559386768105,4.081465,25.822,5.4217434
274,-6.487657110214535,3.1560602,25.972,5.0169554
275,-2.863872061002565,3.9874241,26.039,5.7365303
276,0.6496317112309826,3.6374671,26.082,6.0673614
277,0.9632178197254165,4.318648,26.138,5.158768
278,0.7563773361933795,4.6310644,26.265,2.542115e-13
279,0.7279962697638673,4.654323,26.316,1.1457157e-13
280,1.449766981305607,8.594757,26.405,3.410605e-13
281,0.397062459641712,2.8270319,26.52,5.2947197
282,1.7478696455823253,10.842957,26.64,5.4586086
283,-2.0723172562980228,6.5935564,26.746,2.2914315e-13
284,0.4545723288034399,4.0796366,26.887,1.4210855e-13
285,0.4499214798350052,2.6552975,26.947,1.2710575e-13
286,1.0608366630471493,8.083431,27.158,7.6081324
287,0.7819141815935514,4.2137218,27.217,5.49287
288,0.7797665017357162,5.8259044,27.386,6.120484
289,-7.658063339054782,3.6659105,27.427,7.5010276
290,0.7467339216296418,3.7438824,27.513,1.1718571e-13
291,0.9717608149043967,6.4696727,27.66,6.216814
292,1.1786611994171297,7.983487,27.715,4.2632564e-14
293,-13.939256388106012,2.857143,27.757,1.4210855e-13
294,-7.946432699928407,3.1280239,27.804,1.7112135e-13
295,-1.223004351268457,8.485248,27.996,1.6077747e-13
296,-6.871145112773323,5.5940714,28.071,4.614153e-13
297,-4.677821574659913,5.09944,28.133,7.81597e-14
298,0.3671948666269651,2.4942992,28.247,4.2694054
299,0.5377731002118493,3.7773995,28.296,6.3725505
300,0.9153648790963188,5.535017,28.36,2.3133595e-13
301,-1.6661295228419821,8.919035,28.468,2.0495186e-13
302,1.4083803211664336,9.448079,28.625,2.2061179e-13
303,-16.132465030312442,3.7600734,28.671,6.7281437
304,0.8865651316484316,5.8778415,28.756,5.3683705
305,0.7741583754951303,5.8027515,28.897,5.4050727
306,-1.9448462540869613,10.559145,28.988,4.8633924
307,1.295624221773985,9.30205,29.09,4.7648277
308,-6.42004574665838,4.6702566,29.24,2.9720213
309,0.737294279248797,5.681608,29.307,5.2134223
310,0.6800034693485395,3.1028929,29.359,5.589075
311,-7.887022673999584,2.6843185,29.406,5.484081
312,-9.654192388767395,6.2013845,29.566,2.1691928e-13
313,0.5202375643569576,3.0831704,29.612,4.6144605
314,-10.786338417945638,2.2364483,29.651,1.2079227e-13
315,-3.649057310009368,5.625706,29.807,2.2737368e-13
316,0.6248901760439244,5.224471,29.857,1.8198774e-13
317,0.7670877707671497,6.0928836,29.918,8.637203
318,0.7877469001802833,4.0498185,29.958,6.208666
319,-1.3573901868030516,9.390003,30.137,1.2710575e-13
320,-8.585270609187843,3.571322,30.178,21.781986
321,-3.7486027503009867,5.1072884,30.281,1.1718571e-13
322,0.8013941748225917,4.131351,30.415,4.634105
323,0.5599887727596757,2.8068633,30.468,1.1368684e-13
324,-0.306908916882149,13.582387,30.6,3.5527137e-14
325,-1.6598865016881872,7.5334167,30.693,1.4210855e-13
326,-2.2320105289703105,8.6583605,30.865,2.2737368e-13
327,-1.4678598432732188,10.992739,30.961,5.728826
328,0.6493755842990918,3.2431455,31.029,1.1390867e-13
329,-11.008237762949664,4.668686,31.17,1.1566797e-13
330,0.724166375198689,4.3281775,31.234,2.2737368e-13
331,-2.848962003962792,3.9097466,31.325,7.1210346
332,-6.551208212592627,3.5894406,31.481,6.0631237
333,1.174803880971886,7.387046,31.547,6.6567116
334,-6.2136085652217,5.2178493,31.593,3.410605e-13
335,-3.0640502668977625,7.3602004,31.842,2.2737368e-13
336,-5.147178398177144,4.2179937,31.896,2.542115e-13
337,0.8384113576990058,4.6324873,31.971,4.1400423
338,0.7379828368952391,5.388991,32.029,2.3437141e-13
339,0.9048695785483649,6.519118,32.162,1.1368684e-13
340,0.9121196422888495,6.0378118,32.218,1.2632133e-13
341,0.9021928148498259,6.188619,32.288,5.4715886
342,1.2437712430652674,9.454859,32.448,6.598683
343,-5.2774440225070745,5.9702435,32.496,4.56579e-13
344,-7.851172641087793,3.0961285,32.54,2.542115e-13
345,1.2437322185970112,6.3538084,32.603,5.5792947
346,-4.88368833473307,5.8840337,32.738,5.684342e-14
347,0.2878138238105267,2.3840084,32.775,6.527676
348,0.45697411205110683,2.6692426,32.82,1.6077747e-13
349,0.7326933420542977,4.522086,32.892,8.526513e-14
350,-3.1309149678197974,6.769876,33.061,5.7829757
351,0.6146538633377094,3.5006714,33.105,2.0495186e-13
352,0.7991367257349463,4.8946238,33.167,2.542115e-13
353,0.7091728294789911,5.146041,33.304,35.975285
354,-3.0488614028959287,9.155929,33.37,52.346672
355,0.6563831113082582,5.4204082,33.426,5.0893
356,1.0723148739505068,8.607572,33.501,33.193947
357,0.7039553832027122,5.538447,33.635,1.3406493e-13
358,0.6923707202014953,4.4576044,33.688,6.1809163
359,0.8508249318685523,5.9727364,33.748,7.1965218
360,0.9661199618380517,5.6974483,33.889,50.73029
361,1.2730553958757054,10.271009,33.982,3.4713323
362,0.5472688850102401,4.232017,34.016,2.2914315e-13
363,0.8991547366576795,7.3311367,34.17,1.9895197e-13
364,0.9825328030346192,7.447821,34.226,5.5667205
365,0.8322705334284316,4.7017245,34.27,60.967026
366,0.501803711363918,3.691226,34.395,1.1368684e-13
367,0.7852290777988291,6.679487,34.456,4.2632564e-14
368,1.4360016792721904,9.1976595,34.533,6.6335
369,1.563820618004963,10.383527,34.64,1.2271014e-13
370,0.8306177185901982,6.936498,34.795,5.684342e-14
371,1.1125015012206052,7.201501,34.878,5.684342e-14
372,0.7641536023706444,6.2713046,34.94,4.6073327
373,1.7207725130664029,11.866729,35.043,2.842171e-14
374,0.7657272373195649,6.5815687,35.186,1.1368684e-13
375,0.6426438953135003,4.632885,35.239,5.0973077
376,0.9055089441128347,5.019118,35.316,3.4838338e-13
377,0.6889974083441107,5.3230376,35.457,30.060791
378,1.1286650902186972,8.7960205,35.537,2.2737368e-13
379,0.8046270966595521,5.124402,35.6,5.327604
380,1.2243222436794101,7.099361,35.671,7.2575774
381,0.8101380144135241,5.514599,35.823,6.943282
382,1.3668967361921303,7.8618927,35.914,1.1457157e-13
383,0.39805971757345826,3.1194947,35.96,6.3088408
384,1.1505836812592805,6.457794,36.107,4.46335
385,1.053070127370347,8.14644,36.178,3.4838338e-13
386,1.1112727076071622,7.2095323,36.261,5.039752
387,0.6758143363810629,3.5159676,36.428,5.684342e-14
388,0.7094778290065067,6.448194,36.583,17.792793
389,1.1231409077053134,7.557587,36.651,6.237132
390,0.7901855248689663,5.2281976,36.793,5.684342e-14
391,0.8121618959324248,5.5552635,36.882,6.2660527
392,-2.9655036081819373,7.6057186,36.968,4.908394
393,1.1391876477482188,7.135831,37.026,5.9006343
394,0.44580064429274846,2.7676477,37.141,5.0467725
395,1.5232860930169057,9.085094,37.243,101.46114
396,1.175301327942605,9.275169,37.314,8.526513e-14
397,1.0673221796649206,8.6633005,37.373,5.730156
398,-9.392635135870973,3.9157417,37.494,2.842171e-13
399,2.155704254231123,11.724708,37.654,8.996637
400,-2.065178228698511,4.5944643,37.748,8.858676
401,1.0762283568893505,5.3698516,37.898,6.145669
402,1.648798023655417,11.601463,38.017,5.3999157
403,-2.0987702064060616,9.630554,38.095,2.9097672
404,0.9663233931895112,7.8462677,38.245,6.2570224
405,1.7121933139393746,12.593787,38.364,7.40835
406,1.2825251898706242,7.3120084,38.449,1.8474111e-13
407,-4.156827606900161,6.041158,38.517,5.684342e-14
408,0.6108921384352121,4.5455008,38.656,6.5402474
409,0.8090635972149546,4.5633307,38.707,8.038873e-14
410,0.7897917872192003,6.2747893,38.769,2.2737368e-13
411,1.9045309948664106,9.02029,38.96,1.6077747e-13
412,1.9532583492832165,9.15685,39.057,163.46214
413,1.7437940253164563,11.922246,39.147,1.1368684e-13
414,-5.27899426146342,4.446965,39.206,29.362217
415,1.338608154275904,9.146806,39.363,1.4210855e-13
416,0.8950111894667732,5.912677,39.421,7.8854012
417,1.2009668626721115,7.987896,39.497,5.5911875
418,1.5902908860103933,9.130787,39.681,2.2914315e-13
419,0.9106423845762909,6.7109942,39.767,6.094225
420,0.6675347439656836,4.2084975,39.803,1.7053026e-13
421,0.5831550385859259,3.8140657,39.854,4.098539
422,1.6028522867519992,10.113527,40.023,6.624917
423,-4.868220129186757,5.2103457,40.089,1.1368684e-13
424,1.2546185999335666,8.352335,40.174,1.1368684e-13
425,1.5289692388284477,9.733451,40.351,3.9036002
426,1.5739234109851485,12.717016,40.474,3.116684e-13
427,1.2125247328961557,8.522133,40.62,5.0774007
428,-6.920495843165169,4.56429,40.684,1.1718571e-13
429,0.49580760958581854,14.217024,40.896,1.2141759e-13
430,2.4786551141652873,16.126991,41.108,6.4533243
431,-4.500427614895715,6.291565,41.172,6.6488466
432,1.6592630954245073,10.457529,41.335,4.973799e-14
433,-3.45870573874559,7.881117,41.409,5.3578916
434,1.794270527263753,12.19775,41.538,2.9996068
435,1.2540444295185895,9.295116,41.63,2.2026825e-13
436,0.15332639434448583,13.444851,41.868,5.8764796
437,0.7985317872579437,4.7484746,41.917,1.5106346e-13
438,1.2791114407646533,11.207791,41.991,2.842171e-14
439,0.09924157325745821,12.916665,42.208,7.019118
440,1.6675839915349437,9.347702,42.31,7.383875
441,1.648553489359262,11.072622,42.393,2.842171e-13
442,1.7182594552850732,11.038531,42.498,5.4398575
443,1.8220539463705838,13.491491,42.72,8.900444
444,1.827238338407902,8.261987,42.833,2.2837068e-13
445,-3.2476687905507,7.6074214,42.913,4.3937697
446,-4.2712046334149445,6.326679,43.059,2.842171e-13
447,0.9937627815209642,7.5656476,43.126,1.6077747e-13
448,1.1816969622396771,8.567793,43.189,80.729034
449,0.8586758719999691,4.2362275,43.253,6.0004525
450,1.133151286523816,8.733723,43.452,7.1054274e-14
451,-7.723199175949754,6.646766,43.531,4.6740336
452,0.8206738542354743,5.5317736,43.598,3.9745286
453,1.3642433636444744,8.653245,43.747,2.2737368e-13
454,1.6064043922688835,11.723893,43.847,4.8824034
455,1.8348597976645893,12.376158,43.939,6.982289
456,-0.04406013050757516,12.219621,44.068,1.6077747e-13
457,-5.963123932166472,4.8543706,44.195,34.415096
458,0.6737019192707754,6.0966005,44.26,6.5071335
459,1.4421785272968282,10.858449,44.356,7.5753965
460,2.1351630282834893,10.434222,44.645,2.0495186e-13
461,1.8996052256785017,14.150548,44.782,6.191716
462,2.067741004193527,8.200894,44.909,5.299862
463,1.3824751706626721,8.641143,44.972,6.4212184
464,1.7327742703888778,9.757658,45.113,3.606176
465,1.3692755476086416,12.303394,45.213,1.2710575e-13
466,2.3754456543714935,14.86476,45.402,1.304383e-13
467,0.9600927943092796,5.7100325,45.536,1.3796245e-13
468,1.445516467352835,11.107921,45.655,3.5950935e-13
469,-1.7403077005308007,10.775708,45.742,3.1974423e-14
470,1.966443579669011,13.596049,45.948,5.3664966
471,2.440281518104041,14.879119,46.123,5.865634
472,1.5142782834900612,10.155667,46.217,6.0352135
473,1.3997654279904739,8.512587,46.282,4.5500336
474,1.873832460586365,12.210276,46.458,8.995775
475,2.2479094782079465,14.611276,46.584,5.684342e-14
476,1.6052043271174672,12.542206,46.687,7.1054274e-15
477,1.082376062131431,8.0430355,46.749,1.2710575e-13
478,1.840807229194486,13.788401,46.953,6.2055054
479,1.525222682757827,10.732356,47.048,3.0264199
480,0.7774108943089731,4.9809823,47.103,2.0495186e-13
481,0.8762467994748482,6.0633397,47.185,3.3849955
482,1.6331552056871543,10.663057,47.351,1.2409095e-13
483,1.1782664899706385,7.938295,47.425,7.071062
484,1.9734278930070746,11.901538,47.521,4.2632564e-14
485,1.6611612182422697,12.215094,47.719,5.5971017
486,1.7424941359667647,11.530691,47.826,5.1978173
487,1.146799974408822,7.4432926,47.899,6.7714634
488,-7.0301038183622495,4.4396663,48.025,5.3237205
489,2.46614680067207,14.246605,48.241,1.1368684e-13
490,1.309998665711877,11.598478,48.335,1.1718571e-13
491,-0.8944455026927929,12.9504385,48.435,1.1368684e-13
492,1.3202640019389962,9.437249,48.582,1.7053026e-13
493,1.973910650080531,9.351109,48.669,5.4214897
494,1.47714090497409,10.157455,48.762,6.4643264
495,0.8556564462347153,4.941102,48.897,1.4210855e-14
496,1.787144309733683,11.826149,49.001,4.9628773
497,-3.5469544587136945,8.302955,49.067,3.8268707
498,1.266199561797472,7.801049,49.236,2.2737368e-13
499,1.4400017509937622,9.922072,49.319,65.96682
