episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,-10.736933041817561,2.3335552,4.899,0.99275327,18.14634675002612,22.042141036825257,"[ 0.15405716 35.478657   36.15508    44.738285   63.829304   74.957726
 52.362022   53.610413   58.42875   ]",85.48763709354908
2,-43.11905990887401,0.7110614,5.365,0.30602247,25.20189082037869,14.845122300576708,"[-0.5839528 97.049     56.43681   34.575287  22.398     19.06736
 17.071547  15.992341  18.409843 ]",11.586891130497904
3,-50.49943253683853,0.691976,7.314,1.0798658,16.996642690464576,23.116744883065362,"[ 0.21965247 31.765114   24.055315   22.77911    26.50871    57.666306
 65.552795   46.7438     52.94651   ]",77.2555327551888
4,-31.46396373290329,1.0069305,10.81,-1.784599,7.86844543444729,32.23876320685433,"[ 0.30125016 68.76727    73.15359    84.2865     58.751915   48.837738
 48.297604   34.229446   33.016613  ]",126.07557599734506
5,-41.92699936168684,0.62367845,10.81,1.5997441,5.969251328207061,34.231045066062244,"[ 0.23194602 32.373425   13.891396    8.450011    6.7203856   6.299745
  6.512647    8.332023   14.050546  ]",15.514470241367892
6,-26.639707110294218,0.9637985,12.971,1.4330754,18.83439281278033,21.404584443640978,"[ -0.18847075  37.11734     57.44037     92.48123    109.29832
  68.26293     47.172302    29.000237    38.854538  ]",14.335502335696214
7,-23.289258273482076,1.7996675,16.576,0.6928183,20.94318854649768,19.49026004993204,"[2.6440745e-02 3.4599987e+01 3.3027725e+01 2.9677666e+01 4.1123119e+01
 6.0209305e+01 7.4493607e+01 6.0018341e+01 4.6574852e+01]",28.96775574494739
8,-25.104302274279398,1.2442485,19.814,-0.9953715,20.91800102871714,19.31764814600134,"[3.0879739e-03 2.8161491e+01 3.7995346e+01 6.2741341e+01 7.0971588e+01
 5.4664143e+01 4.1830826e+01 4.0333279e+01 4.0488979e+01]",14.49976231120116
9,-2.9299730144911127,2.7348585,19.814,-0.6678594,20.843625341341824,19.364632748369498,"[-0.37396133 58.668076   73.15873    58.069195   36.070507   44.47227
 44.524654   39.4239     45.465305  ]",15.02070710006149
10,-31.12123938644113,1.2288327,22.453,-0.43228066,20.271523028199685,19.874808404860957,"[  0.17645927  25.89831     34.873108    60.054306   100.39938
 102.9428      62.57051     49.154213    34.723457  ]",16.608379607478074
11,-55.24850617520478,0.64388865,25.449,-0.78594726,17.87002450853559,22.296493502170232,"[ 0.29419032 20.814463   23.955208   30.052292   52.32251    53.54648
 47.32909    47.26523    67.65244   ]",109.50517138643696
12,-25.279969765174126,1.223084,26.246,12.871962,12.507515621194086,27.586854204162325,"[ 0.3410185 57.796074  36.47413   23.96834   17.432465  13.103927
 13.083139  11.965638  12.691023 ]",152.25152317037993
13,-16.48337872897392,1.572088,28.647,0.52132016,22.095754235942632,18.126057516354766,"[ 0.1280252 29.067255  35.61196   46.7637    54.33665   49.969055
 38.69207   39.42004   70.89764  ]",43.91925440378628
14,-12.772912298154028,1.5078132,30.207,-0.2313358,25.329854174428103,14.909262765371269,"[ 0.10544408 67.867355   83.0508     53.795048   75.65713    52.990356
 33.916386   16.270504   49.69938   ]",15.274392793659919
15,-38.67799635286785,0.8191441,31.896,-0.25259528,31.87141078622609,8.263597869255987,"[ 0.30064893 73.25105    35.496754   38.524815   15.440668   18.552462
 17.438166   15.780406   28.616444  ]",50.184517133501295
16,0.7626366118196994,2.686181,32.24,-0.0058042095,24.997307743532794,15.15910440153397,"[ 0.23980373 54.26895    40.339447   49.34609    79.74404    80.491745
 32.87319    19.642126   16.692701  ]",11.558066288513562
17,-19.751477353495023,1.7076384,34.132,0.26159662,17.229974915097223,22.852612461946908,"[9.6531957e-03 1.9964052e+01 2.4587496e+01 4.2366787e+01 1.0443081e+02
 1.1502806e+02 6.6149506e+01 5.6475986e+01 4.1966442e+01]",120.64359924048156
18,-30.076550515022145,1.1088085,35.688,-0.5519373,21.17011465007912,19.289103368098424,"[ 0.28903952 46.817707   40.85432    30.35355    35.564404   39.501778
 48.033176   38.57879    57.65565   ]",14.502011928594014
19,-19.656657342632435,1.5990179,38.827,-0.5101911,15.524684428927067,24.609603754901457,"[ 0.1858649 20.35508   26.676445  43.80251   71.43717   69.51634
 89.72412   86.39811   48.423763 ]",25.075502054013175
20,-44.233746741936784,1.2040732,42.03,0.47587323,23.23607059147318,16.907272226616133,"[ 0.32881752 45.37972    54.926746   65.483376   88.62008    38.47117
 42.588646   39.839455   49.034492  ]",14.018161659948973
21,-8.910491713794467,2.07895,43.386,-0.15913165,23.303710111132915,16.81937055516861,"[ 0.28559482 58.776836   89.42708    74.61132    47.14429    40.27935
 37.43572    29.351673   28.234013  ]",19.593189609802728
22,-43.11688270644476,0.8309027,45.877,-0.14634076,24.906708104328356,15.32382880855081,"[-4.7345031e-02  8.7367256e+01  4.2391331e+01  2.3785089e+01
  2.1812553e+01  2.6957977e+01  3.5887405e+01  3.0096376e+01
  2.0253582e+01]",22.2527952636166
23,-8.379670885098644,4.8568187,48.105,0.4157745,19.54549097431257,20.823429604831468,"[ 0.16398671 26.57421    38.191418   56.07644    65.05936    83.91606
 93.2448     77.302795   31.233177  ]",16.223504471878908
24,-27.753667788884595,1.0619062,48.374,0.30245784,20.25966134887021,20.016482782844776,"[5.9714600e-02 2.4775539e+01 3.3262886e+01 5.9181675e+01 1.4765315e+02
 1.5140689e+02 4.6568047e+01 2.8337345e+01 2.2505182e+01]",11.448648172364777
25,-47.73851724077966,0.7514306,48.374,-0.38219815,20.580466921922273,19.724404568529515,"[5.8538806e-02 2.3934689e+01 3.0866135e+01 5.2114723e+01 1.2025456e+02
 1.4135973e+02 1.0998558e+02 3.3744778e+01 3.4135899e+01]",12.565011583914535
26,-42.97055676184981,0.9796611,48.374,-0.3787018,10.327748284553952,29.79206733034338,"[ 0.05852409 44.537613   19.681965   13.3632345  13.1822815  16.821854
 35.662056   44.34363    44.717827  ]",118.00594057712348
27,-6.307734867338838,2.3959918,53.388,-0.051460564,22.79031393755896,17.49284344604583,"[ 0.15653063 55.069378   50.875893   46.983578   57.0632     43.973488
 19.91427    29.589087   13.3556    ]",58.66464401348499
