episode,avg_reward,avg_ey,avg_ephi,avg_v,episode_time
1,0.30266538268670223,-2.690527372757893,-0.09942087948910286,0.666706338129786,0.004293918609619141
2,-0.12369259460684298,0.0,0.0,0.4224028800000001,0.013794183731079102
3,0.4944270382654082,2.4862363391783533,0.1645153260550525,0.7064831436174268,0.003122568130493164
4,0.47572049759902824,-2.6015053174603757,-0.154883607981965,0.7163473335874787,0.0027687549591064453
5,0.20401121343338136,-0.6270126509497409,-0.0074041316285666965,0.6286831046544548,0.003193378448486328
6,-0.1424427114081373,-2.842170943040401e-14,-0.0029562145365178427,0.21760288000000003,0.011738300323486328
7,0.3276700359709895,-2.6379215528449342,-0.16211148093121858,0.6523317750768073,0.002716541290283203
8,0.2587564885291987,1.955610728887748,0.20431909321535233,0.5838198763247556,0.0033597946166992188
9,0.23442422228758084,-2.3658079952990967,-0.1806041658654944,0.6810072860791895,0.0047914981842041016
10,0.292363215199157,2.4012136356104787,0.14000356105309056,0.6789235401857415,0.002592802047729492
11,0.35625551525627924,2.2438145694284946,0.17644334223601862,0.6212459690132488,0.003592252731323242
12,0.22179532323632137,0.7612615877878164,0.10039077728671393,0.5736809333381786,0.003572702407836914
13,-0.1455168443791072,-1.8919742136065798e-08,-0.008868934162556963,0.6272028800000001,0.010676383972167969
14,0.36430868935406124,2.2860568024521313,0.1565436174074936,0.6165871049104747,0.004248619079589844
15,-0.14078689733672434,1.8919742136065798e-08,0.0029562169014893946,0.6272028800000001,0.0155792236328125
16,0.381522075637822,2.4326268312248587,0.1857505905147355,0.6770612868558626,0.0027132034301757812
17,0.5877670707934195,1.5484305211199934,0.12908568944980814,0.6932773830668393,0.002790689468383789
18,0.40575482306985894,2.5172763387238475,0.14759287933921547,0.6684815230717066,0.0034492015838623047
19,-0.11733761426189776,1.4210854715202004e-14,-0.0029562145365178427,0.6272028800000001,0.01258993148803711
20,0.3100439534685011,-2.3775099420389187,-0.12921491755550688,0.6928710603072544,0.0027332305908203125
21,0.3352305277813956,-1.8224880664926073,-0.09727421582603499,0.6433104970276692,0.00321197509765625
22,0.2730747359998822,1.5013692757274715,0.16549172677214383,0.5884049826640306,0.002780437469482422
23,0.7994145396812669,0.8428466530109602,0.2144389733030652,0.6999272243557693,0.0038475990295410156
24,0.2070833166542101,-2.298947312983535,-0.14704759217176558,0.6050102914633,0.003253459930419922
25,0.33720195045695084,-2.6805949311941886,-0.13311612071233944,0.6795354568235974,0.0032694339752197266
26,0.4107757535253975,2.1507877358102307,0.1873290227665619,0.6419377923709624,0.003285646438598633
27,0.26994695548022724,-0.9301561253362935,-0.000619595455298596,0.6603934332073852,0.0027256011962890625
28,-0.09875675942709711,0.0,0.0,0.21760288000000003,0.009453058242797852
29,0.3694925862184008,2.236784160070189,0.10142312589172899,0.6572884600113923,0.004243373870849609
30,0.24107148250003219,1.2464372568340456,0.14110808289427576,0.627145131514195,0.0031278133392333984
31,-0.13126862935035694,0.0,0.0,0.6272028800000001,0.009908199310302734
32,0.421658069101838,0.6696492863762663,0.011291068849226047,0.6631191704151684,0.004178285598754883
33,0.5317386299905903,2.5562678480014585,0.14776010851143787,0.6853005929818952,0.0035932064056396484
34,0.21433749787809747,2.1024478272306917,0.16179878816999976,0.5109346089733203,0.0034837722778320312
35,0.3555650852967398,-1.8131459673389136,-0.11000792414350045,0.6909984366821801,0.0035059452056884766
36,0.2831204846385043,0.20595332280331843,-0.00349675675839288,0.6841379739574996,0.0032851696014404297
37,0.41420619010884935,-0.13184208395219343,0.007908509477168365,0.6889942272533132,0.0026137828826904297
38,0.6894097033473848,0.4905879162581228,0.18775154302307884,0.626439112652991,0.0031616687774658203
39,0.29703429845728635,-2.1862759745205222,-0.11878804171131217,0.6973934766087807,0.0035843849182128906
40,0.4957459930009807,2.3206144314395805,0.10734298625587699,0.7025391947488145,0.0031251907348632812
41,0.30647768492264654,-0.6306957947097807,-0.013948906378150943,0.6646581899254094,0.0034291744232177734
42,0.24783768946992873,-1.3102401427935901,0.042947819239024576,0.6526226661392406,0.0034945011138916016
43,0.3287635583090455,2.230270785003465,0.20924305366452323,0.6342983116900813,0.002635955810546875
44,0.35169550546315353,2.1817856473512403,0.16896164803246755,0.6757558607541738,0.0034873485565185547
45,0.3371599649755461,-0.7272006873243315,0.040088982174805596,0.6356995160509891,0.0028629302978515625
46,0.4748854971307805,-1.6848398036840657,-0.21253567019687897,0.6279775428458867,0.003966569900512695
47,0.3501215325509179,1.7459731881213363,0.10703170389133687,0.6847574815782704,0.0043866634368896484
48,0.22028959184789354,0.22634001118523658,0.0028055797301820436,0.6185130667835643,0.0027332305908203125
49,0.34808003210381144,2.2763290662324094,0.1838758761099136,0.6325635003036668,0.008177995681762695
50,0.4440539789728652,0.9580050330153848,-0.057823534647877046,0.6991345217965483,0.002374410629272461
51,0.29964215476680933,1.008517286871041,0.060280089470913116,0.6615946921553144,0.002593994140625
52,0.39213074323509656,2.0234581620834704,0.12817798953811183,0.7015204926588431,0.006212949752807617
53,0.33758908875285437,2.643370234007629,0.09127985894376936,0.6911033698760279,0.0032110214233398438
54,0.31650164789894886,2.161759043730969,0.14266638527424289,0.6084542992630267,0.0027468204498291016
55,0.3501416810209459,-2.740829576536655,-0.06608017551199345,0.6553671471680371,0.0038535594940185547
56,-0.16664978868095684,1.8919753468212762e-08,0.008868934162557102,0.32000288000000005,0.01275944709777832
57,0.2848550422493408,-2.1680638306317825,0.04430206611673416,0.6617608656965944,0.002828359603881836
58,-0.12923569775441615,1.8919779562037508e-08,0.005912431438007015,0.21760288000000003,0.009040355682373047
59,0.2335359711884104,2.498154170555072,0.1381163870087819,0.6162804525373584,0.003734588623046875
60,-0.1306443375929748,1.8919819639184385e-08,0.0029562169014893946,0.21760288000000003,0.015388250350952148
61,0.26837875692844637,0.6870573962312653,0.049630819811008864,0.6740416738413061,0.0034699440002441406
62,0.474320202301173,1.8528935468648549,0.1429609708597224,0.6881381486956598,0.005021095275878906
63,0.38638171955504497,2.0515437201300135,0.15053958112957902,0.627943722640573,0.004687309265136719
64,0.5120013730811801,1.7632505479840135,0.11399227591143778,0.6990528801306918,0.003469705581665039
65,0.39687395243205253,2.1473134693025195,0.131052182049279,0.6141662157566015,0.002599000930786133
66,-0.11800197462410573,-2.842170943040401e-14,-0.0029562145365176207,0.21760288000000003,0.011242151260375977
67,0.37047678874103546,2.0023716129877203,0.1299744683249544,0.6815140917166477,0.0028982162475585938
68,0.30237112505175395,1.6764582849582625,0.10688510490791717,0.6480099668874273,0.011636018753051758
69,0.26928396337825133,0.9064985231846533,0.06964233785682153,0.6577638619620058,0.004057645797729492
70,0.3578167645229119,2.0699945005512586,0.06614083414541909,0.6236284885806196,0.004437923431396484
71,0.48495570032155627,0.7510805416842876,0.15772373985502441,0.6223631288450383,0.004877567291259766
72,0.2681237868533567,2.3821631890305586,0.20708150512450424,0.6156934117406703,0.0038690567016601562
73,0.34821484021208143,1.6205722750274945,0.08959347773482716,0.6323442879679589,0.0044782161712646484
74,0.36787223997238727,-0.15307731694632123,0.03929277639106005,0.6429143511215928,0.0035545825958251953
75,0.34213813106128904,2.674119436262015,0.1280018623001832,0.6500813117535013,0.003486156463623047
76,0.481702586163217,0.4389347944865414,-0.00493811481112186,0.6158650363059236,0.0034639835357666016
77,0.23883281787422983,2.087244249911958,0.13037527626893866,0.6320745385700509,0.0028519630432128906
78,0.4679150553944435,1.8979894146908716,0.010498845445523349,0.6775222161269454,0.004361629486083984
79,0.11281024266700465,-1.758505547633729,-0.15251490127821202,0.6134269690443209,0.003810882568359375
80,0.542179646100379,2.3129458497887003,0.21513393841749712,0.7092163335576228,0.004359245300292969
81,-0.1189644500997589,0.0,0.0,0.21760288000000003,0.023548603057861328
82,0.25884670614141353,-1.8611824123379086,-0.11793305983408443,0.6343066329730203,0.003162384033203125
83,0.3676842726930489,1.6833043894987787,0.04566171023976103,0.7147549740112848,0.0036733150482177734
84,0.3584512097121508,-1.6390868341836522,-0.09392382060825431,0.6091361809102326,0.0039174556732177734
85,0.26336159242665214,2.24431571416667,0.13350794774494504,0.6457450531349941,0.0037736892700195312
86,-0.1189644500997589,0.0,0.0029562145365178427,0.32000288000000005,0.011777639389038086
87,0.33897201156375306,-2.131369500787846,-0.10666721370818877,0.6676724232461428,0.002714395523071289
88,0.3354369251031905,2.0295300012872155,0.19030926533075354,0.6338565936891466,0.003920555114746094
89,-0.14190640128808368,-7.105427357601002e-15,0.0,0.32000288000000005,0.010545730590820312
90,0.3980233438628616,-0.016300844472458147,-0.009606082992584692,0.5356722476815311,0.002887725830078125
91,0.2940472006189702,1.8165073204520743,0.0831024042102119,0.6397948213370446,0.002803802490234375
92,-0.14539048112927316,1.8919859388264588e-08,0.005912431438007237,0.5248028800000001,0.010840415954589844
93,0.34078980294097067,2.2564032380585783,0.17019998859792432,0.5834672678855585,0.0033104419708251953
94,-0.0813220904502294,0.0,0.0,0.32000288000000005,0.009743690490722656
95,0.515354336316799,2.7498340269539563,0.12329178910681897,0.6373609470521041,0.003196239471435547
96,0.3005509327471102,2.087532699335253,0.1487901718007784,0.6449544417694836,0.005806922912597656
97,0.6369310630358176,0.22408519783967884,0.10104213131018931,0.5321695888719513,0.0044672489166259766
98,0.32581475605499516,2.1762192157707636,0.13897176311277168,0.6493655660353842,0.003936052322387695
99,-0.14215465497718074,0.0,0.0029562145365178427,0.5248028800000001,0.0116119384765625
100,0.4030457104790235,0.8663721245672079,0.05953469112433604,0.6770299630400459,0.0027151107788085938
101,0.1442107624534719,-2.1964618481155025,-0.1026491491360632,0.6355402368897934,0.004468441009521484
