episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,12.969427541807287,1.9375315,1.84,2.0005834,24.99282754792392,15.42876258811834,"[1.9149866e-02 4.7581718e+01 7.1308197e+01 9.9877243e+01 1.0113026e+02
 9.3367737e+01 5.5965214e+01 2.1791817e+01 1.7305704e+01]",16.955314560133537
2,-87.15054050264666,3.0771277,1.887,6.7265263,16.459260480043714,24.032183761954347,"[6.2765442e-02 1.8689890e+01 2.3075653e+01 3.6174667e+01 1.0896808e+02
 1.1675747e+02 6.8464035e+01 4.6358006e+01 6.9698288e+01]",38.88501313480723
3,-11.781646025929303,3.2617257,1.972,-6.039122,13.08728362697469,27.182184330723686,"[1.0035459e-01 1.4721937e+01 1.8315960e+01 2.8547079e+01 6.7930183e+01
 1.2198713e+02 1.3275951e+02 7.8021538e+01 3.9800388e+01]",25.326600605019063
4,4.110163830200489,2.3037677,2.101,-9.532888,13.623157864502762,26.592912627195435,"[-8.19268301e-02  1.40545053e+01  1.51248455e+01  1.85236435e+01
  2.91771431e+01  8.16602249e+01  1.10998672e+02  6.03088417e+01
  8.63319626e+01]",99.82502717428744
5,-14.133674463873694,1.1462573,2.18,7.6905847,26.404054581004022,13.746777041352521,"[ 0.10618231 86.26713    65.57461    52.656567   53.239975   40.98294
 24.204447   16.588242   15.131528  ]",31.41330847040905
6,-51.90585024355145,2.0877244,2.23,-8.980692,14.864645058380937,25.39700016573613,"[  0.25964132  16.427256    18.629265    24.561958    40.12053
  90.58419     62.95558     69.145294   113.79382   ]",17.347125473750346
7,-24.86980993720003,1.0585071,2.38,8.410429,15.178043506500718,25.027691784549454,"[ 0.14122942 45.0482     25.349237   22.488138   24.917183   25.723816
 28.680914   52.178413   50.26011   ]",19.435717675923982
8,-96.62251952239703,1.821157,2.431,-3.0894313,15.705899961442139,24.671731420890765,"[ 0.2263983 19.095428  22.715528  33.035725  79.09529   50.781483
 33.83346   44.958706  43.16293  ]",26.308763896176977
9,72.28425845927276,1.3160444,2.609,7.6716533,22.13803097282087,18.04892495846226,"[-7.0163019e-02  4.8153633e+01  4.4645885e+01  8.7311424e+01
  9.2863960e+01  9.4245522e+01  6.4720963e+01  4.8124119e+01
  5.2505482e+01]",17.71428527328558
10,29.325746599346466,1.1368561,2.693,5.4901805,21.541809809903,18.629143638480148,"[-6.6498585e-02  3.5254154e+01  4.3973099e+01  4.3884502e+01
  1.1227630e+02  7.5480804e+01  5.9614109e+01  4.3405998e+01
  6.1938099e+01]",36.00765855747864
11,-432.3732842233921,0.81489784,2.835,0.20871972,23.760982042458778,16.323121932583668,"[-0.27390543 64.47782    33.275673   22.496042   21.988956   34.022923
 20.996035   23.300827   31.849154  ]",12.71128804350901
12,-190.2810535047185,0.8023747,2.926,6.8399453,14.800955146809725,25.29461360028202,"[ 0.3453424 52.489185  62.979416  46.689507  36.872654  35.188072
 27.572454  25.131872  34.62862  ]",124.75950752915891
13,0.7635067240589795,1.6879768,3.037,2.2907722,18.235584674477746,21.69569937034329,"[ 0.3962731 32.657402  35.858913  46.093227  42.941216  29.490753
 35.065742  43.543396  49.224236 ]",14.254754416125394
14,5.3769286906478015,2.4305766,3.075,-4.596247,14.714095571179145,22.21537887646673,"[ 1.4630997 16.51311   37.322083  25.959272  23.120771  22.995358
 25.059978  30.391382  43.501583 ]",28.667466620961907
15,14.68407500084245,1.8258632,3.219,-6.2169724,22.823695584197036,17.233721389957577,"[-0.85340816 79.25327    75.46264    93.53832    70.39445    39.980293
 27.298292   22.700882   20.171122  ]",27.25789550773125
