episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,-99.93904840041223,0.00048529627,51.158,1.1718570721002547e-13,25.61651024727592,15.204107681075799,"[104.75049   47.505924  32.121216  18.519444  41.28746   15.292138
  12.153104  20.31347 ]",19.99353200653298
2,-96.91572928497402,0.044361204,61.132,1.6717584348097114e-13,19.657913572744985,20.35766795082243,"[46.34204  70.38536  70.718445 52.66215  39.18995  30.544254 25.513176
 23.271152]",33.92032126262717
3,-99.73140234051688,0.006646614,74.028,1.214175922347252e-13,20.43121111504404,19.53220531639593,"[83.85529  92.17462  50.76735  34.18034  26.315931 22.353378 17.206154
 16.74    ]",20.097586112186658
4,-99.82577388050831,0.0017210739,102.822,2.542115010249063e-13,24.38979077864949,15.782875120107647,"[132.1327    31.244799  19.760454  17.235386  17.56483   21.383604
  59.459633  82.51266 ]",20.07490888045275
5,0.2224739679124876,2.164281,102.865,5.441307544708252,26.386974247562183,13.819207262249707,"[72.16062  66.94994  69.03343  28.84885  19.706627 16.462803 15.437559
 16.505049]",31.730409333686122
6,0.4193821101520555,3.0,102.897,7.382568359375,25.73455839753362,14.434011095204138,"[89.10003  42.618732 48.76899  50.80839  26.916077 18.831776 15.980092
 12.705623]",20.678208526910066
7,0.40546526237380387,3.0,102.924,2.1316282072803006e-14,26.17830144657111,14.29300174205481,"[80.68298  51.34629  87.946365 82.85743  28.722094 18.64587  15.729906
 15.313586]",44.75692755559704
8,0.272248784588947,2.608516,103.036,7.978043079376221,25.999677951499955,14.20440582620107,"[63.89334  63.327232 49.14045  44.419975 35.33114  19.197092 16.284746
 13.686349]",16.62295445151205
9,0.419294027390631,2.9796207,103.136,5.1519246101379395,26.534093353922348,13.728829408761698,"[98.497375 55.889385 35.358395 65.08501  64.18665  22.279673 16.077871
 12.870225]",25.578788774772626
10,0.37239222074164763,3.0,103.166,4.371986389160156,26.63173147915332,13.502749507393556,"[77.70556  55.611767 59.358025 50.09112  51.028656 24.743834 13.621182
 16.014753]",46.270953582052094
11,0.3691427087796121,2.75,103.277,1.214175922347252e-13,28.01455348262687,12.052840658102294,"[51.032112 59.736248 49.7788   24.040531 18.143059 15.258843 14.714457
 54.428352]",42.54523580710613
12,0.3694227811744015,3.3589268,103.304,1.2409095018900418e-13,26.270006995946257,13.89892288427102,"[63.229935 44.48324  38.577065 28.420475 21.676254 17.350834 15.059189
 12.037634]",29.34267922900615
13,0.3857566275867497,3.5,103.333,2.2781733097221313e-13,26.48857666089396,13.845191339162717,"[53.451847 38.05845  27.440813 22.372456 21.46268  23.828482 30.667799
 26.195225]",14.26640111288576
14,-37.349278748786034,1.3902044,103.373,2.842170943040401e-14,16.508546134487453,23.536368135789658,"[45.869164 29.989967 22.927773 23.631184 26.378193 28.586851 26.43334
 22.313948]",100.55044562616624
15,-24.869593486748634,1.3040651,103.499,9.237055564881302e-14,14.364621709480245,25.882653143483914,"[53.629944 27.093853 24.038101 18.369785 33.280388 19.570656 22.944187
 29.932234]",28.136558401837053
16,0.31184332332720566,2.805862,103.531,1.607774650176294e-13,26.24691455531184,13.976935912132577,"[ 66.3274    49.68683  100.956116  78.311226  75.03387   19.834837
  16.112011  16.113745]",22.637293713791973
17,0.24096725118240458,2.3631833,103.577,4.184046268463135,26.862337240053225,13.326204133145461,"[87.91124  58.248318 59.814976 22.570564 17.597473 15.316369 14.67336
 13.287502]",50.09463668465377
18,0.45682157292980285,3.5,103.607,2.542115010249063e-13,25.961478206327868,14.207381443546847,"[58.400208 41.393585 40.267673 47.38461  35.25627  18.25486  15.448054
 12.209734]",34.92342460775768
19,0.28824276006811334,2.2363634,103.719,10.57196044921875,26.150586632610896,14.052264200141373,"[66.00418  38.82937  32.041515 37.120483 29.938982 18.208221 15.849533
 55.62716 ]",16.721362532929103
20,0.3158847132812306,2.7916868,103.754,6.425308704376221,26.14773088870475,14.007691279693052,"[53.663124 57.012203 49.01414  55.201668 53.881218 21.675201 14.041285
 16.132269]",17.850195329056607
