episode,avg_reward,avg_v,episode_time,distance_traveled
55,-5.581546212297081,3.821847,9.084,41.648796
56,-37.836667057207315,0.7910736,9.146,7.1054274e-14
57,-16.236971495202404,2.166396,9.213,6.3948846e-14
58,-6.287952007230863,2.584881,9.347,2.842171e-14
59,-28.81800238400095,1.154243,9.432,2.0495186e-13
60,-18.36262171289071,2.226807,9.485,1.2710575e-13
61,-8.026216792096838,2.1014366,9.603,1.1368684e-13
62,-10.434940021885334,4.661852,9.737,1.6077747e-13
63,-24.76055178842779,1.7993132,9.794,6.7060227
64,-20.89684548522038,1.6927413,9.947,5.3162165
65,-28.546421685608717,1.2711586,10.032,1.1390867e-13
66,-42.503208992070206,1.464728,10.221,1.1566797e-13
67,-5.37963949337681,5.221531,10.337,1.1718571e-13
68,-9.51078692516923,3.1468956,10.449,1.2141759e-13
69,-22.28769582062429,2.202211,10.522,4.644375
70,-3.218235693401707,2.3041527,10.695,1.6077747e-13
71,-8.847566034557122,1.9611129,10.731,3.5950935e-13
72,-24.587274312804933,1.2345009,10.797,5.310068
73,-24.180944640631846,3.454088,10.879,2.2615736
74,-15.578398845918707,1.7525427,11.029,7.029707
75,-25.564306456084285,1.7510027,11.088,8.526513e-14
76,-11.455153898968772,2.6394134,11.198,9.947598e-14
77,-4.363027101313433,1.8131082,11.374,4.963638e-13
78,-12.913040663186225,2.8934128,11.472,2.0495186e-13
79,-41.93946185264353,1.2548578,11.532,1.3406493e-13
80,-11.768282781983224,1.9710832,11.59,4.163467
81,-7.8590052505408075,1.91585,11.756,8.526513e-14
82,-3.0644186241421636,4.0481553,11.904,134.36682
83,-24.78036873475181,1.565357,12.003,1.5106346e-13
84,-25.947166668781016,1.9440365,12.206,7.1054274e-15
85,-48.06853822017157,0.79609925,12.266,1.1718571e-13
86,-16.778029930137144,1.4542844,12.373,9.947598e-14
87,-4.121971687478043,3.4210002,12.432,1.1718571e-13
88,-37.088170208137,1.265675,12.645,6.4253306
89,-21.579628048869854,1.4481165,12.796,1.2141759e-13
90,0.46689228951701717,1.839912,12.848,6.058311
91,-16.241010815915335,1.2440184,12.993,7.117876
92,-3.015029009743271,3.61918,13.093,1.6077747e-13
93,-17.881315284371674,2.1047785,13.188,1.1368684e-13
94,-44.6124670113697,0.9888432,13.32,1.2710575e-13
95,-26.492877819574698,1.4295745,13.449,1.4210855e-13
96,-27.111515099261354,1.5649406,13.515,5.189935
97,-15.085381339476468,2.4762464,13.591,1.6077747e-13
98,-1.9904244300451273,3.0680208,13.794,2.542115e-13
99,-50.83386811660913,0.8503067,13.896,5.684342e-14
100,-56.59471946333976,0.6242989,14.028,6.40082
101,-8.005392548296854,1.3499727,14.209,5.2416263
102,-35.02463103144883,1.486951,14.282,2.842171e-14
103,-42.14719806507031,1.0948672,14.365,2.0897689e-13
104,-42.3751817381684,0.87907696,14.434,6.2845507
105,-5.528743457077765,3.3233972,14.564,3.4926028
106,-8.983017087241695,2.1950698,14.685,1.5106346e-13
107,-48.07147331684827,0.7667483,14.764,2.4283518e-13
108,-8.921271312024265,3.969642,14.881,2.3437141e-13
109,-25.2419273606845,1.6051295,15.067,1.2710575e-13
110,-53.70103257643929,0.6741916,15.208,1.6077747e-13
111,-23.38447438255189,1.1487583,15.303,2.2737368e-13
112,-27.32082872013314,1.4932773,15.532,1.9042678e-13
113,-36.72682894209496,1.1527631,15.612,1.9042678e-12
114,-3.0034272382644502,1.9133843,15.683,2.542115e-13
115,-5.378689793462603,2.859953,15.74,2.842171e-14
116,-24.857116347303073,1.1447425,15.946,1.3796245e-13
117,-10.287580446309793,2.881861,16.074,2.6812987e-13
118,-16.588938251402453,3.007103,16.23,8.526513e-14
119,-31.66866349113639,1.2673832,16.4,4.553574
120,-5.670109895800226,3.095612,16.469,5.684342e-14
121,-3.7704943460152562,4.252709,16.578,5.871343
122,-8.626751062805113,2.8799322,16.698,2.5746758e-13
123,-37.322435580395705,1.2286576,16.763,5.684342e-14
124,-21.644303045797134,1.3428015,16.871,5.465065
125,-27.428925901066762,1.5953782,16.969,6.043175
126,-7.8797612912936765,2.327761,17.081,1.2710575e-13
127,0.910440315896696,3.7573476,17.331,7.5836954
128,-11.932176036182906,1.3427508,17.404,61.065334
129,0.6811924666334347,3.0110261,17.555,5.992389
130,-3.9672260201632645,2.2200744,17.625,7.430913
131,-49.314448986312435,1.1604872,17.689,7.0690727
132,-7.04006340727142,3.100075,17.812,6.098938
133,-3.547291704836073,3.8787196,17.882,6.466327
134,-42.29919406241451,0.8015126,17.952,5.7697325
135,-35.372415448854085,0.943667,18.031,28.875984
136,-6.730647080014422,3.040717,18.166,1.2710575e-13
137,-24.618381499524236,1.5492172,18.227,1.8198774e-13
138,-22.77760722293758,2.0498502,18.272,4.5563466e-13
139,-24.72841148688819,2.3195143,18.417,1.7053026e-13
140,-4.597486527083932,3.589747,18.48,1.1368684e-13
141,0.3402446847938292,2.0472777,18.533,5.649588
142,-14.574205805656154,2.412808,18.68,1.4210855e-13
143,-8.761899515658172,2.1922216,18.804,21.96541
144,-16.009111278790513,2.0562413,18.919,5.684342e-14
145,-29.89544814793566,1.374642,19.029,1.2710575e-13
146,-3.915686183790669,3.6990447,19.189,1.6077747e-13
147,-6.294804803947772,2.1956685,19.263,1.2710575e-13
148,0.4252817064472652,2.5561848,19.334,4.4793816
149,-4.9919112430311525,2.3628786,19.48,3.0212692e-13
150,0.5821282695806392,4.08656,19.53,1.2710575e-13
151,-18.64260238947597,2.2659483,19.589,1.1368684e-13
152,-7.339710755286031,1.80871,19.677,7.2796535
153,-7.224145709596732,1.9315932,19.826,1.0658141e-14
154,-18.405722395092692,2.090236,19.886,2.2910208e-13
155,-15.059972193883961,2.9869363,20.026,1.1368684e-13
156,-16.020309961634485,2.632542,20.193,1.4210855e-13
157,-31.500007457830954,2.6197581,20.305,1.1368684e-13
158,-29.11660411259479,2.0758035,20.375,9.8587805e-14
159,-1.9254513671849498,6.2427964,20.583,1.1718571e-13
160,-7.873466779805811,6.2072606,20.69,5.3324537
161,-21.266929506556444,1.6260171,20.807,1.2710575e-13
162,-16.35795651827944,2.0986075,20.864,1.6587788e-13
163,-4.606591002852851,1.5707191,21.006,5.400571
164,-8.769164506447604,2.4266415,21.078,4.83687
165,-49.64077426733377,1.0831308,21.123,2.4283518e-13
166,-12.145417627722912,1.681871,21.212,7.3338513
167,-8.615998860997093,2.5513601,21.338,7.1054274e-14
168,-6.300307909558493,4.045889,21.42,8.070575
169,-3.4393624782693135,1.6485335,21.499,2.0495186e-13
170,-4.614333736164825,1.4492191,21.664,5.563139
171,-4.733926843447048,3.7155309,21.731,8.526513e-14
172,0.6391039944712622,5.2988434,21.844,1.2710575e-13
173,-6.865982172348713,2.1651497,21.889,5.684342e-14
174,-5.81258039803179,4.0718546,22.06,7.0332704
175,-10.179207239813811,5.389038,22.111,2.3394695e-13
176,-29.10444663722487,1.8648125,22.163,1.6077747e-13
177,-13.855215323327373,3.949415,22.322,1.1390867e-13
178,-5.8869542760496305,2.6176605,22.381,2.842171e-14
179,-21.357949231996887,1.374051,22.447,2.542115e-13
180,-19.79512705832719,2.0487294,22.493,1.6077747e-13
181,-12.008130102791942,2.350915,22.645,6.505181
182,-13.820006021432528,1.734291,22.725,5.869622
183,-23.38014514182007,1.9481403,22.838,2.0495186e-13
184,-6.18563087407235,3.0162485,22.984,7.462646
185,-1.0353770595094876,3.3593483,23.078,6.0560055
186,1.046004699308806,5.219884,23.147,5.6334867
187,0.5780079136029141,3.994388,23.274,5.4894342
188,-16.22138030567623,1.8681774,23.317,6.339249
189,-23.143931406750216,1.687076,23.403,1.1368684e-13
190,-30.26861092992452,0.9623166,23.569,6.946129
191,-10.596037773288574,1.8460753,23.634,3.5950935e-13
192,0.6233951585931239,3.4923291,23.704,4.3926806
193,0.3574598782218757,1.6614424,23.78,8.526513e-14
194,0.42579746080511843,2.629849,23.917,2.3142843
195,0.48916209054421006,2.8806448,23.998,5.424363
196,-34.143669388790876,1.1354145,24.057,1.7288251e-13
197,-13.057496717855305,2.469482,24.154,1.6077747e-13
198,-16.131515536655595,2.1210284,24.326,2.842171e-14
199,-6.254605103258302,2.2304108,24.383,5.684342e-14
200,-4.021964138461867,3.8252287,24.45,2.542115e-13
201,0.4644448731471245,2.612507,24.58,5.1933026
202,0.7011506700998416,5.0138283,24.663,6.629439
203,0.7710367911088791,4.0560927,24.747,5.017465
204,-9.504514414394388,3.2295182,24.825,5.684342e-14
205,-7.3884109259620825,2.0110362,24.963,1.1368684e-13
206,-8.66117725804982,3.1811712,25.005,1.8198774e-13
207,-24.265786825065764,1.2219142,25.079,1.1457157e-13
208,-8.862652685692273,1.8732917,25.207,2.7992138e-13
209,-21.980077337715162,1.7043014,25.27,2.2781733e-13
210,-5.517919712194595,1.8533543,25.366,4.6439047
211,0.7685841397175569,4.427942,25.437,2.1390169e-13
212,-18.765388066967116,1.1834338,25.606,7.436642
213,-3.192896241140273,2.7205682,25.696,2.542115e-13
214,-3.510831872405582,4.0754023,25.852,1.4210855e-13
215,0.5326288041967298,3.4954212,25.996,1.1368684e-13
216,-19.606106533557327,1.6410807,26.039,1.2710575e-13
217,-16.447263763399473,3.3830662,26.169,1.8198774e-13
218,-4.251493544673839,3.0567212,26.244,36.7168
219,0.39533819152426286,3.3979118,26.378,1.7785759e-13
220,0.7719483327425073,4.305264,26.453,5.722162
221,-7.198799768437483,2.1965494,26.5,6.3552875e-14
222,0.5591616282326111,4.247989,26.644,5.2282696
223,-7.511700904503131,3.813757,26.964,34.50901
224,-29.88741841450959,1.097134,27.026,5.7363844
225,0.6060131586374978,3.716781,27.077,2.842171e-13
226,0.4821680056124474,2.8310874,27.232,7.4132547
227,1.6242430671898094,7.2496614,27.327,4.873912
228,0.37124511707110325,2.6374152,27.368,5.210238
229,-13.44222875381418,3.7122798,27.562,6.4253106
230,-17.152376448653833,1.9256098,27.627,4.2632564e-14
231,-3.904498884835157,3.0877855,27.717,6.2996497
232,0.7999777242571556,3.552026,27.854,6.48206
233,0.5290536205575035,2.3344905,27.908,5.4554663
234,0.5774886049299894,3.5590866,27.959,4.5965514
235,0.5192064294124479,2.9110906,28.116,6.31561
236,0.9180099645398984,5.1934714,28.216,4.0990372e-13
237,-13.638341469389669,2.678021,28.3,69.36502
238,-8.033454182554378,1.7476268,28.351,2.759249e-13
239,1.1480027600906573,6.024894,28.566,2.3437141e-13
240,-8.879786159473609,1.7969258,28.607,8.038873e-14
241,0.5411514754416674,3.3102489,28.661,45.547268
242,0.8936566217951105,5.9170327,28.805,5.611183
243,-19.448647240717925,1.972081,28.856,3.5527137e-15
244,-12.844124731520253,2.3933253,28.901,2.2737368e-13
245,-2.143222003778433,7.8743963,29.079,3.0611117e-13
246,-11.829531710497434,3.3221126,29.131,5.5339828
247,0.40029734599021716,2.5429068,29.167,2.842171e-14
248,-6.552839118826498,3.39708,29.221,1.2710575e-13
249,-6.886710714310648,6.9641347,29.375,5.684342e-14
250,-6.115493622253208,3.4289405,29.433,2.2914315e-13
251,0.4232803255510542,2.4309282,29.477,4.659991
252,0.44933099958528555,2.9222367,29.602,7.092738
253,-3.649292926190978,4.950677,29.671,2.842171e-14
254,0.1798395812511454,1.7983958,29.746,1.7053026e-13
255,-3.3975192569008232,6.5458446,29.843,6.925845
256,-32.903981721288325,1.7540394,29.981,2.542115e-13
257,0.4227973655356375,3.3344204,30.02,1.6077747e-13
258,-7.252707199633293,5.225233,30.126,1.1368684e-13
259,0.5742124419679616,4.6485925,30.175,5.077736
260,0.4003081345708291,1.4092085,30.335,3.5950935e-13
261,-10.211448082113732,1.5236608,30.41,3.524908
262,-6.199402406995554,2.4205587,30.47,8.590855
263,-8.23969072967869,4.520756,30.62,6.221284
264,-7.736669772773978,3.6242282,30.661,5.014346
265,-1.6489808228179903,6.429172,30.779,52.794907
266,0.41732631073883714,2.72596,30.841,3.410605e-13
267,-18.337591272534464,1.775698,30.979,2.3133595e-13
268,-12.250496412520825,2.244122,31.011,1.4210855e-13
269,-3.2973335476689023,5.731603,31.095,1.2710575e-13
270,0.603644815035032,4.0271697,31.155,5.703073
271,0.7063749489143127,4.326075,31.272,6.3555603
272,-8.55139602735582,2.767227,31.318,5.0560923
273,0.3688856459375314,2.2859669,31.355,1.1368684e-13
274,-1.7926552439850463,3.9587364,31.593,4.439613e-13
275,0.5573306982643732,2.9072907,31.695,4.1707535
276,-7.751376122935996,2.616252,31.798,1.2710575e-13
277,-6.593206882582813,3.3598125,31.873,4.484557
278,-22.70896338433212,1.7760136,32.017,1.1718571e-13
279,-21.153383005225166,2.9196541,32.123,3.0611117e-13
280,-4.121982124109209,5.614089,32.252,1.6077747e-13
281,0.557154043829216,3.0407372,32.395,1.1368684e-13
282,-9.849089443288046,4.4012027,32.478,6.6441865
283,-8.567945879324808,2.5275145,32.545,4.2632564e-14
284,-5.7800894013354425,2.6078672,32.613,1.6077747e-13
285,-10.708614247935163,3.4523783,32.741,1.4210855e-13
286,-11.378990036673898,2.650315,32.809,2.2762334e-13
287,-7.815390336096013,2.0777986,32.863,6.853068
288,-13.781442121552379,1.3744842,32.996,2.4283518e-13
289,-8.73367505676059,2.4485326,33.029,3.5950935e-13
290,-7.034460886146105,2.5637085,33.098,1.1368684e-13
291,0.3136177702881093,2.7175827,33.216,6.262171
292,-22.771865439594063,1.553196,33.354,1.6077747e-13
293,0.6737010454412738,4.7115817,33.436,1.2710575e-13
294,-9.757712139487262,2.4228785,33.473,1.1368684e-13
295,0.3234258374653156,1.6546072,33.631,3.5950935e-13
296,-3.3512583946167704,2.9243367,33.741,5.435872
297,-13.427323954683827,4.1034255,33.806,2.542115e-13
298,0.5366301966854219,3.4982765,33.855,5.992033
299,-6.350633009001389,1.7839481,34.01,5.684342e-14
300,-4.022543412047774,6.0105996,34.08,1.7053026e-13
301,-26.507030075846515,3.2231371,34.154,1.6077747e-13
302,-26.0497075887304,1.8734922,34.3,6.3130856
303,0.4373766571459333,3.0357013,34.336,1.1718571e-13
304,-5.645507497103826,4.036276,34.454,11.171294
305,-1.508770234373604,3.4784963,34.675,2.2781733e-13
306,-4.206966768298006,5.9016433,34.737,1.9539925e-13
307,0.7007340473070917,4.170905,34.836,6.6660895
308,-4.488540470980209,2.3430326,34.906,6.2163014
309,-9.586097194160862,2.0377033,35.024,1.1480544e-13
310,-16.430178744093457,1.9459629,35.068,7.805629
311,0.756365847482242,3.3155627,35.154,6.6238933
312,1.037943411492279,3.1589127,35.248,6.5901475
313,-6.192075644320074,1.7217089,35.384,5.178049
314,-5.949171599669899,4.004412,35.45,52.531216
315,0.8371626130395754,4.361728,35.56,1.2710575e-13
316,-5.802082734711498,3.1425476,35.703,2.6812987e-13
317,-28.087809568167415,1.800527,35.762,1.7112135e-13
318,-4.637801378004508,4.6513433,35.836,29.392439
319,0.3748519764552917,3.088317,35.873,1.2141759e-13
320,-7.811819012381929,3.4341319,35.995,2.542115e-13
321,0.6924981238413243,4.5356126,36.063,2.0495186e-13
322,-13.930413211124842,2.0291362,36.115,1.4000576e-13
323,-10.867773914974068,1.7882432,36.226,1.1368684e-13
324,-8.331379484787629,2.5891678,36.322,2.842171e-13
325,0.6425461413693675,4.606972,36.37,3.7197945
326,-4.919947510230278,3.3129685,36.518,5.962315
327,-22.06180334789032,1.3950742,36.589,1.4210855e-14
328,0.7831275912631458,3.2633624,36.653,5.7719765
329,0.40079972551673615,2.712575,36.681,6.015103
330,0.5130525939393527,2.8447614,36.721,36.092037
331,-7.916201567977755,2.9979317,36.843,4.2632564e-14
332,-4.706133288194045,2.9036312,36.908,8.526513e-14
333,-7.838311652709149,3.5132697,36.946,1.6077747e-13
334,-8.84233319931006,2.166725,37.075,5.84896
335,-2.401565532332401,4.907881,37.334,1.5106346e-13
336,-8.675960218506345,2.7885487,37.383,27.19431
337,-10.126529742999494,3.7125826,37.451,2.301325e-13
338,0.4234557234248406,2.3842947,37.601,28.69189
339,-7.179745068355571,3.290089,37.668,1.6077747e-13
340,-13.929889892652866,2.578983,37.735,2.0495186e-13
341,0.47811752142730396,3.4476924,37.857,5.463264
342,-13.446507700288805,1.514513,37.951,1.2710575e-13
343,-17.87396134526119,2.1612477,37.987,2.4283518e-13
344,0.6075468610167437,4.294925,38.133,1.1779466e-13
345,-4.693720671815991,3.9228551,38.21,5.6895256
346,-7.17384747980399,2.8456252,38.284,2.898457e-13
347,-8.722118090758407,2.5909255,38.326,1.7975468e-13
348,-10.369568075397682,4.4492493,38.472,1.0658141e-13
349,0.45375493802428174,3.5863826,38.517,7.81597e-14
350,0.44660547436712117,2.6243668,38.576,25.623486
351,0.42273434633543094,2.513758,38.711,3.5988352
352,0.4882727870605686,3.7268305,38.753,3.959386
353,0.6100458287692896,3.515395,38.845,35.93831
354,-15.51434259895307,3.4023895,38.926,2.0495186e-13
355,-4.135867895115525,4.724994,39.08,5.6181254
356,0.7568914139217955,4.7380033,39.165,7.0873976
357,0.6816005297197253,3.4763901,39.212,9.210397
358,1.4829012068253515,3.3650534,39.41,2.2914315e-13
359,0.36185411212689544,2.1106296,39.461,1.2789769e-13
360,0.6308103343843993,4.242548,39.514,5.9332514
361,-16.922689927993208,2.6905818,39.569,1.1718571e-13
362,-11.918751160238415,4.4046764,39.7,1.6077747e-13
363,-17.23946978593246,2.7423723,39.763,7.097137
364,-9.152052739290117,4.5917315,39.833,2.842171e-14
365,-2.359913634154913,7.703595,40.002,6.3676667
366,-3.3531283955937554,4.774101,40.088,5.9599824
367,-3.8457016323688955,3.5171733,40.157,2.842171e-14
368,-7.408138063841311,1.830206,40.214,2.7658734
369,0.34558301264293984,2.4262385,40.338,6.116064
370,0.5965470410095116,3.5471752,40.383,7.146735
371,-3.6682292487872417,3.8908074,40.456,2.2737368e-13
372,-35.371859138013534,1.4028322,40.494,4.2632564e-14
373,0.6921027754436686,4.39397,40.625,1.6077747e-13
374,-7.278335664019471,2.5018697,40.682,5.9143972
375,0.7321120791621929,3.4985402,40.815,1.9605167
376,-10.047507971303654,3.1652696,40.961,6.4584036
377,-3.065268353453856,1.9156679,41.055,6.217249e-14
378,-3.8761938229429656,3.7997506,41.149,2.0495186e-13
379,-27.000140909020445,2.2242324,41.283,1.1718571e-13
380,0.6315455123838172,4.966513,41.335,6.9478116
381,-7.135088494680927,2.953117,41.375,2.2914315e-13
382,-9.512525812239101,3.16565,41.412,26.281595
383,0.5519906244782183,3.878958,41.544,1.1368684e-13
384,0.4849507744861799,3.0408413,41.596,7.664116
385,0.5458123944192279,3.1587784,41.637,7.970515
386,-6.607456627004667,2.802256,41.687,1.4210855e-13
387,0.4729963368480477,3.1770785,41.808,1.1368684e-13
388,-9.594929535592525,3.261247,41.847,1.5106346e-13
389,0.8780871255134799,6.073599,41.929,8.526513e-14
390,1.1926385325374034,7.9784923,42.118,3.1974423e-14
391,-3.9146469336425764,6.124857,42.198,7.1054274e-15
392,0.3404273080331462,2.354929,42.271,8.038873e-14
393,0.6756287839282538,3.3848898,42.338,1.1368684e-13
394,0.5980431773075029,3.6768086,42.468,5.3901362
395,-11.98627444196525,1.582543,42.521,6.299436
396,0.5229270427391043,2.8642263,42.565,7.0960236
397,-9.500802518608467,2.9345407,42.612,2.759249e-13
398,-6.790698458134793,2.3821266,42.751,6.516544
399,0.5573333035249077,3.6572776,42.807,4.2632564e-14
400,0.2746823488597801,1.8491217,42.855,3.7697213
401,-2.7948774338706013,7.486963,43.023,2.5579538e-13
402,-10.861081983439604,6.192339,43.102,1.2710575e-13
403,0.7203128607835237,4.556012,43.176,9.220696
404,-7.00393411791507,2.9103289,43.228,3.126388e-13
405,-10.470025228016334,2.428617,43.396,4.4712915
406,-1.785527941544991,7.3575478,43.486,7.865285
407,-3.281667162279384,6.6271863,43.548,1.4210855e-13
408,0.6162984373864343,2.3104699,43.683,2.542115e-13
409,-15.054957126900051,2.2134764,43.728,5.684342e-14
410,0.4919141067141141,3.489975,43.798,2.542115e-13
411,-10.854766691393316,2.5634441,43.854,2.842171e-13
412,-16.104638805370257,2.5730422,43.997,2.542115e-13
413,0.8867485428477263,5.836858,44.08,1.1457157e-13
414,-5.819021075812606,4.7674932,44.184,1.2710575e-13
415,0.4319454216911094,3.0410423,44.317,2.3437141e-13
416,-3.5596438943024173,3.9318867,44.401,1.163751e-13
417,-1.196687503344375,5.876668,44.543,5.373949
418,-4.719332143017252,2.7429802,44.707,4.657721
419,-2.4904203086586563,4.3876743,44.802,8.526513e-14
420,-4.464007201991199,3.708766,44.873,1.7763568e-15
421,-6.297579378562625,2.8382714,45.002,4.03105
422,-8.71995831481762,2.261503,45.053,5.684342e-14
423,-3.334612611060936,6.7089925,45.119,6.4111376
424,-11.068329392406973,5.271323,45.299,4.0990372e-13
425,-8.548965573569554,2.8908541,45.363,6.7145195
426,-14.740305260964066,3.2603154,45.406,1.8474111e-13
427,-2.012834014832804,5.2374353,45.523,1.2710575e-13
428,-9.644455283242456,2.624773,45.676,8.674318
429,1.2077741034256342,4.307597,45.781,7.5458364
430,-2.941704233424161,5.1032495,45.929,1.4210855e-13
431,-22.038074699580175,1.7830073,46.104,5.262115
432,-1.467514240530182,6.377954,46.225,5.998573
433,-2.820780094117316,4.5406795,46.309,7.4478245
434,-3.829678991226845,3.8944454,46.478,6.1689363
435,0.9669078548925178,5.9406295,46.563,5.684342e-14
436,0.3162600663322395,1.8537302,46.597,8.331057
437,-6.224002406434313,4.6751437,46.639,1.2710575e-13
438,-4.737933009041955,3.3188524,46.803,2.5746758e-13
439,-5.00374698059192,3.0851636,46.884,3.6948222e-13
440,0.40156455998632357,2.1712375,46.944,6.2458196
441,0.799679237321603,3.754672,47.009,1.1718571e-13
442,-4.166737506122568,4.2111244,47.157,6.627913
443,-13.979320080717471,5.4033165,47.246,7.6646423
444,1.0306266444885044,4.9006977,47.336,81.639984
445,0.8850889804026382,7.0468225,47.497,2.2737368e-13
446,-3.2175910943109165,3.3906145,47.577,2.4283518e-13
447,-4.6354710555580665,5.3361983,47.646,2.1316282e-13
448,0.307594555194186,2.3190966,47.691,1.2141759e-13
449,0.731437701138292,5.785035,47.872,5.684342e-14
450,0.5340087810535618,3.8312378,47.918,4.6297235
451,-7.449391849674882,4.479226,48.189,2.542115e-13
452,-7.229382366525419,2.6684759,48.35,1.5342624e-13
453,1.0267458957830962,8.253655,48.427,5.747528
454,-6.9843465512022185,3.7415934,48.489,4.513228
455,0.4402567746560992,3.047305,48.543,1.2710575e-13
456,-10.697262053714821,3.0926635,48.672,8.526513e-14
457,-17.88642590034981,2.2975867,48.716,2.6812987e-13
458,0.3169844795653309,2.80136,48.756,2.301325e-13
459,0.3203241798675178,2.4369657,48.896,7.730879
460,-5.471783102236143,4.5253515,48.958,2.2914315e-13
461,0.8714386342379371,3.0468147,49.071,1.1368684e-13
462,1.0732788690303248,8.08535,49.252,5.684342e-14
463,-7.880893734236718,2.9060333,49.308,1.4210855e-13
464,0.7759722516303132,4.8627043,49.385,2.0495186e-13
465,-4.1946957769736954,6.4697742,49.453,3.074278e-13
466,0.8709329158272824,5.5628815,49.616,4.6736274
467,-2.0621306824283114,10.403023,49.705,5.6117167
468,-4.45918095164551,3.6472478,49.766,1.8198774e-13
469,0.3113877716999312,2.4832428,49.805,12.6127
470,0.7601528228249146,4.400264,49.955,2.759249e-13
471,0.40929873758083574,2.7537727,50.007,5.9349093
472,0.5947009231337352,3.5350802,50.046,5.445507
473,0.6702825923827178,3.9565923,50.094,7.7808914
474,1.02588602434835,4.9943686,50.242,86.599205
475,-5.067264128783311,4.094465,50.33,1.1368684e-13
476,-17.763790001391747,2.2623456,50.386,1.2409095e-13
477,1.1487251965337202,8.272671,50.543,3.500829
478,0.4629836683996411,2.8308342,50.596,1.2710575e-13
479,-2.062576635880751,6.6242695,50.694,1.2409095e-13
480,0.3330478483748065,2.5845532,50.727,5.9632483
481,-4.929895820793795,3.6043391,50.876,7.3509016
482,-10.680151493578334,2.3597586,50.96,7.0503774
483,0.6813338892910971,3.6934793,51.026,5.684342e-14
484,1.009038695235185,6.5217257,51.091,5.485925
485,0.8832229937016831,4.3382454,51.256,6.2218676
486,1.3043348748925643,6.804638,51.363,2.842171e-13
487,0.7523317469285447,4.1392884,51.449,2.2737368e-13
488,-5.962128902333185,4.06808,51.504,2.2837068e-13
489,-5.142355687286446,2.212899,51.652,4.851
490,0.6215897864680743,3.642592,51.706,1.6077747e-13
491,-5.622016664161298,2.7228875,51.754,3.410605e-13
492,-6.6021694121277745,4.326428,51.929,1.1368684e-13
493,-17.829017799628943,2.980607,52.003,2.6812987e-13
494,1.211582920603295,6.765758,52.087,3.4990172e-13
