episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,-13.508179372869034,1.5141307,1.404,10.417876,15.392900007863494,24.8318790845229,"[ 0.33800727 16.646221   19.51709    35.539085   42.11414    57.87284
 81.81091    80.61576    82.78609   ]",15.591207973442826
2,-10.411391316795921,2.5511508,1.542,-5.736239,21.80305478975251,18.458949351089146,"[-0.13128023 73.14992    60.93198    43.762062   53.46636    72.27577
 67.46643    42.75228    27.153393  ]",103.7404655789798
3,-41.48093177170856,0.9522054,1.682,-11.904762,28.801276242075097,11.894180647033277,"[-1.0752184e-02  4.8790745e+01  7.1586098e+01  7.2910782e+01
  6.5241753e+01  9.2871796e+01  5.4538467e+01  4.4149002e+01
  4.4025284e+01]",25.153647233568073
4,-50.68453113123393,0.6837331,1.825,3.448957,16.11565974533425,24.023182358928928,"[-8.6597428e-03  1.8402504e+01  1.9148323e+01  3.0392035e+01
  3.3347870e+01  6.0547665e+01  8.3031387e+01  9.4100067e+01
  7.0088280e+01]",88.01412988085701
5,-24.076411661148107,1.8943622,1.93,-2.586824,23.770521830257714,16.403978912104275,"[-0.36055535 82.34101    88.18844    88.14468    66.29995    46.557224
 29.282629   20.083414   17.875538  ]",14.964462579963717
6,-49.776537593671144,0.7694061,2.181,-3.3954723,32.072189447232375,8.183831563947274,"[ 0.18261023 63.168934   94.06838    76.48742    76.704414   53.794727
 32.450768   16.587608    8.929852  ]",19.351710674041716
7,-29.838499067851615,1.6670325,2.306,-3.166707,21.53374780248329,18.552469724295168,"[  0.23765397  30.320936    43.454838    73.281715   135.44664
 127.742325    79.56648     50.0051      22.522058  ]",18.65863977627755
8,0.6177703390575986,3.4483461,2.498,3.7728355,16.74858831807797,23.64166573536022,"[-5.6650274e-02  3.9826393e+01  4.0746407e+01  4.9112690e+01
  7.0118927e+01  9.1721916e+01  6.9353142e+01  4.3218754e+01
  3.0635895e+01]",21.823703066165013
9,-26.69170321247952,0.98774016,2.572,-7.7851305,29.465007682735912,10.984602958607635,"[  0.12953609  86.22856    108.35585     66.71278     47.723972
  22.159494    15.06575     11.681517    12.145741  ]",15.355520944291738
10,-38.00836693916626,0.82726514,2.675,7.48503,28.227640733204897,12.007428629135562,"[-5.2011091e-02  6.7865776e+01  5.5234051e+01  4.8280029e+01
  3.2754765e+01  2.2275682e+01  1.8592304e+01  2.9129896e+01
  4.4299889e+01]",44.25891212294531
11,-17.732228153360378,1.3225547,2.892,6.9228106,19.212987226486945,20.848052053288423,"[ 1.1110638 22.176573  25.746433  32.330765  42.991306  55.24618
 66.530594  90.76603   74.38711  ]",16.950209857894436
12,-26.557060442809032,1.3406309,3.127,0.97652596,14.287322266468838,26.045090532596927,"[6.3498363e-02 3.8686085e+01 5.2359161e+01 5.6999393e+01 6.5584747e+01
 6.2342587e+01 7.8725586e+01 6.9036583e+01 4.3567177e+01]",15.119084229069236
