episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,-23.554383322513655,1.8559352,1.367,4.440892e-15,23.333702775239235,16.83114833214795,"[ 31.211882  44.282246  85.17645  123.01249  143.85403   88.6815
  44.346992  18.810438]",19.519610544797565
2,-10.674497310869727,2.2292023,1.456,1.1718571e-13,21.83985431686019,18.386373894114673,"[68.09225  67.12807  56.400665 66.364876 64.298004 57.548817 30.930912
 23.137016]",16.850235624584563
3,-36.20860940447353,1.2366886,1.659,1.2710575e-13,16.98805967296976,23.214946113673015,"[26.256151 43.321392 60.075172 55.77522  63.780216 70.00381  68.684654
 57.517113]",52.607154242989886
4,-53.508580529864204,0.5842353,1.876,2.3437141e-13,18.470576355584445,21.713145609169533,"[76.42073  61.106598 50.701893 35.927486 27.824156 28.794249 30.595142
 33.90722 ]",95.24301553992379
5,-11.216424291495649,3.4154186,1.949,5.684342e-14,22.784714996824547,17.431089265539125,"[33.381824 47.24737  73.96231  86.90938  69.612976 48.664303 49.77196
 33.473526]",98.18220752521493
6,-37.8883103335082,1.0361186,2.061,5.684342e-14,22.645540450585177,17.541442492694998,"[40.144062 56.56474  73.39551  77.87721  62.351192 60.70007  57.272186
 44.22109 ]",16.536539958967754
7,-42.37224681227197,0.9814215,2.241,2.4542027e-13,16.832005169299283,23.248235025246796,"[25.864584 36.289192 33.640984 49.35562  75.93115  81.71633  90.16412
 86.16191 ]",39.37599759485105
8,0.6823157249113904,3.5794208,2.422,5.352133,12.620657480458425,27.627044225279885,"[23.889591 38.136135 50.584118 76.57864  95.031944 86.70282  54.561684
 38.05889 ]",143.43932423983122
9,-28.516900279934447,1.0448232,2.514,1.1368684e-13,16.892129666190336,23.235711780248533,"[20.90851  27.8965   53.526688 66.43968  72.62346  62.04734  90.075356
 86.53644 ]",17.0848598507753
10,-21.955391294187955,1.8685079,2.544,2.4283518e-13,15.476635772268496,24.687089632834866,"[24.19322  22.140646 59.41516  36.3888   29.288841 33.10553  43.53277
 46.994858]",140.50054022804036
11,-37.309838260296104,1.3420694,2.596,5.684342e-14,14.29488542621483,25.760235067577128,"[17.726786 20.468433 51.502773 48.939575 56.468437 60.39817  50.124954
 58.801533]",19.17545427465543
