episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,-34.306186335898566,0.94369483,1.277,1.2555714e-13,20.16547388249055,14.277328669580282,"[102.36344   86.59575   60.078793  51.3584    24.376783  18.32139
  15.286887  15.196104]",13.01080958763705
2,0.7641624517268655,3.2274525,1.362,1.2555714e-13,20.742042761003468,17.10941194691671,"[ 35.149326  49.640247  98.42053  102.810875  62.30702   41.27956
  24.587248  19.552868]",159.0172644432733
3,0.4097309310028169,2.4214358,1.41,1.2555714e-13,16.799955164334182,16.70877955110271,"[ 64.514496  60.97197   80.1717   101.83848   49.858997  26.182478
  20.709326  18.610954]",125.43466515482781
4,-34.955828248031324,1.152949,1.574,1.2555714e-13,20.637987754358203,15.91639425482599,"[25.403788 25.752937 26.52398  31.108442 47.805756 64.80079  64.34087
 61.463127]",54.10958945266495
5,-22.508443617409117,2.1808686,1.685,1.2555714e-13,17.3747855388381,17.249515529896264,"[55.466167 43.409504 49.822033 61.767258 75.35935  61.402218 44.17027
 35.75066 ]",115.45189573271836
6,-24.20799267009907,1.95946,1.972,1.2555714e-13,8.66439629298974,30.02893257134215,"[14.460888 13.654524 24.997938 61.43179  83.43384  83.96295  69.841515
 59.05001 ]",165.49632719483046
7,-46.607706793627855,0.75030726,2.093,1.2555714e-13,20.79398132744572,12.639525506360803,"[53.616905  77.97862   88.20857   37.454845  21.71754   22.00422
 14.2584095 24.793186 ]",69.9621279772954
8,-6.891971543253338,1.7295091,2.134,1.2555714e-13,22.65313469551202,11.446975735223138,"[59.274258 66.00438  49.27853  20.697357 37.7331   13.357409 12.600944
 16.352236]",32.943643260326816
9,-57.394906972027265,0.5523335,2.22,1.2555714e-13,23.61621105543764,11.573814000514696,"[38.37602  23.480509 25.186634 20.072575 12.811327 10.016144 10.223767
 12.058693]",22.841966817275534
10,-31.77516139342791,1.5213406,2.356,1.2555714e-13,19.33249237276637,15.464196474321668,"[ 99.65676  102.76785   57.02368   41.050026  20.619587  15.090172
  14.581446  13.663255]",15.652368169640738
