episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,12.06475211911585,3.0406215,1.361,14.716703,17.217488642993363,23.041076554593968,"[ 0.23802216 25.811424   47.22744    60.044147   87.5073     80.082596
 73.15878    87.77049    60.37089   ]",19.438841551293326
2,8.616035105985274,0.91056806,1.591,-3.6328547,13.383292908439893,27.01868619126781,"[9.9390857e-02 1.9724659e+01 3.3685909e+01 4.9131500e+01 6.1499126e+01
 9.1762527e+01 1.1790091e+02 8.1380302e+01 5.2545071e+01]",15.249793430288381
3,-1.142038388950577,1.005135,1.658,6.0490174,16.73952307546352,23.375923913003405,"[  0.13255903  18.770504    21.241787    31.585905    47.499016
  71.34694     66.28087    108.41133     64.57132   ]",14.416819099650828
4,10.26498506515126,1.2340012,1.871,-8.779392,22.04349395450557,18.22914937846028,"[ 0.18161765 27.862309   34.374332   53.14771    67.56745    75.947624
 66.00437    46.94308    50.21337   ]",55.6624813658674
5,11.081489913023052,4.2431536,1.967,-9.346356,24.194980512695597,15.959750630079377,"[6.3894451e-02 3.3069714e+01 5.0485962e+01 8.6834671e+01 1.2442068e+02
 1.3235356e+02 6.8007362e+01 2.4236660e+01 1.8587437e+01]",25.72577417558061
6,1.0799444917807761,1.7028185,2.026,9.881423,14.665093725775275,25.42893903216989,"[-0.2364094 32.40369   17.736523  23.464815  41.99136   65.82142
 77.485374  71.119644  70.6347   ]",105.22363886223084
7,4.516421696103539,3.0966537,2.06,-3.453657,14.791689764069627,25.476773347277536,"[ 0.42567712 15.817097   16.7406     22.934753   35.67975    65.47574
 50.10549    51.470066   62.24385   ]",25.946739433223698
8,-1.3031209592292898,3.0331116,2.207,-9.070294,24.3380591917457,15.836103152059787,"[  0.14282972  33.51349     48.060818    84.4936     132.87396
  88.25706     53.967377    29.679518    17.84472   ]",13.848137455972507
9,2.737704360633842,1.0011144,2.306,7.52795,24.658614211751967,15.445941996451808,"[ 0.37756288 62.086723   56.09819    72.93732    73.38553    55.161118
 42.070503   55.95613    49.672775  ]",25.102665070685404
10,4.114888718658812,2.5347106,2.35,-3.6451423,14.9802963328795,25.134834743836194,"[ 0.10532671 15.917      17.55744    22.414309   38.46567    81.69521
 87.75501    70.82882    63.530125  ]",11.865565941536614
11,8.729035004510388,1.2274108,2.504,6.04839,19.665843650625717,20.612857914969307,"[2.2383589e-02 2.9323830e+01 3.8672306e+01 4.5922142e+01 5.8187366e+01
 6.3412930e+01 5.8598255e+01 5.3551998e+01 4.9456596e+01]",95.34166200789852
