episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
51,1.1852871024256533,7.393562,6.135,1.9388243,22.32753478747346,17.767096895477533,"[  0.11866864  26.81545     34.22083     55.311554   113.6299
 114.22777     93.852234    39.87875     25.076355  ]",19.962763476342264
52,4.695772594982301,9.948601,6.372,3.1407034,18.935645345097978,21.427072654901156,"[ 0.25535798 23.735434   33.267326   68.11867    95.90969    89.48736
 70.56798    43.701775   29.18747   ]",15.990330386364453
53,2.5289682391667054,8.724243,6.496,-1.1785995,18.66495358134692,21.524427253810174,"[-0.15785956 25.009659   53.58187    80.6484     86.94539    68.55628
 53.41337    34.486614   27.141808  ]",27.640418168935756
54,-0.022217649932911563,4.2542787,6.54,-1.5168961,26.989145117865494,13.366030248594955,"[ 0.19193006 40.384827   64.23903    98.02712    95.90744    68.27713
 27.375097   17.15741    14.254121  ]",12.229511813472278
55,-0.405007277413632,7.823429,6.609,3.0270925,18.85771980554734,21.280915868314622,"[ -0.18854192  50.347454    54.263153    70.1163     102.799255
  95.090965    49.91457     32.413933    25.320927  ]",16.850448027125456
56,0.09319089453495256,8.667922,6.797,50.98635,15.839755609798212,24.1057783171081,"[-1.00887306e-01  3.40176926e+01  3.04631290e+01  5.16347771e+01
  8.82245331e+01  1.04592491e+02  7.51302567e+01  4.26805992e+01
  2.97024345e+01]",66.45227353620605
57,0.10181828628905158,8.649277,6.886,-2.9057097,20.229560897804735,19.44053995340778,"[  0.2605349  23.662676   29.26604    47.86851    76.16243    89.82606
 100.413536   54.68511    36.04295  ]",109.36528675262589
58,3.4745652892827676,9.35688,7.029,0.1267695,14.851432489963326,24.74536952379828,"[  0.4534708  17.463806   23.473711   48.939575  130.90062   119.08385
  62.234535   40.08764    32.20994  ]",25.64013215500979
59,2.2923583790726774,7.547824,7.218,-0.7360696,19.901634741593927,20.41602172114184,"[7.2727181e-02 3.3472908e+01 3.4550514e+01 4.6963799e+01 9.5254456e+01
 1.4097627e+02 9.1477615e+01 4.1019455e+01 2.6493355e+01]",29.295721112500434
60,0.7624194862572911,5.548236,7.285,-2.746498,18.53535336187332,21.589642009915284,"[4.24514301e-02 2.17654705e+01 2.81969128e+01 5.28371391e+01
 1.09846092e+02 1.10617165e+02 6.36323509e+01 5.58809814e+01
 3.21090889e+01]",18.53475344498185
61,2.439452607553332,8.644047,7.409,2.7012427,18.950585381889503,21.21701296586494,"[-0.31566408 32.982574   58.32862    77.55824    89.09311    72.826836
 44.36107    31.238647   25.086958  ]",25.720903016812507
62,-0.06256681752126794,9.725023,7.658,2.5230775,16.816659209166943,23.437295215017897,"[-0.13019833 26.135384   42.307575   52.167324   71.03794    96.02358
 81.27601    56.59002    31.977896  ]",18.51209301366398
63,2.617666466883191,7.845549,7.787,-2.5693731,21.263018618348415,18.88599606152885,"[5.58444224e-02 2.81429424e+01 3.53460159e+01 6.56599121e+01
 9.48883820e+01 1.06577896e+02 8.77877579e+01 4.80676956e+01
 2.39585228e+01]",22.348646365623253
64,0.6565113510199795,5.5013723,7.86,-0.63426995,18.99619188313359,19.57797606552517,"[-1.8505541 25.30553   33.796753  45.37887   55.6897    59.95349
 35.31941   27.815424  23.66975  ]",29.411112614986294
65,0.0830701309620721,8.526251,7.975,-1.0455914,19.301520503555007,20.394278636730323,"[ 0.66814804 24.118189   32.33471    45.53104    82.337105   84.45871
 52.81281    33.65091    29.426126  ]",19.755950045814743
66,0.13775469207780708,10.668337,8.317,2.1905954,22.446843030814794,17.81170492893666,"[  0.21260932  26.826754    34.502434    54.79856    107.76382
 123.241585    60.9631      47.280083    27.773848  ]",16.139176497546888
67,1.5064735985560727,7.2856016,8.414,2.3775558,19.217839893743182,20.917465456841345,"[-6.7702182e-02  4.0498329e+01  3.4250614e+01  4.5191364e+01
  9.6453560e+01  1.1192232e+02  5.8145317e+01  3.3738670e+01
  2.4224340e+01]",16.18185193440551
68,1.5752405196751618,6.4221816,8.529,2.3454907,19.65396681749484,20.566086837734066,"[ -0.23011681  25.796837    35.133957    52.8372      89.23075
 100.38424     50.785065    31.793074    39.751152  ]",19.59243772753113
69,2.127474244846593,7.9342566,8.625,-0.9005335,20.978343270763677,19.18520532253172,"[  0.16322222  24.867067    53.86794     50.4008     116.27367
 122.96101    113.28569     52.775284    25.253635  ]",18.43376055373739
70,-0.17819563022666027,8.294338,8.818,2.2686026,17.184150152178265,22.996913144864184,"[ 0.12874053 21.869581   33.972153   60.57702    90.995926   82.93487
 47.740192   37.384132   32.959503  ]",16.539135616425767
71,0.098857638272737,8.858428,9.005,-2.2214818,23.03954764907299,17.211265494441673,"[7.1132958e-02 2.7265474e+01 3.5357052e+01 5.7563118e+01 1.3749721e+02
 1.3287636e+02 6.0391212e+01 3.5531269e+01 2.4403515e+01]",18.481836725373412
72,2.3147403627351575,8.55707,9.103,-0.88320917,17.80668211758462,22.392751283870403,"[  0.21987402  20.68432     26.696903    44.28335    112.005684
 107.81809     62.258827    38.995518    31.694134  ]",28.786298828937426
73,0.09532944040681211,9.797869,9.34,-2.1417863,24.98947676110673,15.287673308792513,"[-0.21583195 45.72102    45.273285   67.95165    98.26734    98.127975
 45.41962    26.047514   24.096024  ]",17.16113315343088
74,7.174861436182864,10.079381,9.578,1.7124056,17.484424028604767,22.795922900726598,"[3.9338376e-02 2.0981295e+01 3.0291208e+01 5.6984760e+01 1.3266103e+02
 1.4988739e+02 8.1669312e+01 5.3381550e+01 3.2423183e+01]",18.154307579014848
75,0.06038014196776465,8.269087,9.693,-1.2992655,25.69778728236349,14.362414574967051,"[ 0.79071105 37.838715   46.619884   72.237625   98.94998    94.32941
 72.201195   45.222305   40.992012  ]",40.66468179509647
76,0.11906404496683676,11.477191,10.599,1.8875047,21.27015068691923,18.89549578043108,"[9.2877075e-02 2.8070301e+01 3.6778149e+01 5.9835876e+01 1.0944037e+02
 1.2135956e+02 7.4642197e+01 4.2161652e+01 2.9220716e+01]",17.530243713566062
77,1.368611803311147,6.1846004,10.704,0.11133675,18.814948415426134,21.510264254796194,"[-1.7363982e-02  2.1847706e+01  2.8125856e+01  5.4450539e+01
  8.6243904e+01  1.2220597e+02  7.1487480e+01  3.6898064e+01
  2.6099730e+01]",15.432484247228972
78,2.60779459472119,9.274471,10.836,1.8460402,12.805749756877074,27.493237594396362,"[4.11962830e-02 1.52096882e+01 1.97892838e+01 3.34515343e+01
 1.04805756e+02 1.46400024e+02 9.07290039e+01 5.42900352e+01
 3.44148293e+01]",17.202705796094083
79,5.755633635348655,9.427595,11.108,-0.7342815,17.927463707338127,22.286843459756913,"[7.9927281e-02 2.1268044e+01 2.9526575e+01 5.3983932e+01 1.0548271e+02
 1.2199476e+02 7.5996628e+01 4.6826618e+01 3.7073784e+01]",16.1583637004993
80,0.14172120981283515,11.079498,11.427,-1.7510068,20.43836408034428,19.706750367914555,"[-1.4372031e-02  2.9369831e+01  3.6084526e+01  4.7565136e+01
  7.6810860e+01  8.6844742e+01  7.3302109e+01  4.8093578e+01
  3.6056721e+01]",19.338659393158075
81,2.472493525815544,8.811113,11.525,1.7355086,16.125930337408704,23.19534342658074,"[  0.37513652  20.06766     32.66906     61.38149    104.603745
  79.12494     51.76939     35.53585     28.849648  ]",17.340761380880792
82,2.4875594523551516,9.186135,11.63,-1.7199862,24.093433847303157,16.20850346365945,"[3.8903620e-02 2.8872082e+01 3.7771580e+01 6.6321693e+01 1.0794468e+02
 1.4399667e+02 4.6450783e+01 4.8952347e+01 2.6657938e+01]",16.682895484822627
83,0.15509192320423673,11.73361,12.857,1.5558149,20.59618910187138,19.551681107971383,"[7.2343394e-02 2.4689775e+01 3.5326168e+01 6.5016823e+01 1.1242494e+02
 1.1659449e+02 6.8727493e+01 4.0471745e+01 2.6455477e+01]",48.912474267028216
84,-0.003678449678363721,5.732743,12.958,1.0007454,27.176482654913848,13.017788208728788,"[1.6815722e-01 3.4349884e+01 4.6105370e+01 7.6785301e+01 1.2370838e+02
 2.1137247e+02 6.9091591e+01 1.8725428e+01 1.4567844e+01]",19.434154919235194
85,0.07771658011657286,11.35464,13.383,1.4947683,22.453287225409824,17.72034278358942,"[9.09730121e-02 2.70056076e+01 3.56445045e+01 7.21963120e+01
 1.27462654e+02 1.21077660e+02 5.97911186e+01 3.30203018e+01
 2.26410427e+01]",21.200152942989646
86,0.1420814539795341,11.6055,14.495,1.3800718,18.659027815134372,21.512783852117902,"[1.07567094e-01 2.27113094e+01 3.10622711e+01 5.91275368e+01
 1.03876656e+02 1.22309845e+02 7.90725632e+01 3.96976891e+01
 2.72638741e+01]",19.789528795983614
87,3.892644881280179,9.170192,14.669,-1.3636054,23.040801602814128,17.09132638825868,"[ -0.14010766  31.052973    40.237587    55.51162     93.135925
 108.071       74.392235    27.258413    19.489134  ]",19.432250233108427
88,3.150929437249592,9.186364,14.802,-0.12725613,16.535124478694463,23.629178106227016,"[ 0.2345134 19.435713  24.78798   50.512608  75.85501   99.00099
 68.17294   50.632496  39.491028 ]",17.732196440054764
89,4.283336983543023,9.54849,14.962,0.86112046,19.403033723366715,20.84059255549639,"[1.09254785e-01 2.35718307e+01 3.14783382e+01 5.85998840e+01
 1.02633026e+02 1.29788452e+02 8.11054764e+01 3.85612297e+01
 2.53319454e+01]",19.637576981783774
90,0.13767863451276466,10.273898,15.27,1.3100151,18.326383830088798,21.845413666715206,"[8.10956806e-02 2.21800804e+01 3.93264847e+01 5.99977455e+01
 1.08917625e+02 1.13644348e+02 5.59381142e+01 3.32000008e+01
 3.03399467e+01]",20.21497247727245
91,0.1648833872421312,11.443562,16.096,1.2426991,20.591920052154368,19.589191773869846,"[4.94230762e-02 2.65072689e+01 3.58378754e+01 6.04086342e+01
 1.19041626e+02 1.16674957e+02 6.39257431e+01 3.31739807e+01
 2.66337605e+01]",19.180675783529377
92,0.14222062289581466,10.448856,16.357,-1.2229424,23.38464244600548,16.766565496477753,"[-1.06647044e-01  2.77146931e+01  3.58055992e+01  7.21456070e+01
  1.12097755e+02  1.10634010e+02  5.78896446e+01  3.14957752e+01
  1.99792385e+01]",22.041405650789002
93,15.622223378952922,8.218416,16.932,-0.7312839,20.698825326814926,19.52157574440758,"[-3.4538276e-05  2.4904446e+01  3.5387852e+01  5.8469128e+01
  9.8628784e+01  1.0460735e+02  7.1960876e+01  4.2660793e+01
  3.3439087e+01]",18.03001636127901
94,0.1482832266872659,10.123431,17.156,-1.1659088,19.853925355436314,19.941467161502597,"[-7.2199859e-02  2.7766647e+01  3.3643623e+01  5.3237000e+01
  9.0203514e+01  1.0041949e+02  5.8702972e+01  3.8858761e+01
  3.1594856e+01]",18.540212222153357
95,7.606262221997503,10.02137,17.424,1.1480397,22.465360632037417,17.730785828961842,"[1.1741505e-01 2.6430616e+01 3.6582233e+01 6.0075291e+01 1.0700714e+02
 1.2283559e+02 8.8752174e+01 4.5685184e+01 2.2916115e+01]",16.98942237491381
96,4.112635074051457,9.545789,17.669,-1.1321822,20.789896134344193,19.33850992015942,"[-0.19421683 33.79043    51.12978    66.02535    87.970665   99.26838
 75.51632    30.53245    23.167473  ]",17.758173154576657
97,-0.4031738981329046,7.517106,17.758,-0.72576684,16.846558934973498,22.106953434782483,"[ 0.29268995 22.111845   40.984406   57.807194   52.962444   53.291428
 45.444733   34.688145   32.857033  ]",110.47338067547899
98,0.16443581334006663,11.291089,18.616,-1.07446,20.626406343292047,19.49842698414402,"[-2.4254223e-02  2.7225487e+01  3.4323269e+01  5.9894085e+01
  9.8954430e+01  1.1929302e+02  7.8283096e+01  3.7559097e+01
  2.3783960e+01]",19.7330713677477
99,6.392826454366703,9.956953,18.801,1.0638864,17.217351829265702,23.019707232965274,"[  0.13274077  19.679565    25.862474    46.96557     99.923256
 122.6937      97.43849     55.85128     32.635803  ]",18.002230957991692
100,0.16335848458496688,11.633385,21.473,0.9315324,18.921838021806945,21.289827036868175,"[6.8499967e-02 2.2791746e+01 3.3321346e+01 6.4492638e+01 1.1159217e+02
 1.1503719e+02 7.5209625e+01 4.0785511e+01 2.9835352e+01]",63.84914424262283
101,4.372282495605843,8.7474985,21.695,-0.06951342,22.3889238911217,17.833198869708678,"[1.2582167e-03 2.8202971e+01 4.2280399e+01 7.0611565e+01 1.4115501e+02
 1.5690050e+02 5.4311024e+01 2.8363556e+01 2.0872255e+01]",18.09322745556628
102,18.931890531575092,2.787923,23.178,-0.35450813,23.553860421763115,16.659836389840738,"[ 0.20292927 30.269121   42.006313   63.155613   94.3681     96.70211
 64.69116    40.65324    27.519043  ]",21.286972763596317
103,1.9650933061122613,7.5036926,23.44,0.85335153,22.136280973383506,18.076222715756344,"[7.38052204e-02 2.82511654e+01 4.17423935e+01 7.67137375e+01
 1.18853264e+02 1.29557571e+02 5.35313683e+01 2.77437496e+01
 2.10828114e+01]",16.427775681042913
104,5.054949161945555,9.498875,23.667,0.45153943,25.35672001691549,14.939328334338793,"[ -0.2048919  36.03174    56.64528    94.29354   133.68051   110.018005
  35.343185   21.291592   16.344051 ]",17.618519164760926
105,5.28440091550729,9.909569,23.865,0.8381176,27.865336495783968,12.39865525139622,"[  0.17699794  32.2926      47.075848    76.13712    118.592354
 111.84479     42.48493     31.496267    18.379313  ]",28.91103727200989
106,4.360048189507498,9.480151,24.145,0.82839745,28.666860084956312,11.765845408755808,"[1.06456086e-01 3.50799217e+01 4.57011299e+01 7.74894562e+01
 1.28011169e+02 1.28173462e+02 6.41668091e+01 1.78046665e+01
 1.34153576e+01]",18.27246942003686
107,0.12557349625833675,10.679438,24.52,0.8157605,25.40437743707893,14.7774666484447,"[5.54154217e-02 3.08310585e+01 4.49577408e+01 7.55680618e+01
 1.09800766e+02 1.04059441e+02 5.40277405e+01 2.33576260e+01
 2.02745457e+01]",18.966948630279184
108,1.4108668540652278,7.7491207,24.615,-0.19067234,25.259633472902635,14.945608586817771,"[ -0.298203  36.008602  57.770626 102.89997  117.59652   75.58819
  31.39219   20.88935   16.831028]",23.472252483682333
109,3.8289752186496684,9.538499,24.773,0.80742836,26.95842885117791,13.15953044327299,"[ 0.42120597 33.3162     42.654785   73.50292    92.13256    81.88675
 41.032986   21.348097   19.939419  ]",16.23940804353543
110,0.06490373409219516,7.4245534,24.939,0.8020211,24.456225402441962,15.832484121639375,"[5.45120127e-02 3.03774185e+01 4.16582146e+01 8.22780685e+01
 1.21120003e+02 1.01646416e+02 3.46290436e+01 2.20885773e+01
 1.77130795e+01]",24.783769845849786
111,3.568150700535358,9.063049,25.085,0.7973528,22.420194679439245,17.774487873166528,"[-5.1590588e-02  3.0499346e+01  4.6044373e+01  8.5581146e+01
  1.1149968e+02  1.0235770e+02  4.6286434e+01  2.5446205e+01
  2.0459463e+01]",15.171076472344113
112,11.371760632032197,9.656586,25.393,0.7877117,22.136755771731128,18.066402441110096,"[  0.15798366  27.521524    41.333645    73.036285   107.23946
 102.89638     53.15732     29.365181    22.459312  ]",16.73895449392647
113,0.11579790475735507,11.069793,26.037,0.76819664,28.034817121626475,12.124661454381828,"[9.5520336e-03 3.5836475e+01 4.6672588e+01 7.9797737e+01 1.0550454e+02
 9.3132217e+01 5.5143047e+01 2.6296339e+01 1.4491221e+01]",21.545954963749356
114,0.15251586099856485,10.471753,26.588,-0.47758046,19.763558222615334,20.195298011647083,"[  0.12940913  23.655306    35.199158    70.312256   111.87319
 100.674675    62.115658    36.83873     29.03121   ]",20.857298372148563
115,0.1739130892551274,11.667132,27.878,-0.71748877,20.949026602162796,19.201843114384108,"[4.11925949e-02 2.53522243e+01 3.52240219e+01 6.73676605e+01
 1.15697533e+02 1.21636024e+02 7.11964340e+01 3.57819710e+01
 2.50224419e+01]",33.888146740027054
