episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,0.6032559122980704,3.1585276,1.687,7.5419726,19.618329574120793,20.773207402671055,"[-9.5479757e-02  5.7794613e+01  7.2318924e+01  8.6475449e+01
  1.0341727e+02  8.0831566e+01  5.9675186e+01  5.3992729e+01
  3.7646484e+01]",14.3032510596616
2,-0.12116261655600427,2.472111,1.726,-0.70918626,24.8274204362409,15.496416810857843,"[ -0.2354315  49.95841   203.78177    86.57397   131.50002    28.99012
  20.857183   17.618694   16.665571 ]",34.60606192569781
3,0.14820302917270967,1.372781,1.808,-3.8874054,16.674462348218768,23.379898992854052,"[ -0.7553511  82.395294  121.21094    80.370926   54.004295   47.392567
  33.69011    32.946083   28.48954  ]",80.37664213117951
4,0.09134784564596637,1.069826,1.878,7.7419357,11.426858073830406,28.789706469484994,"[-0.14269303 78.50918    38.807957   22.455711   26.851368   30.522835
 34.35071    31.97971    29.976757  ]",187.86614091316434
5,-0.20892918349322143,2.3474815,2.0,-8.068402,17.404004987111467,22.7074520705974,"[-0.2084115 25.857553  42.793617  65.5034    71.29994   57.155457
 69.705185  44.48107   39.446514 ]",31.082740921790396
6,-1.7882975242356052,0.7772162,2.107,-2.4957492,25.88525385613479,14.096085212791182,"[ 0.37567648 24.912594   32.063274   31.617062   38.235672   36.740776
 33.529984   85.22473    94.87452   ]",32.81148064250771
7,-0.46035031681911004,1.727059,2.259,-8.865249,14.188857311099296,22.235502083815007,"[ 2.180571 41.219967 68.69372  58.87437  42.928925 28.873844 27.585606
 53.804558 35.53343 ]",88.31705271124672
8,-1.1258461208459016,1.0528954,2.446,8.183306,24.51921336486317,15.46162640395977,"[  0.67382157  46.10737     89.5882      71.47651    102.00905
  83.68132     52.885723    79.59904     48.08052   ]",25.633684922223964
9,0.375071890756313,2.9826112,2.555,7.833921,13.373214801600117,26.895246922334877,"[9.1443345e-02 1.4854559e+01 1.7787884e+01 3.2988400e+01 7.9895218e+01
 1.2930563e+02 9.5878654e+01 6.4836205e+01 6.1394157e+01]",17.642193846561167
10,0.37138177891769947,2.7088416,2.65,5.1628294,14.587914392923718,25.612448898531895,"[ 0.21562697 27.135437   27.000809   33.83866    43.264595   70.41387
 78.23758    75.16317    72.916534  ]",16.857445348608785
11,-0.14299460006066503,1.9210863,2.826,0.38292322,16.707223838584838,22.96664300456073,"[  0.60861856  18.669859    21.930883    29.497906    49.966503
 101.38545     72.295845    86.60643     77.49471   ]",21.992671227973517
12,-0.6091703770682934,0.4840171,3.022,-5.804935,11.82796738351886,24.010679365935363,"[ 3.0372107 53.251194  39.678776  29.744776  23.682804  18.247217
 15.950864  15.450776  17.239119 ]",51.24290776006987
13,0.48590275971516295,0.7711504,3.207,6.2402496,19.511115518022507,20.59511097135497,"[-0.5754377 58.248516  62.347767  53.961674  54.0508    48.514507
 37.058197  28.415379  29.561497 ]",23.510321465757155
14,0.42952820146044957,1.7739608,3.344,-0.21872346,27.686983041827748,12.536199874254068,"[-3.6171574e-02  5.6037289e+01  5.1662731e+01  4.7825459e+01
  3.5541630e+01  2.4293507e+01  1.6718996e+01  1.4257308e+01
  1.4064095e+01]",23.645734955487143
15,0.044079970841022324,1.4873878,3.405,2.233713,25.21106833246229,14.884370318663644,"[ 0.47500086 27.886356   32.423115   39.87935    36.939003   40.242683
 41.71287    19.49858    17.92348   ]",17.056046578930538
16,-0.26916315107798655,0.913739,3.532,-1.9787627,14.494026058088368,25.630509276199156,"[ 0.47241256 27.774868   25.275259   23.003624   32.69844    43.38874
 67.807      89.04947    51.718468  ]",94.43415681573761
17,0.2731197858544862,2.145853,3.635,0.6514215,24.115142350897955,16.190514834105556,"[-8.3068892e-02  4.6361938e+01  7.6493393e+01  7.9046242e+01
  8.7039413e+01  6.3397629e+01  4.3485229e+01  2.3733116e+01
  1.8665049e+01]",20.460195564139074
