episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,2.8806520871659265,1.6795169,1.24,1.3310659,14.128672982163353,25.97803433042248,"[ 0.31748462 15.08942    19.15508    41.015404   37.68874    55.85678
 37.46062    44.54306    66.662285  ]",12.753819628554897
2,-0.07551940081005652,0.8665766,1.371,-11.083381,27.09212004589363,13.240200421786406,"[-0.39725816 44.733402   65.24682    54.194378   39.857388   26.955067
 22.58124    16.808628   19.15583   ]",15.178418061932755
3,8.577224572361938,1.4107286,1.477,-7.2699676,15.259104653551534,24.920784529385273,"[-0.14910126 38.35661    36.265865   36.43206    36.647484   47.988003
 77.97502    50.67992    42.861435  ]",19.009004499626467
4,-0.06336984736661966,0.62207013,1.569,12.763242,15.678370708209501,24.367227678895308,"[ 0.41050768 17.477764   17.455126   22.922363   25.074463   31.661722
 55.20252    90.122475   80.16116   ]",15.415099579987972
5,4.501131166528093,0.88409454,1.728,10.576926,25.625331669117884,14.60014363066638,"[3.49237025e-03 1.01026215e+02 1.54249435e+02 1.06896393e+02
 5.89019585e+01 3.72290268e+01 3.46454582e+01 1.58841763e+01
 1.51355362e+01]",13.65334306071471
6,14.096470858690449,3.2264178,1.817,-11.025358,22.646764765431417,17.545624596709157,"[1.09833099e-01 3.59686852e+01 4.70432777e+01 7.75820999e+01
 1.12909065e+02 1.03322548e+02 5.92912064e+01 3.28212929e+01
 2.06269665e+01]",18.72211740415224
7,2.469546389968302,1.3878284,1.879,3.1562061,14.10935233777904,26.268356278291428,"[ 0.2029001 14.112445  16.743065  30.26557   40.301132  44.044968
 46.16747   61.78479   75.71473  ]",18.520815119837657
8,-0.06826282254249537,0.927868,2.035,5.882966,25.79869550154173,14.324904830365695,"[ -0.20157629  63.7106     111.58251    102.0235      53.54127
  31.968391    20.691404    16.660124    15.451757  ]",17.09768423002744
9,1.7723743980608997,1.616574,2.081,1.6118556,24.815813574706148,15.373565017622663,"[-0.1427435 78.94594   79.74824   49.342014  38.932323  64.902756
 20.557753  16.869787  14.90356  ]",32.467918815170435
10,3.089674034772835,1.9707625,2.131,-1.4339244,25.53490578807666,14.674325301009342,"[7.9479203e-02 4.8959190e+01 5.4674736e+01 9.5799606e+01 1.3135739e+02
 3.9700993e+01 2.1922144e+01 1.7226927e+01 1.5998754e+01]",20.623566753144704
11,0.007150142714148193,1.5519863,2.23,1.8436844,22.76524198953886,17.51115802336884,"[-4.4494685e-02  3.4393562e+01  8.4180511e+01  9.2142487e+01
  1.0364690e+02  8.9012497e+01  8.9596886e+01  4.5121719e+01
  2.6996298e+01]",18.96441853864184
12,3.65253208536369,2.5689645,2.346,3.9704819,14.121271914191398,26.09189020158825,"[  0.17644782  14.686128    15.754562    18.696003    25.653723
  48.916836    97.86367    165.0001      70.062836  ]",148.3310638300852
13,6.386126365142992,1.1310024,2.449,-1.0087043,14.509240326926628,25.559765313488686,"[  0.44779077  16.146032    18.05672     23.320429    39.058502
  53.016495    64.39261    102.72508     98.74388   ]",15.456295440669882
14,7.735212583077382,1.4974942,2.571,-4.635796,23.150525856208393,17.055020786476117,"[-0.2171796 56.33301   76.533806  86.46608   87.19506   63.50262
 47.32959   26.099379  20.150404 ]",13.587376250272628
15,-0.03462243137274277,1.3483243,2.806,-5.0514526,14.44107995277758,25.674298373955263,"[ 0.25387606 35.35269    34.339      54.62439    78.605156   88.09962
 78.8738     62.969154   67.378044  ]",14.992903856907278
16,-0.008108319787825332,1.6107633,2.856,-4.1882963,15.594161424060758,24.527957755991114,"[ -0.3602858  31.846994   18.910759   24.443785   54.374836  109.973434
  52.602226   43.205044   63.575764 ]",139.75947948470485
17,-0.0021826723053237633,1.7522947,2.919,-3.7112281,17.212512117877615,22.93763318477931,"[ 0.13310194 21.41179    29.758364   52.754845   69.69226    71.79153
 67.698746   91.309814   67.49002   ]",19.970762039904397
18,1.2014955334178588,1.581746,2.961,2.0487814,15.582704559067695,22.177453736291685,"[  0.7357694  15.474363   16.560009   22.566195   49.59112    30.680853
  34.134277   60.992664  133.2895   ]",13.792208458210407
19,8.59244590429442,3.053823,3.093,1.2501704,17.80456056050469,22.349851883271757,"[-5.4224674e-02  2.1394516e+01  2.9439573e+01  6.6023430e+01
  8.1688614e+01  8.5205582e+01  6.4171654e+01  5.7825447e+01
  4.1976124e+01]",15.221301766303378
