episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,-37.273144428197966,1.0560769,1.48,inf,23.250784390875793,16.732767616919173,"[ 1.8058205 60.19081   66.28484   78.91714   73.61396   64.82081
 44.945522  44.884716  39.304592 ]",35.047511447215555
2,-23.156493360099187,1.3460325,1.546,inf,14.599816621481052,25.592648381568466,"[ 0.10026975 16.48595    19.200415   28.844465   61.784554   57.310116
 68.477806   92.17853    83.7223    ]",14.409425686980786
3,-17.51828456577832,2.0223248,1.629,inf,26.02524476963168,14.340779449811276,"[ 0.1893242 51.34138   83.62009   93.08449   78.83796   43.54336
 59.289673  36.422592  16.692549 ]",16.581875866765063
4,-28.018561074654592,1.2326248,1.773,-inf,17.501613434994535,22.659220507028312,"[ 0.9807463 20.570807  22.557081  27.208197  34.95943   51.196037
 55.853764  53.26781   45.33569  ]",97.80194747085909
5,-1.7005682485925748,2.5965886,1.868,-inf,19.272451741655843,20.92191974092334,"[ 0.2009047 26.753122  36.289856  51.899292  81.57048   76.42227
 63.54163   52.232265  31.856707 ]",29.025556572413336
6,-46.75738025986159,0.8332181,2.044,inf,14.168295637661227,26.101019267324354,"[-5.7304867e-02  2.4558550e+01  2.4508604e+01  3.8936016e+01
  6.1035664e+01  7.8472633e+01  7.0670128e+01  7.0809441e+01
  4.9306622e+01]",84.9198102645246
7,-24.277753271884457,1.6251624,2.116,inf,15.82608938689383,24.425506901489694,"[-0.14715303 18.861198   28.75147    47.764507   55.861736   66.14875
 55.689777   53.251995   46.727196  ]",18.265808754139975
8,-41.35650179578686,1.2000959,2.382,-inf,20.405352095795013,19.73294655724183,"[4.2668689e-02 5.9761177e+01 7.1385971e+01 7.2550110e+01 9.1140076e+01
 8.3422691e+01 6.2271378e+01 4.2931034e+01 2.8786127e+01]",16.337843021761486
9,-12.427215548501191,2.829545,2.496,-inf,23.381666958487344,16.777234274773974,"[  0.36152735  40.282063    35.127186    59.99406     61.42679
 117.18303     63.046886    51.397667    40.964577  ]",17.6989743064372
10,-6.100717816048372,1.4622364,2.568,inf,11.857592734785708,28.483991493062643,"[4.3292284e-02 1.3348471e+01 1.3389353e+01 1.5824786e+01 2.6385128e+01
 4.3737995e+01 4.5805290e+01 5.4296780e+01 8.8723869e+01]",23.739104727725312
11,-38.56147264724816,1.3939003,2.644,inf,15.910082620946513,24.20879216580704,"[8.14934820e-02 1.80273037e+01 2.40907993e+01 3.79538383e+01
 7.16010971e+01 1.19429955e+02 1.39831879e+02 9.68501740e+01
 5.70258980e+01]",18.14262589122331
12,-38.904290899854715,0.89583725,3.191,inf,19.743575895302847,20.43963427475299,"[-4.0223729e-02  3.4726250e+01  4.5416592e+01  5.4449860e+01
  6.1563179e+01  6.2166687e+01  5.4553444e+01  4.3380169e+01
  4.2188126e+01]",127.38264891378262
13,-39.793511877231126,1.0833638,3.299,inf,12.057483831750421,28.194227872449495,"[9.88570899e-02 1.25356894e+01 1.41995983e+01 2.16693573e+01
 3.98930550e+01 4.66977882e+01 1.32886719e+02 1.20133316e+02
 8.33101807e+01]",15.432449210844199
14,-12.541630573290137,2.4379754,3.356,-inf,23.212333023802017,17.066989705081873,"[-2.0342923e-03  3.3841537e+01  6.6876648e+01  8.2178581e+01
  7.8512825e+01  1.2336182e+02  8.9439987e+01  3.0708950e+01
  2.1500225e+01]",15.39143076407944
15,-28.11584503797414,1.4353677,3.473,inf,25.429064060816867,14.723221533306186,"[ 0.26806527 34.079453   33.161232   36.504864   67.79494    51.565144
 40.522457   32.32108    59.12036   ]",57.23706853407489
16,-18.112400812141793,1.8671103,3.58,inf,18.562838627777626,21.502198329281732,"[ 0.4279207 23.75749   30.871227  45.49953   63.194336  84.91639
 73.796165  70.17186   46.56889  ]",14.86981618412718
17,-57.08090027025766,0.61956877,3.691,inf,25.191688864724235,15.051934156553706,"[ 0.16681209 85.89786    89.05695    51.22363    37.727314   23.357391
 18.94571    15.725121   16.373386  ]",12.950862431947701
18,-46.51199756912339,0.7206062,3.919,-inf,29.110725957282636,11.116008365071481,"[ 0.3031028 71.856384  60.09708   67.02498   69.91813   46.106804
 16.950052  14.374635  28.330051 ]",22.33877992194114
19,-61.285685101947074,0.39782053,4.053,inf,12.340973235098728,28.027357545877024,"[-0.13394386 29.961716   16.617897   15.073893   22.17196    44.33724
 72.72643    70.491844   74.33515   ]",97.99485135225977
20,-42.838630633532375,0.8239186,4.194,inf,16.83321836928553,23.323133795966612,"[ 0.48887703 19.41533    22.747845   33.15591    48.980072   72.10393
 68.344154   76.51817    66.88328   ]",14.289812929008866
21,-21.051876241198954,1.4482151,4.243,-inf,24.28222274687459,15.86645683036575,"[-0.15998508 54.09838    49.217083   45.328426   59.173717   23.931347
 34.20832    49.963165   22.249102  ]",26.146480272924226
22,-16.11674613475909,1.9813639,4.369,inf,16.75224830323893,22.890824241714444,"[  0.5307918  16.516312   19.611113   22.562252   33.20297    54.667877
 101.98303   114.4447     75.35038  ]",33.42570406072045
23,-37.46188995824901,1.0057759,4.449,-inf,16.213461365967955,17.481094287997827,"[ 0.34055135 16.250193   20.30371    28.955967   61.67154    48.326065
 47.52964    96.77141    88.74536   ]",16.110914600194345
24,-5.881691427962522,2.039007,4.502,-inf,13.176182271296167,27.01799939377847,"[-0.9463225 12.575343  14.777145  19.017126  29.089802  68.99587
 55.78018   47.016026  37.49904  ]",15.087245865915278
25,-26.505024839965095,2.8887258,4.665,inf,25.427680341048195,14.685358112535294,"[ -0.14755169  51.625507    91.58594    104.42351     94.19012
  59.498085    69.0268      32.508747    20.943773  ]",13.237852107790633
26,0.667175543496239,2.3997302,4.764,-inf,25.58356652524318,14.620955079193477,"[-6.5465726e-02  4.4348892e+01  7.8790901e+01  1.0624829e+02
  1.0815487e+02  5.3330757e+01  2.8893953e+01  1.9557014e+01
  2.3160938e+01]",14.40492679588175
27,-25.831646852535737,1.4689475,4.838,-inf,22.368546616735067,17.837027458754676,"[ 0.21458119 36.688038   43.614285   59.963066   66.95361    47.47498
 43.602135   45.38071    37.91603   ]",21.84249240822283
28,-12.2718134197723,1.3497663,4.901,-inf,14.598477892695023,25.49591906488936,"[-0.5936513 16.268026  16.231512  19.245588  37.65789   56.65362
 69.66601   57.42208   55.06559  ]",154.27212607918997
29,-41.99810364756144,1.0715951,5.023,inf,15.609925118475015,24.456153343332844,"[-0.09188829 40.496082   21.47608    23.752245   26.076563   27.411634
 43.413258   47.469234   44.39329   ]",26.803802647621758
30,-36.36021714179745,0.8931513,5.144,-inf,27.119486100177177,13.22389473495539,"[-0.42585018 42.94704    48.967525   47.434273   46.540955   39.25035
 27.531647   21.712515   30.320045  ]",33.78829391229703
31,-37.99319960601803,1.0203849,5.187,inf,15.188803303718498,25.092861832070795,"[ 0.10914191 21.730509   18.748873   20.159365   27.079702   26.807518
 26.837553   41.983517   58.594204  ]",108.54257421185369
32,-7.362556973029338,2.3539176,5.309,-inf,27.555013673299737,12.618592934343777,"[ 0.16768676 56.233986   77.864876   99.84258    74.35297    33.437622
 22.169125   13.732807   13.362172  ]",24.282328878188817
33,-30.493602451017594,1.2003754,5.375,-inf,15.834361867232605,24.399813916526202,"[ 0.1174098 16.323812  19.524136  31.029715  47.51987   60.987633
 66.03869   63.07621   47.626705 ]",84.20268190506705
34,-32.27564490121487,0.7579063,5.463,inf,27.65802807240673,12.487648953711751,"[-0.5100715 58.847267  73.75067   67.42821   38.303913  21.98981
 16.929037  14.079785  13.341258 ]",24.832677187591113
35,-27.55138569867284,1.53999,5.611,inf,23.848610697277074,16.19490935944845,"[-0.28408062 74.56441    77.686455   70.68422    53.624874   58.124832
 53.662693   18.461315   17.017567  ]",18.995482055624528
36,-20.76584795115633,1.906228,5.709,inf,29.95977787822874,10.38206459359685,"[ 0.21621552 63.635056   82.14057    69.204926   72.91009    59.67975
 14.54929    12.525911   22.547232  ]",23.54057402458599
37,-18.443505670776602,2.58454,5.836,-inf,17.449682806727097,22.68712211395167,"[1.6545536e-02 2.0186716e+01 2.5606222e+01 4.8893177e+01 9.6332214e+01
 1.0485896e+02 7.7688293e+01 4.9818520e+01 3.5515480e+01]",13.101541293299226
38,-2.9767375177455437,2.486504,5.915,inf,23.67711869058951,16.501272392208566,"[6.9275454e-02 3.4665771e+01 6.0896568e+01 1.3249904e+02 1.4802866e+02
 1.0130291e+02 5.5293533e+01 3.4505306e+01 1.9305626e+01]",35.44099143095249
39,-47.21911684068782,0.7774295,6.19,inf,22.188569819020334,17.86468065057448,"[-4.0264394e-02  5.0103863e+01  5.9060928e+01  4.2423183e+01
  3.7173286e+01  4.1959984e+01  4.4081894e+01  6.8208107e+01
  4.8438206e+01]",75.14662844371146
40,-17.367555528963795,1.667275,6.234,-inf,15.772182532437384,22.39910299489256,"[ 2.5501757 17.603634  18.570114  20.911919  25.606392  37.987152
 52.616722  33.4323    43.87222  ]",41.662463992185735
41,-49.515623009374146,0.83200216,6.392,-inf,15.133592195134293,25.003174112846406,"[  0.20501903  16.824266    19.450018    31.623724    56.39889
  93.37996    117.247536   128.76596     76.73602   ]",15.382984517246332
42,-49.35396102295374,0.6184868,6.464,inf,15.554104171687356,24.44406224707392,"[ 1.030673 23.382027 20.63592  20.075045 23.440002 42.92354  38.717445
 29.014244 34.855103]",115.03819445076334
43,-5.660992634196726,2.515814,6.594,-inf,25.376200709241676,14.7656743697258,"[  0.27268088  45.13453     65.315       58.37989    117.73229
  80.54632     51.859924    19.424921    16.066017  ]",42.81384353259751
44,-26.205122393055955,1.1066707,6.634,inf,12.852292351791968,27.291253616572483,"[ 0.3279717 15.080635  14.36338   17.472925  31.14155   32.86405
 26.997696  41.587204  62.10802  ]",113.56632538627122
45,0.3929204286464987,1.7008026,6.676,inf,25.405769727533876,14.746424397419093,"[ 0.149491 90.70093  54.32045  55.1109   79.383675 52.24103  19.808575
 17.049084 17.760038]",28.154453463491
46,-31.254797212516422,1.4243824,6.829,inf,15.964278687336126,24.45706378429759,"[1.25977933e-01 1.73830795e+01 2.06185780e+01 2.96380596e+01
 6.51019516e+01 1.01408806e+02 1.16392181e+02 1.38805862e+02
 9.09427109e+01]",15.969036226483722
