episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,-24.829573396278214,0.784194,4.469,0.29622856,17.180750087162963,22.922412903150246,"[ 0.32410228 17.50346    18.675926   19.397587   29.347446   45.151848
 65.66617    56.628586   71.11898   ]",14.402042520277503
2,-42.56079718441773,0.698664,4.469,-2.1515515,7.458041718726085,32.916082666347315,"[ 0.3303176 35.965244  22.57789   42.852734  46.052437  55.816963
 30.017435  33.797676  51.4287   ]",92.0719826045168
3,-15.862801253527879,1.8208762,8.959,1.9957246,20.165960304514687,19.3452920257801,"[ 0.22454102 35.83745    46.638428   56.270294   52.840294   37.589798
 48.30449    60.870285   48.51164   ]",17.896782113504607
4,-20.463080785858956,1.2057625,10.577,-0.043402523,29.86313194204693,10.390164818310906,"[ 0.41264  41.291798 36.16009  30.554405 32.15809  36.621635 46.69847
 29.604897 28.826307]",16.29364456345539
5,-43.20774347464999,0.6629841,10.577,-1.2706803,38.259972446250046,2.0145603403223564,"[ 0.59794986  2.092227    2.6626842  24.91887    42.108143   39.193928
 57.426098   57.004093   52.39446   ]",14.241369011367496
6,-40.18080570615043,1.1236459,14.939,-0.035274923,19.36262494211911,20.742531828103836,"[ 0.32803893 34.98568    41.214382   59.55942    79.164986   71.636856
 84.96119    55.656532   34.461422  ]",66.45407638662132
7,-20.979640211974978,1.204695,20.909,-0.95666313,13.091856560606763,27.04496149475229,"[ 0.5135005 63.15141   56.65068   46.90953   39.459694  30.385487
 21.423767  14.097392  11.93766  ]",151.97786671907875
8,-40.04292155014174,1.1448838,21.098,0.7714407,25.224865543956415,14.947843817037034,"[ 0.45432022 41.901535   66.63988    77.34188    71.17542    55.388805
 34.95485    22.190874   15.284671  ]",14.32122354663989
9,-28.775959881773513,0.8764182,24.628,0.8121827,31.091551486396032,9.092331822219535,"[ 0.8854748 47.30692   50.24287   45.534252  38.03042   29.119623
 16.630356  13.928647  25.334892 ]",26.415099585013152
10,-44.512199632898714,1.0915514,26.421,-0.22393356,20.348391768062367,19.796832926346557,"[ 0.21605435 28.241781   27.94198    34.548775   46.604485   72.710464
 59.54857    68.85164    87.8606    ]",20.1959123437411
11,-61.759251148587076,0.33323294,26.421,0.72695553,13.146361861783642,27.12527875828594,"[1.3463305e-01 1.3580920e+01 1.5118544e+01 1.9224184e+01 3.0985815e+01
 1.0442248e+02 1.5520618e+02 1.3520636e+02 6.8024612e+01]",16.6986977578538
12,-34.2331429639785,1.0810996,30.066,0.30366915,12.437335661831467,27.752020464059992,"[3.5732359e-02 2.8707455e+01 3.0998495e+01 4.8744999e+01 4.0373760e+01
 3.8942368e+01 7.6842918e+01 1.0524721e+02 7.2867889e+01]",16.208477895649057
13,-24.738322329664083,1.3403702,31.708,0.5980146,30.639201896135148,9.54734957114142,"[ 0.2807522 48.7231    47.93811   65.175255  64.5548    50.352024
 25.742155  16.165909  16.81671  ]",28.61439206211294
14,-3.9792108830860697,3.047661,31.708,0.3122382,36.510245089480165,4.070666790403452,"[ 0.57031304 43.52101    52.186142   66.018776   68.99026    40.52846
 19.851442    5.588006    4.187866  ]",15.736027938087808
15,-44.64295148556324,0.7581793,36.098,0.47826734,17.06476707824298,23.22296477441337,"[ 0.11283495 22.383234   22.557573   29.114761   34.810154   36.031044
 44.432835   65.814804   51.782116  ]",138.8276661555825
16,-49.51195308245967,0.7579917,38.07,0.22678281,10.555446869667346,29.65497417760171,"[-7.27884248e-02  1.14968328e+01  1.29014845e+01  1.87547779e+01
  4.98008728e+01  4.01708717e+01  3.15356884e+01  6.44384232e+01
  1.17298500e+02]",158.9467561995024
17,-27.08444453212668,1.0628002,38.748,0.28169644,21.068052417786266,19.077715200075303,"[-0.2846978 29.100924  46.32215   74.27542   88.70373   74.383095
 56.094604  41.612263  28.444162 ]",14.219304035173092
18,-28.157617348898206,1.4921324,44.191,0.45261157,30.60855217146794,9.738566911314265,"[-0.29561225 69.10773    95.94963    87.729904   68.932205   41.732635
 15.512342   11.3224125  10.012655  ]",14.414002086242457
19,-15.168999328324984,1.0418206,0.0,-0.44212574,31.89654291402908,8.250323606743292,"[ 0.06474472 38.580692   18.676329   14.159583   14.163626   16.035988
 26.383335   35.983418   38.608814  ]",58.54881589472501
20,-33.99186237723335,1.2206197,51.018,-0.24145304,17.641988106518564,22.547842785396167,"[ 0.08331615 32.09583    51.249596   55.720715   45.154453   41.723183
 61.892754   66.94103    54.127216  ]",15.14770287411659
21,-46.44449496921138,0.8581544,51.018,0.37963632,22.388861213102658,17.740669203517147,"[ -0.34610763  42.453632   119.54073    108.300095   120.93919
  79.10233     35.04564     24.643795    20.239536  ]",15.643852164513547
22,-16.922020258160124,1.9938499,53.927,-0.27320418,18.519582302894463,21.611338071177062,"[  0.16678984  22.409948    20.15751     24.366032    41.81171
  95.21626    122.017654    93.05497     38.35546   ]",18.39141182064457
23,-6.902910759765307,2.5133781,59.798,-0.050318062,25.655529523458295,14.686180440653551,"[8.3987445e-02 4.7113609e+01 6.0322155e+01 7.8055542e+01 9.8521927e+01
 8.2106499e+01 3.6179760e+01 2.1379007e+01 2.0423742e+01]",18.92990750945702
24,-54.31290521653269,0.66064006,59.798,-0.2878794,23.341243715831617,16.72998795094709,"[  0.26548812  30.156975    40.728783    79.40566     85.629
 117.95868     94.39071     67.61166     39.3602    ]",15.292062794051056
25,-20.006289974213956,2.1121378,62.823,0.18715575,16.512804855141383,23.623460639688048,"[3.4389466e-02 1.7537048e+01 2.1930277e+01 3.8106426e+01 7.4993172e+01
 7.8807640e+01 4.9558117e+01 3.4470604e+01 4.7439137e+01]",23.203253202987536
26,1.961358394528589,3.8183944,62.823,0.047459014,19.719445624232,20.40920154752209,"[-0.39704415 44.328915   55.23363    74.23436    73.225815   58.989975
 41.981194   30.209507   24.399355  ]",14.097513964007144
27,-54.15229080591158,0.63707495,68.665,0.29127768,18.580841694160174,21.525554805972504,"[ 0.20038782 51.223522   54.43713    43.84247    39.633854   43.81169
 71.416626   60.683475   53.770046  ]",20.03952965749923
28,-21.228562142872534,1.5808202,72.409,-0.2762202,22.331939217106385,17.89816800283152,"[-0.271603 53.54573  43.71962  35.866558 40.21905  38.297745 56.887394
 47.298553 77.49755 ]",29.201161848436616
29,-17.118660772814366,1.9547321,73.094,-0.093516804,13.766504467022447,26.35533489131963,"[2.8716981e-02 1.3933544e+01 1.4203594e+01 1.5878723e+01 2.0339417e+01
 3.1738855e+01 6.2824234e+01 9.3993858e+01 6.9895248e+01]",13.150246911668948
30,-30.469181732568618,1.1312431,74.542,0.08956497,17.257183171879152,22.97942912797425,"[ 0.6140408 21.353016  26.690895  35.375607  47.505276  62.81981
 64.304016  54.20661   33.77564  ]",24.971509127663573
31,-33.70275701731865,0.92905647,77.239,-4.5110493,29.936904618897344,10.210307404688871,"[ 0.3606965 16.801722  15.612782  18.585768  34.12855   99.400566
 91.083855  83.977684  68.353264 ]",82.17521853812694
32,1.4086640842308222,2.647799,77.541,0.18723449,15.497613804725477,24.64361973059519,"[ -0.20430712  24.88676     61.668423    85.61935    149.81792
 132.86646     57.837303    37.51175     28.456131  ]",14.107462115227245
33,-22.636995052301586,1.6811187,80.04,-0.24988443,25.33609443695236,14.81446235501936,"[7.7564262e-02 1.0374682e+02 7.3854675e+01 5.6630634e+01 3.9507694e+01
 2.5694952e+01 1.8177526e+01 1.5823797e+01 1.5374736e+01]",22.793317851936944
34,-44.25409433599629,0.8902843,80.089,0.056245312,28.948985894641552,11.110652412825498,"[ 0.25491142 39.575806   51.878906   65.428505   76.64627    62.668015
 45.003647   40.773056   24.194262  ]",11.466369526294399
35,-27.861639800311877,1.3024081,80.089,-0.18388559,15.320441584131897,25.087241536110106,"[ 0.33857876 16.79299    16.148895   17.284195   23.430119   37.70657
 65.62876    89.54333    74.02858   ]",14.330355886526466
36,-36.15385326248064,0.9081984,86.679,0.014763915,25.233192191811305,14.845619170975286,"[ 0.15437777 48.941975   49.0525     36.101063   39.151608   52.897564
 24.297585   20.658197   30.098627  ]",20.93601745100123
37,-4.690744221524516,2.7001302,89.307,0.22395162,26.268379704337747,12.892804244796354,"[-6.8122596e-02  6.1719913e+01  7.0677505e+01  5.6425919e+01
  5.5877121e+01  5.3425789e+01  4.5900043e+01  2.5695562e+01
  2.6875040e+01]",106.14009855142663
38,-72.53056321823901,0.4093731,91.916,-0.010372788,16.698679449772907,23.408107530511383,"[ 0.07806754 52.800747   27.00582    21.900946   22.62188    33.761288
 41.598076   40.260708   51.578136  ]",168.2530123969159
39,-21.321820011210352,1.3164408,94.106,0.044791613,15.547061898545707,24.706762208192146,"[2.2334827e-02 3.0655468e+01 2.0590956e+01 2.5666039e+01 6.4111359e+01
 7.1071404e+01 7.2969429e+01 6.8614563e+01 4.2430664e+01]",31.07590682822764
40,-21.031205720102566,2.1020808,96.082,-0.084551275,16.12140494850424,24.078812271401105,"[ 0.30745038 31.629051   37.91908    44.324875   49.978104   60.16667
 44.996357   28.877022   28.038267  ]",95.46445517897261
41,-61.41404818475781,0.44736367,101.046,0.19793357,15.060714779131532,25.074065488780338,"[ 0.4801385 22.83443   24.632332  39.043533  40.00917   52.26449
 39.611835  26.253124  37.755825 ]",67.9629676553921
42,-32.29889144064337,0.79446226,101.331,0.15502171,24.69215030145216,15.524618257459196,"[-1.3938093e-02  1.1499541e+02  1.7646416e+02  7.6733116e+01
  2.7107260e+01  1.9383675e+01  1.6568325e+01  1.5886542e+01
  1.6906595e+01]",14.290691921892165
43,-39.20167331689395,0.8730442,102.813,0.1945336,28.275364897743,12.242296096838675,"[ 0.0731407 13.495968  15.266583  19.065218  32.04341   45.334988
 66.10952   22.919786  64.44207  ]",15.112132476832471
44,-51.03946114459705,0.5952274,104.468,0.19109133,17.67191843900276,22.402057535147627,"[ 0.22752239 26.953543   27.42085    40.24411    50.66237    55.32041
 67.30835    78.808365   84.40939   ]",15.083712192993065
45,-38.56104231446503,1.1008401,107.373,0.18591507,16.442775746024193,23.707749674594936,"[ 0.1486161 29.57823   45.575066  64.56848   83.07936   51.32635
 28.515509  32.87277   73.329414 ]",17.922343943859612
46,-31.344639114148848,1.1575795,109.151,0.18323576,27.43069728366621,12.785465219684937,"[ 0.2666922 46.408566  53.09579   77.406364  50.636047  22.532255
 31.471373  36.452217  45.368    ]",14.918730807319069
47,-36.09892204614903,1.1375078,111.131,0.14044906,19.065646604490336,21.13665684429821,"[4.7128834e-02 4.5043972e+01 6.6130493e+01 8.0090073e+01 6.3199348e+01
 3.7687778e+01 3.2035873e+01 4.0755966e+01 4.9799450e+01]",14.440894869803325
48,-28.789224839363776,1.185421,111.131,-0.009202135,32.01311722136341,8.245265650383532,"[-0.16861753 91.648796   82.05534    68.52975    54.254204   26.84859
 14.117977   11.6997595  18.043581  ]",13.440114365992093
49,-51.171814137213,0.61515814,118.467,-0.052999552,16.923155863249526,22.62873190183356,"[ 1.1698653 41.184464  27.42633   16.268366  17.110855  21.327358
 28.692062  33.680397  52.107857 ]",101.26008595096926
50,-33.777265961814685,1.1600829,123.855,-0.14113162,18.470286120630117,21.70159115506068,"[-1.7751509e-02  3.9687126e+01  4.9412388e+01  6.0499287e+01
  7.4438004e+01  6.7911270e+01  5.3054306e+01  5.2364841e+01
  5.2117939e+01]",89.61849587443328
51,-37.19198215249071,1.5799432,127.808,0.13926719,19.073657402426104,21.041724099414935,"[7.7348903e-02 2.2040522e+01 2.6180487e+01 3.9023994e+01 8.8375198e+01
 1.3447444e+02 7.4394806e+01 6.9756042e+01 4.8697578e+01]",15.239871793563683
52,2.182310357675021,2.691592,127.808,0.15448669,21.081451602215182,19.092939008317504,"[8.4590912e-02 2.5808289e+01 3.6557037e+01 7.3049690e+01 1.2511856e+02
 1.1004606e+02 6.5073715e+01 4.0151440e+01 3.7468716e+01]",15.466434021112693
53,-38.00176278529432,1.300272,131.022,0.13490184,21.086464608746752,19.062493880127303,"[6.3912007e-03 5.5737526e+01 1.1064834e+02 1.2761776e+02 6.6293114e+01
 3.2141888e+01 3.8925926e+01 3.6670307e+01 3.3932644e+01]",85.47611642575124
54,-44.47253789984526,0.9021251,132.753,0.13474514,25.444394514680507,14.903239203426748,"[-4.9470617e-03  6.5346527e+01  5.6486183e+01  5.9943947e+01
  6.4919426e+01  4.7867359e+01  2.1615314e+01  1.8022652e+01
  1.8826746e+01]",25.860600758130605
55,-41.46339413667182,0.8436282,133.186,-0.09354245,22.870291138839555,17.512059009420177,"[-8.3398167e-03  3.3018757e+01  7.3696182e+01  5.8313587e+01
  7.5872124e+01  9.4456871e+01  9.8278229e+01  6.4581421e+01
  4.6178787e+01]",13.575735273175347
56,-23.30407190016318,1.235504,133.186,0.084975004,17.765068614701125,22.55566358900768,"[-4.0362938e-03  4.8729755e+01  5.1893822e+01  5.4267925e+01
  9.2554146e+01  9.5001854e+01  7.1579742e+01  6.3572926e+01
  3.7175663e+01]",12.089903609450424
57,-35.67490241529531,0.80495906,133.186,0.14438452,27.9824089124682,12.404801373578604,"[-4.0115017e-04  9.5549965e+01  1.1183458e+02  7.3372566e+01
  2.4128782e+01  1.5530559e+01  1.3436741e+01  1.3376217e+01
  1.5328899e+01]",15.001184245702499
58,-55.50880084999317,0.734283,140.727,0.030889643,30.540611755898016,9.91335960042152,"[ 0.24890219 48.138584   39.098427   49.750008   35.433556   42.604256
 35.84856    48.472866   32.826717  ]",19.41940658535393
59,-34.9265759902085,0.80452335,143.055,0.01773481,22.23503860993249,17.88365972737404,"[-6.33464158e-02  3.31623306e+01  3.38025894e+01  5.85911026e+01
  7.04131851e+01  1.26800064e+02  9.57357407e+01  7.06933746e+01
  2.56250210e+01]",28.525114009541074
60,1.5284377244478153,3.390582,143.055,-0.08200033,23.55944947250773,16.57176029752938,"[-1.01693615e-01  3.90514984e+01  9.99040756e+01  1.22734726e+02
  1.05449188e+02  6.87737427e+01  3.20989990e+01  2.00790577e+01
  1.83479557e+01]",14.73255428479095
61,-22.86001414715243,2.2938216,145.868,0.13698536,24.87668048001962,15.566474358000749,"[ -0.2384533  60.45094    65.8567    104.95001    81.24504    60.01538
  51.781395   27.17066    20.154947 ]",13.356962523410807
62,-28.73650200338158,1.6063279,147.341,0.059894245,23.086526759355156,17.13960904747479,"[6.0728416e-02 6.9092575e+01 5.4123409e+01 3.0518112e+01 2.4765917e+01
 3.2604431e+01 3.9672485e+01 4.6367477e+01 4.8408146e+01]",21.7105521625179
63,-22.279021022339773,1.191086,149.22,-0.08429204,13.472616977295369,26.702122950097788,"[3.8897268e-02 1.5373012e+01 1.4719807e+01 1.9566959e+01 2.8639038e+01
 3.5786530e+01 4.5433758e+01 6.8377777e+01 1.3265471e+02]",15.421058872115362
64,-3.7383504879390954,1.5102825,0.0,-0.0155940335,24.926610409412916,14.893723447292132,"[3.0213697e-03 2.8120497e+01 3.5487621e+01 4.1607254e+01 4.1645718e+01
 2.1755732e+01 4.0192875e+01 1.8785501e+01 2.9682535e+01]",17.07693876107871
65,-20.308931447381898,2.2797735,153.259,0.054192487,22.576169328015,17.644742969779344,"[7.6458216e-02 3.0751045e+01 3.7536224e+01 7.5765953e+01 9.0104408e+01
 6.7934608e+01 7.6884850e+01 5.3284740e+01 3.0891489e+01]",28.15646478444392
66,-17.002833617584113,1.7066294,153.915,0.059745815,16.8953830648691,23.169445446649114,"[  0.2910347  17.57942    19.624315   24.550625   35.886566   62.939796
 108.90748   127.48215    65.26195  ]",13.327416481192474
67,-35.9846327437287,1.3705087,155.494,0.003092915,15.094184544711261,24.959830999865982,"[ 0.2353413 18.66983   24.639874  53.327282  81.25686   95.22198
 68.73315   48.473133  42.473026 ]",56.33807016863678
68,0.6363523949167198,2.4908006,157.099,0.022360628,16.764668274972568,23.39183823253783,"[  0.18563421  18.394947    21.813936    29.79919     63.460403
 107.091156   135.95343     67.04971     37.33611   ]",15.303407235940057
69,1.641862699078763,4.280344,0.0,0.11925104,22.95348416742842,17.34447513630489,"[3.6451057e-02 4.1312981e+01 6.4359291e+01 7.3482208e+01 8.2482002e+01
 7.0800453e+01 4.0196102e+01 2.3920263e+01 1.9110283e+01]",17.345409236610973
70,-45.630280505685995,0.99013025,160.929,-0.10317293,22.59591036281515,17.536113862218524,"[ 0.24169989 64.619545   68.590485   93.87087    46.31619    57.735962
 46.262054   72.956345   63.277313  ]",14.980645450451963
71,0.8290672201704707,5.1832185,163.068,-0.12214337,25.590357476817484,14.663396289544853,"[  0.15548591  33.84521     47.19212     89.85919     87.93051
  76.14998    118.38474     60.485844    22.866714  ]",14.032470012271784
72,1.1837839938421273,4.050529,163.068,0.055643458,18.050243502098247,22.133988560042436,"[7.5607590e-02 2.0937874e+01 2.5766499e+01 5.2518284e+01 6.5126205e+01
 5.6563580e+01 8.3915642e+01 9.5243767e+01 5.8002987e+01]",14.528504667492552
73,-18.453030807428004,5.6058574,165.979,-0.06688775,24.962973346321622,15.130964757794269,"[ -0.1973898  43.92456    85.414314  100.144196   76.382454   46.378857
  26.090843   18.974918   16.157763 ]",18.722727581487142
