episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,-41.15901299019676,1.1025667,3.036,5.410098,24.863758295188678,15.282644575714622,[0.10958861],20.54768347095806
2,-43.14395077491999,0.70810324,3.907,3.9797394,24.73163887223935,15.470923904146284,[0.03748076],35.835337734033494
3,-52.91713186915362,0.53854334,4.613,4.335573,33.10761998670061,7.576049215887324,[0.0773702],22.32186520417031
4,-40.6355499338133,0.8822313,4.877,-3.950227,23.970413578667618,16.092643196710018,[0.13952701],13.251030533622945
5,-10.027315620538772,1.9728163,5.192,-2.606104,18.96032706017436,21.17985201821813,[0.12330861],12.629942437952622
6,-34.08361124545815,1.0201153,5.192,1.3245558,22.715185250525845,17.510657050048003,[-0.05550921],16.85397932322879
7,-36.80906482393896,1.2628189,6.38,2.3509946,22.672786691167257,17.53960599713088,[0.05708021],14.02585781435163
8,0.8124859101634623,3.4945683,6.38,1.3626987,9.436348419997518,31.051036507905657,[0.08979054],12.124227035204807
9,-45.82346981700289,0.9477944,7.349,0.18474811,27.322657058212343,12.98160827495221,[0.5536697],30.586489631852213
10,-13.235748514705445,2.3393266,8.532,-0.67191887,19.87083962212452,20.229316833608593,[0.12147913],26.873266141670946
11,-26.772494897082726,1.3509601,9.884,2.0234723,21.892669210414862,18.295921816410942,[0.1272215],81.6348298232078
12,-38.50722340016646,1.014943,10.216,-1.191446,17.64363371820005,22.448578713081005,[0.30692834],124.18009913832891
13,-3.079816733167404,3.3552172,10.803,1.8475751,24.94873551324968,12.185259950926227,[0.32279876],28.652462371238204
14,-14.55180941981518,2.7281322,11.343,0.093593866,30.659194183503995,8.676257182944173,[-0.14232217],24.803371191628184
15,-53.503595303866746,0.58117217,0.0,1.6730801,30.90354229880542,9.214295227237328,[-0.25108445],16.311487276245003
16,-39.77003386856745,0.95331895,12.275,-0.44743362,23.314066915188327,16.730943855329958,[0.44557765],14.2050269192261
17,-7.051963736832249,3.681713,14.469,1.3475273,23.31838491526712,16.773679051803587,[0.13487548],16.27667865099776
18,-21.711096300304437,2.2157097,15.298,-1.3073604,13.459329711261741,26.909572464006175,[0.00811638],15.15706902301536
19,-21.639797631242633,1.7164323,16.215,0.5331501,17.255796550930004,22.91030981870328,[0.14095028],19.622478653479025
20,-12.778285372665696,1.7861313,17.105,1.0157709,16.250718439335394,23.98195941094337,[0.18907596],22.57508945640221
21,-19.583453349928565,1.9548619,17.591,-0.119715095,21.023099621670017,19.099445091486754,[0.35455358],23.538007535100462
22,-19.679346927443305,1.8229289,17.952,1.0761228,16.984801087290965,23.282497652061295,[0.05534126],20.911702200884584
23,-38.43886195721749,1.189702,19.601,-0.21709932,13.688779506870919,26.821182371943305,[0.2199152],52.802954456728344
24,-30.033098102189683,1.809043,20.623,0.18381163,20.013232159825034,20.199503092792725,[0.08642139],38.25433242767967
25,-54.89795130185284,0.52573204,20.91,-0.33235252,27.191099676376858,13.186913791901054,[-0.21305926],11.129618795105113
26,-15.073744363326288,1.9842639,21.421,-0.9319664,27.04923942460639,13.15771485069504,[-0.16903597],33.56576008587564
27,0.6315450334578769,4.0194254,21.766,-0.16186938,21.267881995916337,18.998742145011445,[-0.12214714],18.290313391338632
28,-20.17457035152894,1.7483706,21.766,-0.3623068,8.902432467651227,31.469224187632857,[-0.11403777],12.278953844341927
29,1.1836972374999473,3.31874,21.766,0.85796404,20.818206684847528,19.480361716601074,[-0.10064461],13.957317514515035
30,1.7078365744413682,4.6256933,21.766,-0.77653307,17.256989955946963,23.140656287916848,[-0.08871949],14.94918667664709
31,-38.744109487511835,1.3283807,24.793,-0.4492089,24.619923616292645,15.549247063944664,[0.11392771],78.1049934063556
32,-40.71098818821104,0.66830724,25.675,-0.77896786,30.683030016782553,9.551632448156862,[0.19521794],42.26737282305622
33,-5.14947814587516,1.9028912,26.168,0.42253882,17.40875548254904,22.813453718026445,[-0.03883202],23.37350352410185
34,-59.86210927921957,0.637426,26.758,-0.12474844,25.10250487935839,15.152427070932543,[-0.02967936],38.56542675452004
35,-35.046711318766505,1.1986153,27.425,-0.31111422,15.898525515538926,23.983925232671016,[0.24441116],18.06353764063504
36,-8.767806612406726,2.7178488,28.182,0.70967287,17.681180490512833,21.965065218985625,[0.20118038],23.00726844137251
37,-24.166687060200324,1.1152717,28.281,0.67096084,20.46361915111345,19.738856018016833,[0.12326267],16.502559301156598
38,1.7766300083348692,3.2906647,0.0,0.14663996,24.70008602590675,15.63561448251286,[0.09012894],23.677972624022047
39,-32.77655769432194,0.6968019,30.906,-0.6471235,22.48317148433575,17.78121409380726,[0.06721587],16.249065403199033
40,-13.084681295921301,3.3010685,30.913,-0.6401434,25.333544847281512,14.845766477212326,[-0.01906161],14.893288798902313
41,-8.897917800887628,2.2225108,32.045,0.6241223,13.96612740634803,26.216379115390055,[0.2224817],20.594178772862556
42,0.606875488261296,2.5263982,32.264,-0.45334476,22.773873986342608,17.432771663484203,[0.50685215],80.43816699905975
43,-7.616116470053837,2.4417202,33.141,0.47994125,19.198217751563067,21.20635734442939,[0.0792365],39.50761826833435
44,-12.068164960788359,1.8485945,34.021,-0.58498114,24.588453909351372,15.672948626273142,[0.0763104],35.800319842553044
45,-11.212202424058253,3.7683065,35.785,0.16219573,18.626172313052233,21.645390960829747,[0.04749947],19.07749421578956
46,-21.84369609313218,2.1977108,36.02,-0.40010664,20.978183308963285,19.242332912760205,[0.001654],16.8392932289474
47,0.6478881149549185,2.5650785,36.02,0.25976685,25.691651112481527,14.519464096554485,[0.12313002],13.018423043894725
48,-39.33445875955462,2.9290535,37.22,0.49562997,17.53380035186871,22.715415350960857,[0.1821816],20.299251913080738
49,0.7589651769554163,3.6929183,37.257,-0.5321272,21.04365857021912,19.144713921141093,[-0.06196321],16.03067499974064
50,-18.290352894919216,1.8928516,39.498,-0.50635475,19.136151729617364,21.113889431120775,[-0.032722],27.353759035780943
51,0.6825860581898964,3.0210233,39.537,0.50232327,19.846037173029394,20.294404873942334,[0.42938027],15.970423162273839
52,-5.980121227362561,5.0382395,40.373,0.49538058,14.966784043464587,25.343561001451405,[0.33454624],30.998647705758952
53,-51.95008889726559,0.70014846,40.76,0.20294821,27.32985862954203,12.905941655286288,[0.5949529],12.464715883700569
54,0.4719371011589384,1.8891073,41.312,-0.25069577,25.544798922153984,14.648105686021204,[0.47761154],17.361208102068606
55,-20.325173352134254,2.9520435,42.136,-0.08819665,19.979633536348306,20.124593290888075,[1.0783424],15.382370595565256
56,0.4952830776439961,2.17124,42.501,-0.47057715,16.650187274297704,23.563203833669025,[0.04413004],109.15963225627891
57,-5.912056019407279,2.3583775,43.018,0.4644574,24.394929840132942,15.807717192464185,[0.17592928],13.193673390098734
58,-11.852714274685212,2.9797106,43.604,-0.24265893,22.234905354476794,17.960871192306882,[-0.03114782],48.168445905932785
59,-7.720238021334538,3.0366223,44.129,-0.3053638,14.44171057694563,25.734454872924847,[0.0335471],180.2442151476558
60,-14.886444389307844,1.6807562,44.749,0.44631898,24.887446321958105,15.31910251338243,[0.10558859],26.009181879449045
61,-12.759039359384984,1.3814433,45.555,-0.3119168,25.588588786699674,14.776176274203886,[-0.18634088],12.14250391538777
62,-13.415460707763811,2.8081152,46.483,0.4297194,14.047932847789209,26.115388315585438,[-0.2532758],14.884315604161724
63,-6.812204675084103,4.6767597,48.567,0.10230685,12.146185749459882,28.043468624630805,[0.16756839],14.122435537746714
64,0.5639605276809564,2.7745078,49.107,0.25122342,24.898457777063875,15.313192765662015,[0.3495076],14.520039041663573
65,0.605814868645084,3.503089,49.159,0.3856675,26.749687905114943,13.384567776316874,[0.2575362],16.51726511002426
66,0.5797255167067222,3.4752584,50.292,0.39768547,27.19297281375612,12.959045855320324,[0.08109964],25.440643512686464
67,0.6650152773116969,2.9194667,50.926,-0.026413798,25.545719019175575,14.792802466989007,[-0.14179763],19.398302274406166
68,-12.933082889061074,1.8744255,51.701,0.26424843,15.33132211103222,24.859418753513058,[0.05298554],31.366624829279687
69,-12.127071464741286,1.5917082,52.373,-0.32252777,14.345770071011856,25.8097600044255,[0.15393879],21.969943758085954
70,-2.869133077787065,2.1516736,53.216,-0.36046848,16.210909957534316,24.076403927009792,[0.09257822],25.225419853861943
71,0.596533715781529,3.198471,53.8,0.25735602,14.713914320352831,22.87934506578963,[0.25037685],14.910131536910683
72,-3.727879509198919,2.3182616,54.901,0.36253557,15.466305258672255,23.7017374280023,[0.6352903],39.52073093752658
73,1.2292686214007762,5.0097837,54.901,-0.12637004,25.08776110919217,15.049310797007829,[-0.01400249],14.361763772608287
74,-7.667214044998101,2.7842507,0.0,0.068194136,17.69283065552977,22.459134574305086,[-0.12713319],89.09348133515974
75,-16.08584168710964,2.4131522,57.601,-0.06962229,23.877608891685384,16.33816413791203,[0.06447777],33.24338268350117
76,0.47072930160532805,3.2234175,57.822,-0.16266415,29.232699964975108,11.007524421230556,[-0.13024636],14.551783174395645
77,-9.535013492849888,3.722665,58.489,0.10449348,26.55935416099219,13.702332637594836,[0.08011375],13.340706179762483
78,-9.356643128685521,4.285917,59.596,0.01604512,15.892551812557164,24.34117528176717,[0.10050795],13.417748405843115
79,0.4004281673348871,3.3965178,59.636,-0.29893386,29.28746281665771,11.00741838270168,[0.58149713],17.16671419341271
