episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,-1.4788917209078074,1.7438558,1.33,-9.812496,16.35061411630119,23.932082295730762,"[-1.3477327e-02  1.7328356e+01  1.8825405e+01  2.7526196e+01
  6.1330532e+01  1.3041434e+02  8.4622017e+01  7.5364906e+01
  6.3777843e+01]",21.427454351245423
2,-2.1928775366941085,1.1186838,1.535,-13.054831,15.546994094253039,24.851770094584282,"[-2.77084447e-02  2.09975014e+01  2.63774643e+01  3.48639221e+01
  6.35947685e+01  9.12063370e+01  1.12024124e+02  7.75921936e+01
  4.79914474e+01]",19.689682946930407
3,-1.0405593430370854,1.1995828,1.621,-12.312748,9.580448106001562,30.742697693347623,"[6.6868804e-02 1.0310082e+01 1.0282165e+01 1.2832923e+01 2.0325901e+01
 2.3686556e+01 2.7343798e+01 7.1726730e+01 8.9915535e+01]",14.1553988213182
4,-2.7002745644401775,1.0267186,1.767,-1.6716391,21.867258697427175,18.3579675627387,"[ -0.18902625  33.521706    40.82062     77.77755     95.22568
 120.134285    48.564964    26.598652    21.383474  ]",14.34478490633371
5,-1.3630386232853313,2.120296,2.017,8.382605,23.65463149029584,16.520681852524245,"[4.2914595e-02 4.9294785e+01 4.4304947e+01 4.6185135e+01 5.1422752e+01
 8.0347954e+01 7.0369583e+01 5.6055157e+01 3.4162773e+01]",15.939927912312967
6,-3.0019999462879783,0.94230413,2.258,5.1099815,20.175272466682117,20.01554072898334,"[ 0.6841061 63.091534  67.90328   57.241997  56.82961   46.13735
 36.120983  29.73058   28.218962 ]",24.740230764737447
7,-1.0858489093322323,2.4598024,2.397,-5.107721,26.37895171104131,14.039292181581864,"[5.3079408e-02 3.6447506e+01 5.4858986e+01 1.3916820e+02 1.5393518e+02
 8.9714912e+01 2.7942945e+01 1.6880453e+01 1.5025123e+01]",23.720987048429066
8,-0.18141604293171293,1.4704889,2.565,-7.803355,14.930631150985407,25.40509313914809,"[-7.7543229e-02  1.6320133e+01  1.8807560e+01  2.8741129e+01
  7.6837006e+01  7.4684387e+01  8.1589066e+01  9.2383965e+01
  8.0827446e+01]",137.1766176579193
9,-2.741951460492297,0.84604,2.737,3.1073735,27.910791057931227,12.444386256755802,"[-0.19004646 36.875195   35.207096   52.299862   58.05555    63.629345
 62.10797    46.67747    46.76949   ]",30.09934497213955
10,-1.274610392807617,1.6004652,2.868,6.978367,23.803370949726624,16.37011910243044,"[2.0305535e-02 4.0823490e+01 5.4233719e+01 7.2470482e+01 7.4926804e+01
 7.6615479e+01 6.3744835e+01 4.6431435e+01 2.6590748e+01]",16.71708960196691
11,-2.6368201842302215,0.8348158,3.113,-3.6911185,31.169280716972196,9.173390333029442,"[-0.7147182 95.07343   83.72191   57.91912   32.545864  22.500044
 14.619906  10.348362   9.308744 ]",14.380403686144755
12,-3.496453622061016,0.58938795,3.235,-4.08771,22.9763391506243,17.17171518272267,"[ 0.14150886 50.840504   61.66775    80.22262    75.50209    63.155704
 44.434032   24.066198   31.29672   ]",35.68033196151535
13,-2.454387198777126,1.452173,3.331,1.2872443,22.339404102155147,17.857261885215937,"[ -0.25556844  33.66125     67.41817    111.63883    110.92899
  61.772293    33.336155    23.318651    20.285494  ]",25.029432871869943
14,-0.5560373894706523,1.9828722,3.384,-5.404346,14.576806388349718,25.584042393814276,"[ -0.17246224  15.561009    16.967306    21.922285    43.130955
 113.26957     62.946377    52.227787    69.406364  ]",102.51527479205701
15,-0.9750024498814731,2.0432901,3.498,-3.7076826,12.75143182123403,27.395131756056653,"[-6.2320922e-03  1.5387228e+01  1.4716020e+01  1.7194719e+01
  4.3728813e+01  4.5804604e+01  6.5921402e+01  5.7848881e+01
  8.1156380e+01]",31.913495149956493
16,-2.319121366152987,2.6484332,3.592,5.5725827,24.3047746718639,15.85234371942674,"[-8.2108475e-02  5.5271770e+01  4.7444504e+01  8.7495369e+01
  1.0435979e+02  6.0787285e+01  4.7798077e+01  4.3070580e+01
  4.3925686e+01]",63.16982897958983
17,-0.9792662199053358,1.9269236,3.637,-1.3435146,25.646572764561867,14.580439493651552,"[-0.12788321 50.450928   56.253635   53.297302   43.866226   57.164684
 22.040232   17.51924    16.950754  ]",13.791983710672708
18,-1.4864256354497205,1.8678055,3.762,5.1362057,25.424460338437036,14.882798240635791,"[3.8786493e-02 5.9720951e+01 5.1492329e+01 5.6425655e+01 7.9314255e+01
 5.2282925e+01 2.2128666e+01 1.7684542e+01 1.6384979e+01]",27.838820479167957
19,-3.7186924906383676,0.85524744,3.838,5.213764,15.643638789655846,24.47722093918593,"[ 0.24833125 18.126152   22.045177   29.806522   43.67771    52.2984
 60.395885   70.73151    68.145065  ]",24.100410310769416
20,-0.3370907859234095,2.2091978,3.902,-0.73527336,17.16440450930821,23.092156262300204,"[ 0.36949357 18.936794   24.030981   33.113266   58.587036   93.88538
 66.29662    43.82351    77.62754   ]",11.99796386477428
21,0.1852023278481067,1.6548173,3.954,-4.088136,13.350737577810046,26.859033339484476,"[ 0.2006907 14.451242  15.846423  30.64693   39.003735  41.278244
 48.969654  57.70515   83.70109  ]",15.552261320777971
22,-1.324979027574557,1.8046432,4.231,4.731488,13.57665950095454,26.547168874812964,"[-0.37253395 43.224136   42.18677    42.142704   48.746967   62.51089
 82.35514    62.533764   47.00845   ]",140.62842798577964
23,-0.6861856446646685,2.6255925,4.273,4.682744,25.36700115531193,14.821336270300634,"[ 0.3686335 45.219345  57.343414  88.411476  77.631996  38.925205
 20.32858   16.468304  14.93242  ]",15.897627637986421
24,-1.177772205667579,1.2970589,4.445,4.502476,29.99904483680602,10.339011047704481,"[-0.1540759 28.769045  35.92954   34.215916  62.313927  43.875114
 52.547558  80.43165   71.2553   ]",115.66312823680371
25,-2.3642463810305276,0.8563209,4.548,4.40044,13.333716855019297,26.748520504627265,"[-0.2945485 17.044233  22.245775  33.493565  49.668068  37.043568
 35.471832  58.131317  40.16538  ]",12.891799996472061
26,-0.47514591396015105,1.4764459,4.699,0.830344,30.343103365649586,10.162309115946414,"[ 0.05053454 46.595165   48.74406    47.899254   36.97217    22.422783
 43.03316    12.080186   21.665995  ]",26.317004926290945
27,-3.9944628916257146,0.96672946,4.765,-1.9032929,15.856049270664144,24.207155922351127,"[ 0.4477479 17.542788  26.068638  30.621365  26.243816  32.148975
 51.138657  68.126816  55.58032  ]",14.495579359833483
28,0.06993857115435308,2.0225601,4.894,-0.6174819,26.666427217258214,13.380074040998775,"[-0.20053554 66.40102    75.42468    71.70359    55.440254   46.63426
 31.395966   18.451069   14.8179    ]",78.65471534283432
29,-0.08890447891585784,1.9442781,4.935,-4.05515,12.224044269347576,27.994376013381384,"[ 0.6482858 11.197803  10.910193  14.232835  17.187656  23.014734
 34.889187  47.871338  97.48523  ]",13.587859888513393
30,-3.017748781529391,1.1085523,5.066,3.4444761,23.626228307925913,16.4329137068305,"[ 0.6276757 63.61293   82.738235  58.06602   54.659775  32.517036
 26.38238   20.955845  40.81115  ]",26.10085012029882
31,-0.6018988777533669,1.2092451,5.138,-2.903201,13.720885624179429,26.456017581335768,"[-0.53946084 15.262159   21.214949   41.821346   44.226944   68.22199
 73.27599    64.48708    49.704517  ]",12.266074499556067
32,-2.3124150883193186,0.8589888,5.206,2.222058,25.536719484791902,14.574838170097978,"[6.4444162e-02 6.4611748e+01 4.7536991e+01 5.2356087e+01 7.1795502e+01
 4.5140873e+01 2.0165426e+01 1.7419783e+01 1.8417253e+01]",27.78072529235694
33,-0.8216890299053845,1.6106572,5.259,-3.8044512,24.541836929645118,15.641668615804162,"[6.60476312e-02 1.15512375e+02 8.95996246e+01 7.32345505e+01
 4.14777870e+01 2.80766525e+01 3.40307999e+01 3.12002449e+01
 1.99517708e+01]",16.448577805544375
34,-0.31868407900884693,1.9780655,5.421,-3.690037,10.06378827788347,30.296158448334886,"[ 0.3497836  9.343378   9.215006  11.366771  21.28483   33.488136
 61.769367  85.98413   81.07376  ]",21.06889155953965
35,-0.8188305065517287,1.3073661,5.472,-3.6563072,12.02213429351184,28.31073153670262,"[-7.92382751e-03  1.24403448e+01  1.26159058e+01  1.43814383e+01
  1.94337845e+01  2.77619381e+01  8.84454803e+01  1.50410172e+02
  1.21179436e+02]",17.66586413991106
36,-1.0111074297567404,1.9742655,5.525,-3.6225321,14.798553663532225,25.342148159708742,"[1.2479215e-01 1.5465330e+01 1.8587896e+01 2.7606102e+01 3.2219360e+01
 3.7487408e+01 6.8690887e+01 1.4606627e+02 9.0769630e+01]",16.171884691382328
37,-2.027980368341183,1.6049488,5.738,-2.852337,15.175728924057724,24.551852986533582,"[-0.11532553 39.355743   51.21145    60.388668   56.81137    62.054527
 58.140938   62.33241    44.339836  ]",16.338387404049367
38,-3.330953888497667,0.60382134,5.813,-2.428872,15.429459599629665,24.91579846612487,"[1.4792603e-02 2.8162674e+01 2.0306707e+01 2.0225630e+01 3.3883762e+01
 4.6679920e+01 5.3932381e+01 4.1305168e+01 6.3688297e+01]",136.2539145235844
39,-1.1611509772235638,1.5894452,6.007,1.8134991,25.642983063126554,14.538698216357677,"[-0.12799528 64.18208    63.440723   71.236015   84.03078    51.798546
 43.953926   31.728905   20.736803  ]",88.09454498088054
40,-0.8563384018114166,2.1201875,6.043,-0.20810203,25.718492999214984,14.181628286609753,"[ 0.10952609 71.76639    84.53391    68.114075   29.478462   26.22578
 67.52713    27.920622   16.873566  ]",16.033923055400653
41,-0.5071941153512417,2.210933,6.226,-0.53035027,14.588078798745952,23.932701544951946,"[ 0.2451233 27.153864  45.697952  34.46165   36.197517  54.322342
 54.310593  65.32027   72.6938   ]",44.890043673363046
42,-1.527475960193439,1.3505338,6.294,2.0881534,23.810775560314145,16.30596882523585,"[ -0.8483014 141.23798    75.81973    49.383358   44.991547   39.348145
  22.298319   18.62002    16.14186  ]",13.599094226753788
43,-1.4803891133010492,1.5326233,6.461,3.0964546,22.64818451075924,17.544399025514455,"[ 0.12605852 37.332638   46.77863    77.26688    71.161316   72.01485
 84.89946    61.45585    48.960552  ]",14.263653822282754
44,-1.9830569521612864,1.3765155,6.656,-1.4067953,10.91890116583696,29.30198798528765,"[  0.41233706  12.368525    14.476602    18.92316     29.317183
  60.34424     77.58728    100.908066    87.8375    ]",14.344520566738069
45,-2.4698213268725833,1.3664441,6.852,0.1371929,16.881246641295178,23.343267689245714,"[5.9719443e-02 4.3486233e+01 5.5017456e+01 5.7026566e+01 6.4486740e+01
 9.6984314e+01 6.6310120e+01 5.1758057e+01 4.6869316e+01]",14.767587656158941
46,-2.670475209534229,1.4212524,6.927,2.8885038,18.986225415057394,21.12538304037598,"[  0.17574577  24.094976    33.583336    69.79755    150.32841
  86.240326    60.081497    36.91887     50.64418   ]",16.226440133334535
