episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,-41.264857535903786,0.7067295,2.805,3.115043,22.915226562365817,17.295784478079035,[0.13859563],12.289136208954758
2,-3.40070166723455,3.277276,3.736,-3.6057966,28.751353911002784,11.694423614048802,[0.10845936],14.628542703610828
3,-21.566395066704796,2.3461943,4.535,-4.4101434,19.01174211301572,21.17603156488643,[0.08376969],17.318739733627705
4,-42.64959175862385,1.382369,5.081,-3.936233,23.840753669505677,16.31916387372084,[0.83323705],17.32584298641563
5,-15.495458409083653,2.386056,5.139,-3.6238449,21.446984629997715,18.734287133149856,[0.06129821],13.992957419890889
6,0.9478830703297904,2.7705746,6.256,3.196931,14.722879196100187,25.378839043766224,[-0.646106],33.98296973536462
7,-33.01427025110296,1.1588888,6.587,0.33886907,23.57205392656483,16.5078669656052,[-0.02318995],15.217428313581724
8,-9.622988796650919,2.4949524,7.238,1.9952222,23.81726841268468,16.330829956601313,[-0.72732955],22.98846013663494
9,-20.87574439163823,1.7625829,8.086,-0.97484404,22.334597562530995,17.85525835417219,[-0.06390709],102.75608659538543
10,-19.54764671259918,2.0958602,8.927,-0.5441796,16.17321655139571,24.023816578257982,[0.00634262],93.1358543630856
11,-30.18394334684403,1.2267197,9.008,-2.1793613,18.014771761046113,22.180186605812782,[0.39008516],13.863694790140725
12,-23.702550650271984,1.1272469,9.506,2.0323138,20.094007863969974,20.01235517384604,[0.19105507],28.549079043876112
13,-16.28877326753344,2.1462734,10.117,1.1575933,21.012360162515414,19.041999079410576,[0.81716967],38.23234482834441
14,-42.082489446453344,1.1936342,11.993,-0.19783357,20.154905224887802,20.036565582815452,[-0.02847809],16.41501759928739
15,-79.78670172631014,0.17103618,12.329,-0.21537615,24.803515632581764,15.331774694105238,[0.20041281],13.23189230598401
16,-23.891095357456198,1.1012219,12.926,1.1011245,23.139809179485244,17.009655403317375,[0.10156393],57.01773951654484
17,-57.63909878251716,0.6592542,13.664,0.47023737,17.580090018233545,22.625289206911315,[-0.00105119],122.1639494109591
18,-24.733852490462294,1.5018078,14.034,-1.4210601,23.28950764530235,16.840613862701865,[0.09927255],41.39688312161008
19,-27.26106914597267,1.3958161,15.201,0.54677904,16.895604134337596,23.39355778902595,[0.27210355],69.89024697065915
20,-23.29272715289765,1.41738,15.519,1.2887428,24.826675656805616,15.305098558331292,[0.06125392],15.176926294083765
21,-29.047470332956724,1.2819163,16.439,-0.9334018,23.019573747237214,17.18454512838671,[0.04023261],14.738102098429374
22,-24.67476161612626,0.9349782,17.083,-1.1707546,28.392317037891168,11.972582662698427,[0.02808131],13.20520221783227
23,-37.59980016333877,1.5826213,17.635,1.1214534,20.40984834236363,19.730212749340453,[-0.1433995],19.86729727697944
24,-38.47521613581291,0.9989839,18.515,-0.51624376,17.46622989399461,22.699550302890835,[-0.03429552],19.008378976598514
25,-17.960394775044968,2.54074,18.515,-0.23773551,10.957616585811712,29.269760288785044,[-0.12519085],13.91259547810146
26,-32.72163575485136,0.9877444,0.0,-0.9126575,14.562563915205217,25.60281408378706,[0.19013655],29.358213572578205
27,-32.796790237399684,1.0470948,20.88,-0.08925926,18.36712103902298,21.89221398637658,[0.06485423],12.423694401491174
28,-44.568771211262685,0.8220637,21.523,0.9292385,15.00808170210186,25.32004088433074,[0.11449623],91.03134162957014
29,-56.13038336198705,0.78058404,22.699,0.0425827,19.989767691258667,20.124920447860976,[0.6768348],18.656061695148654
30,-49.352252731122206,0.6525387,22.92,-0.8614749,19.177047860972056,20.880329062370517,[0.2141417],74.72665551371459
31,-20.819973543601417,1.2383981,23.813,-0.8274721,11.589855263804528,28.587147859554925,[0.04499463],103.29071392134378
32,-44.53263192299513,0.7410679,23.813,-0.32026142,15.627464742791581,24.55876392385998,[-0.0554308],97.23750864699562
33,-32.57504439720952,1.3640347,26.642,0.42485046,21.59369536443478,18.38151587921791,[-0.5980137],36.84039471321013
34,-29.7861419307783,1.1224468,27.489,-0.013042982,29.238889625265447,11.184128021457632,[-0.03246035],12.741642806871544
35,-32.720402403228384,1.165933,28.233,0.14375508,16.989153453570673,23.17150292112714,[-0.04027503],53.455467426854426
36,-12.961890045011215,1.8791268,29.626,0.6750827,13.579637003146113,25.658044890182374,[0.4156685],83.66644513170341
37,-47.647199750308715,0.9243722,29.93,0.6566635,11.025597234488576,29.324931108137633,[-0.03420834],197.85412795293257
38,1.23080955373616,5.1901197,29.93,-0.6552221,11.265786864038365,29.000514449101157,[0.00144319],15.338402408696178
39,-6.845189436129463,2.200276,31.177,0.59580046,27.265516583976616,12.871884589457604,[0.11182379],27.955611592189243
40,-8.207774573822162,3.7366006,31.807,0.00463595,20.956740737854037,19.20637129381796,[0.0269834],15.850822094845388
41,-67.48204145042676,0.45700693,32.065,-0.3296907,21.223959993657452,19.27808584097402,[-0.01383133],13.39133107758603
42,-9.838432913044294,1.8016756,32.065,0.6109109,20.328512489072843,20.019694588739874,[-0.00911452],13.128609457749535
43,-30.20788216030373,1.4338868,34.048,0.5820722,23.683588300198625,16.576192368342955,[0.20036753],22.043076358312916
44,-23.93521889114452,1.0750962,34.648,0.5735918,26.44324033303863,13.691027887326712,[0.5565647],15.193751298604354
45,-41.00136408588089,0.7720404,34.648,-0.0026131605,13.517299495506544,26.77334412714601,[0.51072556],13.94470815918739
46,-27.56659724127427,1.9589024,35.831,-0.17687638,15.53069222167,24.61836899129842,[0.36249673],35.633110129003754
