episode,avg_reward,avg_v,episode_time,distance_traveled,avg_distance_to_left_boundary,avg_distance_to_right_boundary,lidar_readings,shakiness
1,-31.755133937265057,0.984145,1.326,2.0495186e-13,16.54393046827262,24.344910795888644,"[20.860971 19.852781 23.89943  57.525326 76.4904   78.0737   51.8167
 52.4293  ]",80.7293063372738
2,-8.040283147356329,1.6766028,1.366,2.2914315e-13,14.232659289718057,25.921580386887985,"[17.043661 18.990334 28.6667   30.339846 29.323462 24.225058 33.847076
 53.1403  ]",21.303117990468206
3,-45.591663258068856,0.7648988,1.48,6.1311846,26.531857027341072,13.862826528856637,"[65.0661   94.775116 89.25379  93.37245  51.355434 24.346529 20.601042
 14.955033]",17.897912725210578
4,-39.14614507047723,0.96184385,1.887,1.2710575e-13,18.6788219505418,21.511830819762796,"[35.52033  42.960957 52.729336 65.19078  82.56079  71.904945 55.19713
 64.238846]",18.00071980783919
5,-43.103169753413894,0.7934077,1.977,5.9737635,24.866465726876623,15.308951954830203,"[61.83573  39.96227  32.09385  45.3753   46.959423 27.749563 21.041452
 29.164577]",39.14276325602035
6,-13.764572365862263,1.9732361,2.028,2.842171e-14,15.170465707677778,25.204727887823317,"[ 16.369171  18.137909  24.319605  79.98598  164.62038   93.68542
  61.5891    57.016895]",115.16685572920746
7,-47.43743522845511,0.9289563,2.087,1.4210855e-13,23.126664925537156,16.96977245739422,"[ 64.31772   58.272755 102.82753  122.89246  103.779945  30.379908
  20.800806  18.843227]",25.59052370422317
8,-48.45083118909904,0.66913867,2.307,4.952118,27.804614512164573,12.323500483631271,"[85.26212  57.050613 52.462364 42.402336 21.050337 21.308699 20.556324
 14.236465]",17.814709021482198
9,-38.552666763891786,0.8882264,2.36,6.647456,14.838150131009186,25.301947416597514,"[19.835773 17.264364 18.766312 26.778896 27.767298 26.48123  39.588993
 96.01984 ]",19.06649051680321
10,-34.23443541789457,2.3716958,2.556,5.684342e-14,22.75549707040881,17.42950008223111,"[80.93697  88.969185 65.56719  65.49228  67.005226 45.394802 36.46072
 23.764503]",19.151621568602465
11,-26.901057685242748,1.4347533,2.662,1.7053026e-13,27.17213141997414,13.244827189461178,"[128.27936  101.244125 106.91138   85.33533   56.881657  19.166563
  14.440108  14.213967]",16.735977739120774
12,-23.55987370556193,1.582424,2.834,2.2737368e-13,24.46457587790278,15.732224923172932,"[48.425655 57.05755  60.245346 78.957245 89.7734   43.82152  20.865807
 17.536282]",14.792842967345681
13,-53.79244519674059,0.5710009,3.0,7.1054274e-14,28.550082531060976,11.606782375748558,"[65.86317  74.86823  94.92744  71.91386  40.24419  26.278511 17.889572
 13.592137]",20.21915106867274
14,-24.674934454350424,1.4955286,3.075,1.1718571e-13,16.024139691095346,24.356961990811946,"[17.695095 21.407207 36.69738  68.13287  86.67598  75.32353  56.144104
 83.02271 ]",113.30350490245303
15,-14.84405744248126,1.7110767,3.34,9.947598e-14,23.641382395215402,16.629015679653246,"[71.72948  87.18965  71.25274  96.756744 77.8969   53.873375 25.725897
 20.870243]",19.889419820569145
16,-23.665870368080746,1.4098406,3.556,6.5354195,24.420149608691442,15.763348022263383,"[57.12326  69.334015 79.51387  73.487144 72.17993  48.691505 23.065443
 19.498314]",49.463753119397694
17,-46.94424704364386,0.76562816,3.706,4.0990372e-13,31.933752017760455,8.237401066405505,"[36.83     45.30619  53.189453 57.672134 53.560387 46.77261  32.6279
 19.926773]",18.022564831195726
18,-14.5329130392842,2.6767278,3.754,5.684342e-14,16.39169564522493,23.654868180472974,"[ 17.347145  17.779316  22.299994  28.869724  39.829754  60.777252
 106.05985  139.51964 ]",15.009116242299424
19,-44.89492913270979,1.2526947,3.981,1.1368684e-13,22.23690659233497,17.847721800971808,"[30.683561 42.047935 63.638287 78.25458  71.570305 56.62422  43.618877
 43.12842 ]",14.743557351378938
20,-16.147709987568046,3.1380277,4.066,1.936229e-13,24.19757590334367,15.948676383311243,"[40.08112  53.177742 76.266914 85.59906  68.18345  43.48524  26.2579
 18.5999  ]",20.597684994613584
21,-42.728570966172406,1.2005243,4.168,1.4718475e-13,20.772066930269656,19.387235242062392,"[ 64.83645  100.47124   95.151634  67.66      51.027653  38.079403
  27.819237  29.663774]",104.65025333714148
22,-40.659922800847774,0.80817944,4.337,2.608766e-13,10.281088376351976,29.99568576469449,"[44.19367  15.701032 13.255389 25.22847  35.423126 65.95119  33.022808
 28.76428 ]",78.54996641695998
23,-16.56719364165608,1.148254,4.416,5.684342e-14,15.470461134934931,24.94929834289135,"[23.256474 30.075668 47.587463 65.618286 49.681698 45.179745 41.793453
 66.682274]",120.24872867268374
24,-11.688212818733831,2.3440583,4.516,1.2710575e-13,14.622333865198659,25.594011990725853,"[16.647167 23.815496 35.819958 58.06421  73.82675  68.15531  48.67979
 36.75168 ]",18.798259970174463
25,-32.96792600770358,1.1745251,4.57,2.842171e-14,11.45487109506994,28.661394539914536,"[13.715507 14.921478 19.605429 31.037193 46.89563  56.284985 32.580395
 31.029055]",14.338415802087411
