episode,avg_reward,avg_ey,avg_ephi,avg_v,episode_time,distance_traveled
1,0.27090261158839707,-2.3407589234434276,-0.15965344524488742,0.6069526006119289,0.0030965805053710938,42.7543616514663
2,-0.11733761426189776,1.4210854715202004e-14,0.0,0.6272028800000001,0.007422685623168945,6.400000025357861e-06
3,0.294030686181577,-2.107026149474041,-0.0736159078212085,0.6172482541192118,0.0035419464111328125,98.46886628970415
4,0.4406877618350628,-0.7779931618679378,-0.07734361314242753,0.6564376515629157,0.003286600112915039,98.66201794738038
5,0.15935953912480594,2.0994962855441477,0.20831306880908756,0.6213061931592819,0.0035436153411865234,30.562387288622755
6,0.3691287129216211,-3.4337008029582177,-0.13007686516719755,0.6985265698555655,0.003018617630004883,52.25546940817955
7,0.22549286268863233,-1.9977096535269574,-0.16685006110312947,0.6915412251092221,0.002699136734008789,42.17454540806591
8,0.3258776715299117,2.604688935164313,0.10918393414106461,0.6220413401888287,0.003042936325073242,60.67546476236949
9,-0.10552319123247893,0.0,0.0029562145365176207,0.6272028800000001,0.012775659561157227,6.399999985016662e-06
10,0.38616582536240124,-0.7989573776700802,-0.06927774990857509,0.5842691569299062,0.003625631332397461,100.35721713907003
11,0.4423860672410673,2.4138713610539284,0.12304832957377448,0.6745022144478696,0.00404047966003418,53.12393968972245
12,-0.09767001898186484,9.825473767932635e-15,0.0029562145365176207,0.21760288000000003,0.014020681381225586,6.3999999701529405e-06
13,0.3354734607510138,-1.9410727715017682,-0.09011240223692073,0.6234664547257607,0.003010988235473633,79.97601037012367
14,-0.1420554930057866,-1.7763568394002505e-14,0.0,0.4224028800000001,0.012990474700927734,6.399999964074466e-06
15,0.3905849772480112,2.1653872450447507,0.18578131151619945,0.6146583495729966,0.002887248992919922,34.45155487194538
16,0.487373569543839,0.7083725757512493,0.010298759767487746,0.7518139141061454,0.0037603378295898438,424.87439916635543
17,0.36689495303348196,2.9161726018488014,0.07996809004143043,0.7234969346240657,0.003031015396118164,87.27296388270352
18,-0.12036694814560825,-1.891973790933035e-08,-0.005912431438007015,0.6272028800000001,0.0137481689453125,6.399972024679567e-06
19,0.41585797449876677,2.0594206736596155,0.11180595671288242,0.7474148273732452,0.0038721561431884766,61.86719507081554
20,0.2677177600039709,2.194064808827161,0.17578206499188162,0.6896927484307707,0.002992868423461914,37.670429828683154
21,0.4274895558517402,0.19044057105953008,-0.003519368106937586,0.6819805993135225,0.0029625892639160156,45.21053918199799
22,0.46084761971077415,2.2747996314014234,0.16625086334548805,0.6812845275277024,0.0035238265991210938,41.7037302507482
23,-0.1349792127632663,-1.891975768909408e-08,-0.0029562169014893946,0.6272028800000001,0.014966249465942383,6.399971977906772e-06
24,0.12564550385877066,1.6915057117750762,0.11314829122654249,0.6033325877021775,0.0052449703216552734,61.476955779900436
25,0.3083657308637306,0.6143834748251625,0.017931301961522896,0.5417525100619106,0.0034990310668945312,419.577528359295
26,0.4415495660255121,2.531107166955996,0.13235199498153644,0.6390208129173736,0.0026912689208984375,48.761802259605595
27,-0.10112173294859936,-1.891981587372989e-08,-0.0029562169014893946,0.6272028800000001,0.010967493057250977,6.399972036966491e-06
28,0.3476606238020953,0.2626425123206258,0.028219905821518346,0.6434538352170122,0.00302886962890625,38.14801713159505
29,0.36673071435465693,1.1107828654642495,0.10348381791524715,0.6323931093191189,0.002822399139404297,56.327327744853704
30,0.33935340936895864,1.5488421894542945,0.06239425962026401,0.6086615099416232,0.0029675960540771484,115.84324738933756
31,0.3033752585900655,-0.6907481189591901,0.01671328511505441,0.6285256752758472,0.0028371810913085938,157.48407135486923
32,-0.17584669336691341,-1.8919683934707916e-08,-0.0029562169014893946,0.21760288000000003,0.01362299919128418,6.399972039114347e-06
33,0.3170934879479053,-1.6454678772490763,-0.07091799345984554,0.6700707228058101,0.0033419132232666016,87.86228098162294
34,0.275599082456329,0.4954578168206284,0.026046680523524688,0.6447323867681263,0.0036139488220214844,48.056482649035125
35,0.4269884735528975,0.9279419306686864,-0.06726875429904731,0.665223109239335,0.0027005672454833984,116.71892960667375
36,0.35826213221591463,3.020823894021456,0.08828440588117425,0.6970809703792555,0.0039784908294677734,74.96497333232762
37,-0.13199751594947426,-2.842170943040401e-14,-0.0029562145365178427,0.4224028800000001,0.014818668365478516,6.399999949137326e-06
38,0.23758163531431414,1.8355526632382417,0.10960985065879811,0.6373902665379291,0.00471043586730957,62.083125654860964
39,-0.1189644500997589,0.0,0.0,0.4224028800000001,0.016411781311035156,6.40000000350154e-06
40,0.26724293429768203,-2.8987009371311223,-0.060560609392291596,0.5915223226914069,0.004348039627075195,63.10159575729957
41,0.400443684812204,0.7074579445816511,0.005747418361783741,0.6844774812030076,0.0029854774475097656,145.86815779730654
42,0.22111614817757647,0.3088676746957102,0.03393902929850512,0.5494784564254331,0.0031511783599853516,372.94507518743063
43,-0.12369259460684298,0.0,-0.0029562145365176207,0.32000288000000005,0.012484073638916016,6.3999999524205505e-06
44,0.4027378910668345,2.3547209288406132,0.1515277374347575,0.6131844133804866,0.003157377243041992,43.40210526396632
45,-0.12245883089587968,1.8919812388803707e-08,0.0029562169014893946,0.32000288000000005,0.013628005981445312,6.399972012111674e-06
46,0.4711716519256246,0.8665430385673013,0.06441975349996697,0.7771800527135203,0.004640102386474609,31.784099504773216
47,-0.16428481515945387,7.105427357601002e-15,0.0,0.32000288000000005,0.014585256576538086,6.400000040791229e-06
48,0.2688077403561926,-0.37106348233443215,0.060034204060046045,0.6451495459131896,0.0032236576080322266,104.65430864801577
49,0.22448818496429723,4.406929266245748,0.07451252140107387,0.6883061234166639,0.0030422210693359375,96.04739332298897
50,0.3995641660514766,-0.28041300700597716,-0.012198090139300058,0.7099771171616464,0.002881288528442383,137.35633963808382
51,0.2443456936354636,2.2762138930319344,0.13141120051256455,0.6480851363450358,0.002797365188598633,51.82928873748325
52,-0.1316006712752979,0.0,0.0,0.32000288000000005,0.01331019401550293,6.399999946901764e-06
53,0.3877292196210017,0.6670674495775918,0.02721734943003962,0.6727292720415226,0.004945278167724609,154.5961343739943
54,0.321598790598047,2.8250348149498845,0.05060394984244964,0.6930572190855088,0.0027387142181396484,139.3027927891496
55,-0.12369259460684298,0.0,0.0,0.4224028800000001,0.012039899826049805,6.3999999524205505e-06
56,0.4674491945930597,2.713371366857676,-0.0041908375132822025,0.6849601158479531,0.004043102264404297,186.84179848197704
57,0.3331157081693302,-2.598356498537415,-0.1359484916952765,0.6104830328339695,0.0026743412017822266,48.75900879956218
58,0.262213465877274,-1.1667480788812385,-0.03217578269573238,0.597050946532825,0.003283262252807617,38.08543472800704
59,-0.11563700110322488,1.891973790933035e-08,0.008868934162557185,0.21760288000000003,0.01380467414855957,6.399972045676347e-06
60,0.21203311045343734,0.7158839719131839,-0.07461848280024518,0.6659346732175577,0.01381826400756836,87.56319440085203
61,0.33354303307305083,0.41653349522147165,0.058176418112020345,0.671479006193393,0.003969669342041016,58.167167049241314
62,-0.14364648268537406,1.8919770768430784e-08,0.008868934162557074,0.21760288000000003,0.0202944278717041,6.399972091928496e-06
63,0.3915778006532273,0.5079141446541727,0.1043408388181268,0.6783741411971062,0.005176544189453125,29.983153533682856
64,0.38045754956099176,-0.7380878121245421,-0.025877797590947813,0.7693920317220545,0.003507375717163086,200.6393628628673
65,0.12964250662717716,2.384347621129774,0.14242149960052986,0.634127124737902,0.002676725387573242,47.97765658906931
66,0.4312592605399681,1.451555009340358,0.022647506110589265,0.8482600501113589,0.004736423492431641,301.00622979021176
67,-0.16376921408877143,-1.891979698973831e-08,-0.0029562169014893946,0.6272028800000001,0.018299102783203125,6.3999720357041775e-06
68,0.3812645256141258,1.1139909119122062,0.049346922069041926,0.7132967025090252,0.0050127506256103516,31.89838748602777
69,-0.13734418628414619,0.0,0.0,0.6272028800000001,0.016494035720825195,6.400000037177847e-06
70,0.13679687669745688,-1.3299056382718015,-0.05842740006383315,0.6911287832614346,0.00484156608581543,116.87746156038129
71,0.22327138933841761,-0.27323327661766494,-0.002389393916256794,0.5402577313311689,0.004344463348388672,260.9521324959763
