episode,avg_reward,avg_ey,avg_ephi,avg_v,episode_time,progress
37,0.3717429182371029,1.9829502769180096,0.09829266724134639,0.6646202420055168,0.005085468292236328,0.0
38,0.2575065711527913,1.8431608072517227,0.06478510585993172,0.635707680479179,0.0041768550872802734,0.0
39,0.4194674343096661,-1.6547289483925745,0.006210871671447293,0.6755401472675671,0.004211902618408203,0.0
40,0.40070282027951193,1.1342769065823683,0.06609311708498207,0.6729288094998742,0.0036306381225585938,0.0
41,0.3765265549663268,2.3121016574118416,0.08304234637714462,0.6171345712739477,0.006165266036987305,0.0
42,0.4300612358020788,2.484238028479543,0.1257119209244126,0.6580536962367878,0.0033118724822998047,0.0
43,0.20550621729902915,-0.08243519667182088,0.05346271150121479,0.6155113258978335,0.00439906120300293,0.0
44,-0.14539048112927316,1.8919859388264588e-08,0.005912431438007237,0.4224028800000001,0.018361568450927734,6.39997204399214e-06
45,0.4121610713702812,2.8569281459919735,0.18196908536849415,0.6384177360817673,0.003976106643676758,0.0
46,0.4673299018132685,-1.4758633123968938,-0.2026054110731912,0.5917369088901702,0.004309654235839844,0.0
47,0.3431029371948187,-1.3387871198268217,-0.135098583482229,0.7080310710586039,0.004241228103637695,0.0
48,0.39537487109789315,1.1227984783131442,0.005482750864615219,0.6809636216089358,0.0026738643646240234,0.0
49,-0.1154750542568157,1.891975263673251e-08,0.005912431438007015,0.21760288000000003,0.013327836990356445,6.399972101238588e-06
50,0.3078109340066403,2.603238989412834,0.1673113896515651,0.6067503200453093,0.0027942657470703125,0.0
51,0.4735668213514997,1.977767569689683,0.19940551662991327,0.6716971737410902,0.00454258918762207,0.0
52,-0.14128150916387247,-1.4210854715202004e-14,0.0029562145365178427,0.6272028800000001,0.013864755630493164,6.399999967923052e-06
53,0.31077637687443616,-2.4752853088625106,-0.0994624373550757,0.6730423009246789,0.0034322738647460938,0.0
54,0.22691274288145516,2.3506639767021276,0.11375763938501035,0.5409319348327027,0.0028603076934814453,0.0
55,-0.09875675942709711,0.0,0.0,0.4224028800000001,0.012425661087036133,6.400000000580634e-06
56,0.29811875959030687,1.00364610274673,0.10111246494231874,0.611058659034998,0.0038280487060546875,0.0
57,0.48424405432234385,2.208266212246178,0.19408686127839844,0.740567390541685,0.0040895938873291016,0.0
58,0.20097769117746864,1.9933700090516127,0.10484118992131719,0.6191423964894627,0.002765655517578125,0.0
59,0.2399188412222702,-0.11365507969057637,-0.004205209796014356,0.6228195964823625,0.004339694976806641,0.0
60,-0.09759357330445682,-1.8919749761945473e-08,-0.005912431438007015,0.21760288000000003,0.013245820999145508,6.39997200432354e-06
61,0.15772461931870932,-2.4812081688484926,-0.239707491443378,0.6430464978862384,0.0047070980072021484,0.0
62,0.32576938586810655,-1.3633738339480668,-0.05646157245707751,0.6700370284489923,0.00449061393737793,0.0
63,-0.10399738283518956,0.0,0.0,0.4224028800000001,0.012722969055175781,6.4000000058680974e-06
64,0.281967266335885,0.6095344726852018,0.0892969398398451,0.6757604191662345,0.003651857376098633,0.0
65,0.36488653112335534,-0.05694744912779995,0.004491583056156495,0.650143098854476,0.002519369125366211,0.0
66,-0.09693877299832815,1.89197719625398e-08,0.0029562169014893946,0.21760288000000003,0.009450912475585938,6.399972044013844e-06
67,0.3635944340203736,-0.31984944558864936,-0.05545322704810961,0.7238299727574584,0.004205465316772461,0.0
68,0.32390452460671076,-3.4801747066348283,-0.06987927420496272,0.6755042738415615,0.0041887760162353516,0.0
69,-0.09995854682533713,-2.842170943040401e-14,-0.0029562145365176207,0.4224028800000001,0.012603521347045898,6.400000048322451e-06
70,0.3776460476005799,0.9312812507523486,0.05946047227736554,0.666495685216746,0.004285335540771484,0.0
71,0.4161000616956868,-0.2675393902466983,-0.044398593296090576,0.668976462264151,0.006390810012817383,0.0
72,-0.10017652567726246,0.0,0.0,0.5248028800000001,0.01480722427368164,6.400000006678645e-06
73,0.35724493965695525,1.0510833727129218,0.0742773860699062,0.6105767903967199,0.00587916374206543,0.0
74,0.29611107711497225,2.1510161080303165,0.11223896446175662,0.6380933935085916,0.00497746467590332,0.0
75,0.5837204321524443,2.557250599580532,0.25036005578792625,0.691410132808852,0.008677959442138672,0.0
76,-0.10166872004071148,-1.89197719625398e-08,-0.005912431438007015,0.5248028800000001,0.017667531967163086,6.399972044013844e-06
77,0.25110597635584436,-2.7001201558730537,-0.10331426388998118,0.6172397372366624,0.0028390884399414062,0.0
78,0.39901435173740096,2.402997715283021,0.08983181941965737,0.6107049332111341,0.006113529205322266,0.0
79,0.22011075308317227,-1.5007016801720936,-0.13555967646869943,0.6249981955913735,0.0034112930297851562,0.0
80,0.47838191877088265,-2.064712122096055,-0.20598661710806587,0.6273250587638062,0.00350189208984375,0.0
81,0.3538909197568256,2.0573883661111663,0.1665203257972775,0.6082656451411123,0.004294157028198242,0.0
82,0.30523423140319883,0.28479886892401524,0.10819651141940508,0.6733072683590609,0.0048370361328125,0.0
83,0.31166412217037154,0.8022438859286593,0.005534098690284905,0.5992991790753692,0.005268573760986328,0.0
84,0.27204168807788853,2.5092986217631603,0.14451292591572498,0.5991734342867028,0.0027532577514648438,0.0
85,-0.1477554546501541,0.0,0.0,0.32000288000000005,0.010691165924072266,6.399999991974489e-06
86,0.4446569284753,2.9815806977582118,0.10824766199622148,0.6738500631763241,0.002962350845336914,0.0
87,-0.1477554546501541,0.0,-0.0029562145365178427,0.5248028800000001,0.010900735855102539,6.399999991974489e-06
88,0.43609059401299816,3.6892243023924935,0.035412628419630304,0.6781305230907873,0.0035295486450195312,0.0
89,0.25764250632938424,-3.651821659525194,-0.07178330701090295,0.6770876733096401,0.00410771369934082,0.0
90,0.3727834926068406,1.7075097883316195,0.1422926791544825,0.6736468267282336,0.0036804676055908203,0.0
91,0.39620311588196067,2.1194126112081464,0.17570069652499587,0.6924578184965314,0.003584623336791992,0.0
92,-0.1135066440899056,1.8919805782420226e-08,0.005912431438007237,0.4224028800000001,0.012176752090454102,6.399972026240883e-06
93,0.34550410542853865,2.6677843185342125,0.22835363479953588,0.6298868223781,0.00961446762084961,0.0
94,0.4381529962375571,1.8919926531525757,0.24352207218685265,0.5552466814627299,0.0036935806274414062,0.0
95,0.26201305302327166,2.349920173319222,0.2296967083692034,0.5643974397036426,0.003034353256225586,0.0
96,-0.1431518708576049,7.105427357601002e-15,0.0,0.4224028800000001,0.010373353958129883,6.400000018182487e-06
97,0.400962830942592,0.21961629814887634,0.02167247058699457,0.6488661619651718,0.0055370330810546875,0.0
98,0.38330777301111235,0.5419115946658059,0.09432644132636012,0.6587342862413083,0.004131317138671875,0.0
99,-0.09995854682533713,-2.842170943040401e-14,-0.0029562145365176207,0.4224028800000001,0.013246774673461914,6.400000048322451e-06
100,0.18267041292790434,-0.3795506998443368,-0.08611078323318463,0.521246953221325,0.012139320373535156,0.0
101,0.37592083669367826,2.068757671693609,0.022449134718449563,0.6484063682367757,0.007370710372924805,0.0
102,-0.10163240931430878,1.891970358217082e-08,0.008868934162556963,0.4224028800000001,0.01984715461730957,6.399972041901147e-06
103,0.33015243456448506,2.9937425288939514,0.11690039970819886,0.657675734640888,0.0036916732788085938,0.0
104,0.2939747328093705,0.9768667536373682,0.11802577284527524,0.6489263475215026,0.004416465759277344,0.0
105,0.2360592680996588,-2.741523121177745,-0.17058365937319972,0.6364845440626379,0.007709980010986328,0.0
106,0.1448764604140625,-0.20632751263034776,-0.12795005062261933,0.5774347964890666,0.0029273033142089844,0.0
107,-0.13126862935035694,0.0,-0.0029562145365176207,0.4224028800000001,0.01136159896850586,6.400000038567579e-06
108,0.3922098208699466,1.0482527418675822,0.0869339640566518,0.6080848399285118,0.004372119903564453,0.0
109,0.327471175876468,2.4061656886864,0.22617441297414662,0.6309920000235362,0.0056989192962646484,0.0
110,-0.1870162086423816,0.0,0.0,0.4224028800000001,0.012665510177612305,6.4000000011171184e-06
111,0.31914143151015,1.6783364167457098,0.1938707699987955,0.6287982226356118,0.004353761672973633,0.0
112,-0.14364648268537406,1.8919770768430784e-08,0.005912431438007237,0.4224028800000001,0.012301921844482422,6.399972091928496e-06
113,0.27670590737047684,3.0679991223272784,0.12324588160990871,0.6200149085062785,0.008585453033447266,0.0
114,-0.12132762108596183,1.8919774588775613e-08,0.008868934162557185,0.21760288000000003,0.033605098724365234,6.399972019157985e-06
115,0.44324260805330234,1.8368904234378605,0.07037937766559266,0.5755825904300057,0.004100322723388672,0.0
116,0.1939630193341066,-0.13868556819474112,0.04681554649626087,0.5847988758871354,0.0030739307403564453,0.0
117,0.37494041674310197,0.8885832318751646,0.03513030691885718,0.6001257864899396,0.003590822219848633,0.0
118,-0.2132300238059951,-1.8919800420762712e-08,-0.0029562169014893946,0.5248028800000001,0.010318279266357422,6.399972052531333e-06
119,0.4275568295139639,2.3107489994477426,0.21516453994885731,0.772636205289385,0.003679037094116211,0.0
120,0.40350438136977784,0.19500315460248455,0.07915084911718849,0.5784573168426297,0.004151344299316406,0.0
121,0.3413826198634571,2.507603950007233,0.18835773303214115,0.6122550298180556,0.0036661624908447266,0.0
122,0.44455188928021466,-0.5403444132459649,-0.018335568165979737,0.6537715393503828,0.004908084869384766,0.0
123,-0.1397896814563001,1.891974313944381e-08,0.0029562169014893946,0.5248028800000001,0.020818710327148438,6.399972030649724e-06
124,0.30555998939417933,1.6949276873269643,0.17822171423901917,0.7931563589408799,0.0050084590911865234,0.0
125,-0.14364648268537406,1.8919770768430784e-08,0.008868934162557074,0.5248028800000001,0.015461206436157227,6.399972091928496e-06
126,0.29693366630890733,3.163559824363712,0.1475668978874554,0.6746802668939708,0.003856182098388672,0.0
127,0.2832872506836026,2.284890616198727,0.20210027860441457,0.6458144541564191,0.004647016525268555,0.0
128,0.34358251567967124,2.402897202461014,0.21293970354582523,0.6319355233565961,0.0037872791290283203,0.0
129,-0.1782116668877944,0.0,0.0,0.5248028800000001,0.01189565658569336,6.39999998758464e-06
130,0.24916614504536183,-1.4093504703591602,-0.17694299074259964,0.6603217913602665,0.0034608840942382812,0.0
131,0.3369488189773947,-1.8938971661682138,0.06326819624866414,0.6930714800340104,0.005373954772949219,0.0
132,0.13686156051261122,2.5081916749354005,0.2593231373508848,0.5312770515776585,0.007921218872070312,0.0
133,0.5245036397411215,-1.0196226088246962,-0.07277709631594367,0.6026567487136355,0.005860328674316406,0.0
134,0.3233651009717743,0.6425320775939453,-0.06214625082355646,0.6619705560196828,0.003934383392333984,0.0
135,0.35296222266136557,-0.6479889757968039,-0.1519470254718069,0.5928009616301576,0.005021333694458008,0.0
136,0.3653908845670317,0.2815717890649727,0.1105391523980437,0.5386142900819949,0.006889820098876953,0.0
137,-0.08269156961740715,1.8919720590620328e-08,0.008868934162556963,0.32000288000000005,0.016082286834716797,6.399972082954802e-06
138,0.15168850714668253,0.35034111254844513,0.14094363238356913,0.4912939253040648,0.003940105438232422,0.0
139,-0.1477554546501541,0.0,0.0,0.32000288000000005,0.014192819595336914,6.399999991974489e-06
140,0.45308177404278027,2.956186342884288,0.0494249370625072,0.6224213000839416,0.005087614059448242,0.0
141,0.3222288011989089,-1.3055514952479517,0.03548302145164612,0.647864293704122,0.004239320755004883,0.0
142,0.39243307951214595,1.182207676668597,0.1558184363564712,0.668296234861215,0.004358768463134766,0.0
143,-0.13042013765065458,1.8919761736406494e-08,0.0029562169014893946,0.32000288000000005,0.011046886444091797,6.3999721018858246e-06
144,0.25124339345707813,0.767739861676452,0.11077001998339345,0.6744887657627857,0.004752159118652344,0.0
145,-0.09995854682533713,-2.842170943040401e-14,0.0,0.5248028800000001,0.014009714126586914,6.400000048322451e-06
146,0.3838357118213444,1.3726121480256859,0.05253357698132631,0.6331952475862068,0.003689289093017578,0.0
147,0.7246174370599475,0.4447323394818504,0.19056129377156283,0.5962733420844888,0.0039598941802978516,0.0
148,0.31240172914322095,0.6411931398354976,0.1699768583948408,0.49502807049563685,0.004536867141723633,0.0
149,0.3050743759052337,1.0923272046196206,0.00012116158499780528,0.6669181209918086,0.006339550018310547,0.0
150,0.5482921016751293,-0.7283801732473066,-0.20058371073095613,0.6698112042246814,0.0026504993438720703,0.0
151,0.5567030139451142,-0.651565517500485,-0.17030935679971185,0.7435080067313189,0.004381895065307617,0.0
152,0.35868827938703507,0.9501876647264177,0.03470920723243249,0.692152697325325,0.003717184066772461,0.0
153,0.27015024862348175,2.4634460630548762,0.2271793316069319,0.5674956696685217,0.00360107421875,0.0
154,0.45300984594501603,0.15200570645909528,0.10804546254347171,0.42667855308476604,0.0033597946166992188,0.0
155,0.16235197681900942,0.3299465392509628,0.1552447523200849,0.4800444988115937,0.004680633544921875,0.0
156,-0.13436248947097656,1.8919698748349774e-08,0.008868934162557074,0.21760288000000003,0.012659311294555664,6.399972023581221e-06
157,0.273016649230272,0.2628190222451594,-0.00515176527873871,0.6374316025894978,0.005962371826171875,0.0
158,0.4122254669093508,-0.5108093252455376,-0.01785927779299944,0.6329346012648135,0.003910541534423828,0.0
159,0.20613568351382183,0.5111067130777943,0.19092948899349418,0.6219970403352089,0.011270761489868164,0.0
160,-0.1189644500997589,0.0,0.0,0.6272028800000001,0.04220867156982422,6.40000000350154e-06
161,0.29454371175145955,-1.6467602233450245,-0.17043315609556275,0.6706976177260813,0.004141092300415039,0.0
162,0.21099156021213758,0.9553700514170391,0.1591291676693142,0.5823604055356986,0.0037436485290527344,0.0
163,0.5389117253656031,0.9713597375158242,0.023155448804163706,0.6107004795112769,0.0034346580505371094,0.0
164,0.2762441359952847,-2.1333318364155316,-0.12740559181877872,0.5929523786461094,0.004370450973510742,0.0
165,0.12017197492932495,2.2818451670202893,0.25832230679598917,0.6888638368152831,0.0048182010650634766,0.0
166,0.39046370908956657,2.127964548128691,0.18426306050333122,0.659347946135974,0.004444122314453125,0.0
167,-0.08269156961740715,1.8919720590620328e-08,0.008868934162556963,0.21760288000000003,0.012774944305419922,6.399972082954802e-06
168,0.28213775161733423,2.9208888626046954,0.16416627511412402,0.5801162996540705,0.005375385284423828,0.0
169,0.4407164193167212,3.501480518167379,0.03373544988509197,0.6386883042815701,0.003813028335571289,0.0
170,0.19978916982154685,2.094700252547409,0.14101776099319843,0.63563367600217,0.003809690475463867,0.0
171,0.1899978421813814,-0.029487623727567802,0.10746484710359963,0.6600440953514636,0.0037453174591064453,0.0
172,0.6401888067937292,0.5225354813691352,0.15314860747918416,0.6751581571801862,0.0072591304779052734,0.0
173,-0.13384224309796816,7.105427357601002e-15,0.0,0.4224028800000001,0.017884254455566406,6.399999982371425e-06
174,0.5088175707582613,1.3679799831896047,0.1951252860005461,0.576112206584453,0.005311489105224609,0.0
175,-0.13126862935035694,0.0,0.0,0.6272028800000001,0.017502784729003906,6.400000038567579e-06
176,0.39693101609910875,1.1870743976660116,0.13769455039538228,0.6548223433201185,0.005131244659423828,0.0
177,-0.14480768492963925,1.891979457839298e-08,0.008868934162556963,0.4224028800000001,0.022737979888916016,6.399972017318294e-06
178,0.43670686247584584,0.8422600302389425,0.21801586902630668,0.6636839465425995,0.0036313533782958984,0.0
179,-0.16282024321892113,1.8919699668746604e-08,0.008868934162556963,0.21760288000000003,0.012789726257324219,6.399972032675102e-06
180,0.1654174511884274,0.7032041068733462,0.20324609492020973,0.6098824182365659,0.0056569576263427734,0.0
181,-0.1477554546501541,0.0,0.0,0.6272028800000001,0.014992952346801758,6.399999991974489e-06
182,0.4677016857932213,2.5231422133857704,0.2010403137211228,0.7224402930272993,0.0036089420318603516,0.0
183,0.4784059447788257,-2.1133748954242675,-0.21423128572678457,0.6268295360475624,0.003432750701904297,0.0
184,0.15808777298291288,1.8297405782573881,0.07959704552637095,0.6861926927666607,0.0057184696197509766,0.0
185,0.5503289831236582,-0.5987248896130957,0.023096825850151066,0.6484572179775697,0.004190683364868164,0.0
186,0.21990143413296898,0.5208418653268704,0.12720994431220378,0.5079787346539494,0.0035333633422851562,0.0
187,0.8532463919990283,0.3972014096738912,0.1338462572430911,0.6941114944507069,0.005069732666015625,0.0
188,0.2572241977611602,-1.7132397924132705,0.01716112244669162,0.6483254111104758,0.004555463790893555,0.0
189,0.25641426703282794,0.012046706831104106,-0.041907768049642566,0.6040523916575898,0.004420280456542969,0.0
190,-0.13436248947097656,1.8919698748349774e-08,0.0029562169014893946,0.5248028800000001,0.01379704475402832,6.399972023581221e-06
191,0.17222776047885524,-0.365632895575687,-0.1328954513587608,0.6547332631521416,0.003572225570678711,0.0
192,0.40979473936740946,-1.1109426543572731,-0.023208368691312077,0.7013663809787797,0.00419926643371582,0.0
193,0.28326974576766445,1.7619632509277954,0.12938401713960015,0.6340933540082319,0.003696918487548828,0.0
194,0.27528402466453566,-1.1884116705396905,-0.10314313837587977,0.613419440561777,0.009624958038330078,0.0
195,0.21076460429635324,0.35826078198976985,0.1486016410939921,0.5725830004695448,0.004140138626098633,0.0
196,-0.12923569775441615,1.8919779562037508e-08,0.008868934162557185,0.5248028800000001,0.012289285659790039,6.399972078793046e-06
197,0.26221837816505505,1.406833240262658,0.08772202692176562,0.5760401209884751,0.004603385925292969,0.0
198,-0.0872232575737488,0.0,0.0,0.5248028800000001,0.01509237289428711,6.3999999685926025e-06
199,0.41241778639495746,2.1285542379532876,0.15517105845010037,0.7100603370836581,0.005936622619628906,0.0
200,0.15975071710329375,1.0061624448172108,0.03059923809427704,0.7313911328178571,0.004601240158081055,0.0
201,-0.12020500129919902,-1.891975263673251e-08,-0.008868934162557185,0.32000288000000005,0.014993906021118164,6.399971992609182e-06
202,0.4601071264236417,0.025068368042274917,0.0893921747647249,0.6892467851564732,0.004633665084838867,0.0
203,0.08352629434843804,0.6823034640092054,0.19437207166278428,0.5881768124280042,0.004245281219482422,0.0
204,0.2804361494098358,0.5122642723481748,0.038229979233087824,0.6624850857263815,0.0037076473236083984,0.0
205,-0.09322276628633737,-1.8919745049075608e-08,-0.005912431438007237,0.5248028800000001,0.01192474365234375,6.399972038271656e-06
206,0.19982164477085682,2.6156380248321605,0.20470110846144854,0.7062019290429755,0.004580020904541016,0.0
207,-0.15622610691705863,-1.4210854715202004e-14,0.0,0.32000288000000005,0.013148069381713867,6.400000035450901e-06
208,0.4585093969809151,0.577037667134907,0.1478273799642608,0.678212516344594,0.00392603874206543,0.0
209,0.32709127121904297,2.3356725910713005,0.1589243049648309,0.6288913383092883,0.005300998687744141,0.0
210,-0.09085779276483516,-4.440892098500626e-16,0.0,0.32000288000000005,0.014257192611694336,6.400000000900556e-06
211,0.4056594803314637,0.2072354462993478,0.07511772232949573,0.6796356638491463,0.0037834644317626953,0.0
212,0.4078722654483732,-1.1275923104002836,-0.1268671558845963,0.6508131086168788,0.0040283203125,0.0
213,0.45419689794763046,1.8847064999723169,0.18547310591642566,0.6646531363101116,0.003938436508178711,0.0
214,0.4107091694893946,0.7056547083590066,-0.002434639774857838,0.682512382503574,0.003431081771850586,0.0
215,0.30404159065769254,-0.08063235918885996,1.6007117547512466e-05,0.6160549902765124,0.005899906158447266,0.0
216,-0.1424427114081373,-2.842170943040401e-14,0.0,0.5248028800000001,0.020433902740478516,6.399999963604288e-06
217,0.34377831855751384,-2.0465650820183696,-0.11082716812872248,0.6165446443489593,0.004414796829223633,0.0
218,0.28899760410914077,3.125382323834626,0.27463371593701597,0.5681436527620245,0.005057096481323242,0.0
219,-0.13199751594947426,-2.842170943040401e-14,0.0,0.32000288000000005,0.017670154571533203,6.399999949137326e-06
220,0.2069803980836643,-1.7413400590362942,-0.1315874122056012,0.6114451375408156,0.0037653446197509766,0.0
221,-0.1327851111715352,-9.325873406851315e-15,0.0,0.32000288000000005,0.019896268844604492,6.400000049369009e-06
222,0.3031009654901578,1.2287904322829046,-0.01429094235073232,0.6653249958083931,0.003598928451538086,0.0
223,0.15838996039513253,0.3815455861171169,0.1557822194012258,0.4557791039404584,0.004112720489501953,0.0
224,0.4690957772778452,-0.6985369075554855,-0.019632060875862264,0.7180192209011392,0.004296064376831055,0.0
225,0.5864297197927298,2.466787352363314,0.23548075593140658,0.7349079824767358,0.003802061080932617,0.0
226,-0.1424427114081373,-2.842170943040401e-14,0.0,0.5248028800000001,0.015805959701538086,6.399999963604288e-06
227,0.5109801436823265,-0.9340977432155813,-0.13421038421939196,0.6757891469608209,0.004170894622802734,0.0
228,0.36712181684840467,1.2952062555712671,0.009118801597472978,0.6928642340917274,0.0037827491760253906,0.0
229,-0.09227088217564247,1.8919858651296462e-08,0.008868934162556963,0.32000288000000005,0.011877059936523438,6.399972034777561e-06
230,0.21209443377659584,0.46097927745337103,0.17084023066317933,0.5833608326294691,0.002991914749145508,0.0
231,0.5580535951440624,2.2202980909827312,0.21500333215935144,0.7110139149333625,0.004343748092651367,0.0
232,-0.18974449853539838,-1.0658141036401503e-14,0.0,0.32000288000000005,0.012713432312011719,6.399999967336341e-06
233,0.40959045851947884,-2.29595969619947,-0.19804383922237673,0.6229976624758213,0.004055500030517578,0.0
234,-0.13384224309796816,7.105427357601002e-15,0.0,0.5248028800000001,0.013103961944580078,6.399999982371425e-06
235,0.6246014265894598,3.334059372566976,0.10133407708089996,0.636126699344716,0.0033178329467773438,0.0
236,-0.10163240931430878,1.891970358217082e-08,0.0029562169014893946,0.5248028800000001,0.010756731033325195,6.399972041901147e-06
237,0.32744729522991106,-0.9571836165994458,-0.03425292840971477,0.6288862132075508,0.006311655044555664,0.0
238,0.3320195927735944,3.2853331323710675,0.1048547906517299,0.632816117253442,0.0051116943359375,0.0
239,-0.1327851111715352,-9.325873406851315e-15,0.0,0.5248028800000001,0.018568754196166992,6.400000049369009e-06
240,0.2425068956579545,2.3576078609685522,0.10945100913736956,0.6010128171366093,0.003810882568359375,0.0
241,0.24086127733221419,2.7580875630448727,0.2066301695008107,0.6492025833821489,0.004075527191162109,0.0
242,0.28690177801610317,2.3427902886795016,0.14996963678264702,0.6704047736151522,0.0040438175201416016,0.0
243,-0.14451962849868313,-1.891974313944381e-08,-0.0029562169014893946,0.5248028800000001,0.010828971862792969,6.399972030649724e-06
244,0.23034101950660726,0.41634231646286934,0.1574536204085398,0.676452697202545,0.0054895877838134766,0.0
245,0.20243908105781896,0.6193064562798813,0.18329061850521422,0.7564870918572932,0.003931999206542969,0.0
246,-0.14427137480958574,1.8919774712292022e-08,0.008868934162556963,0.32000288000000005,0.011258602142333984,6.399972048581966e-06
247,0.307608713086043,-0.24477916868249064,-0.04233497660553514,0.6157084283871525,0.003397226333618164,0.0
248,0.5338032620681734,0.30813998577954627,0.04700345742920614,0.5941572095154809,0.0040814876556396484,0.0
249,0.3148197784023526,2.0329002559943388,0.10395475144212692,0.7015637970344499,0.0034189224243164062,0.0
250,-0.16140424056726962,2.1316282072803006e-14,0.0,0.32000288000000005,0.018291711807250977,6.399999956086469e-06
251,0.42519726684445425,-1.714754273872119,-0.11578531493081964,0.5983435194814052,0.003484964370727539,0.0
252,-0.1455168443791072,-1.8919742136065798e-08,-0.005912431438007237,0.32000288000000005,0.012274026870727539,6.399972039433772e-06
253,0.4372960861994501,-2.1512140662337815,0.003444308896947431,0.6892542762938162,0.0037457942962646484,0.0
254,0.2832466503038926,2.3968601529932565,0.23641300838684157,0.7205841992948748,0.003740549087524414,0.0
255,0.41806602124529924,1.7031050399845826,0.057343520438149505,0.6294068023241457,0.006350040435791016,0.0
256,0.06526361815983034,-0.9088526782074238,-0.20787230400107307,0.5723834642650902,0.0053522586822509766,0.0
257,-0.10232352034683984,1.8919766201694147e-08,0.008868934162557185,0.5248028800000001,0.014873743057250977,6.39997200432354e-06
258,0.2954040465862765,1.8167639107875602,-0.008237577908612905,0.6237439128917123,0.004880666732788086,0.0
259,0.15932986821753983,-2.6195495604233385,-0.2344035618119993,0.5940808881866012,0.004492044448852539,0.0
260,-0.09875675942709711,0.0,0.0,0.32000288000000005,0.014422178268432617,6.400000000580634e-06
261,0.3289651300021823,0.6812549096649521,0.03891348226658104,0.618832361107108,0.0048923492431640625,0.0
